Line 1: 3 words, 24 characters
Line 73: 15 words, 125 characters
Line 74: 19 words, 156 characters
Line 75: 1 words, 7 characters
Line 76: 8 words, 75 characters
Line 77: 5 words, 44 characters
Line 78: 8 words, 61 characters
Line 79: 16 words, 134 characters
Line 80: 9 words, 87 characters
Line 81: 20 words, 157 characters
Line 82: 17 words, 150 characters
Line 83: 13 words, 105 characters
Line 84: 8 words, 71 characters
Line 85: 4 words, 29 characters
Line 86: 19 words, 167 characters
Line 87: 15 words, 128 characters
Line 88: 6 words, 39 characters
Line 89: 2 words, 15 characters
Line 90: 0 words, 0 characters
Line 91: 10 words, 86 characters
Line 92: 17 words, 130 characters
Line 93: 4 words, 21 characters
Line 94: 18 words, 160 characters
Line 95: 12 words, 98 characters
Line 96: 3 words, 19 characters
Line 97: 12 words, 104 characters
Line 98: 18 words, 154 characters
Line 99: 5 words, 37 characters
Line 100: 7 words, 56 characters
Line 101: 2 words, 13 characters
Line 102: 5 words, 49 characters
Line 103: 15 words, 122 characters
Line 104: 0 words, 0 characters
Line 105: 4 words, 27 characters
Line 106: 7 words, 55 characters
Line 107: 9 words, 84 characters
Line 108: 14 words, 102 characters
Line 109: 7 words, 52 characters
Line 110: 1 words, 7 characters
Line 111: 5 words, 39 characters
Line 112: 2 words, 23 characters
Line 113: 20 words, 136 characters
Line 114: 18 words, 163 characters
Line 115: 10 words, 89 characters
Line 116: 18 words, 125 characters
Line 117: 12 words, 93 characters
Line 118: 3 words, 18 characters
Line 119: 3 words, 29 characters
Line 120: 16 words, 137 characters
Line 121: 15 words, 116 characters
Line 122: 15 words, 117 characters
Line 123: 19 words, 158 characters
Line 124: 10 words, 85 characters
Line 125: 17 words, 181 characters
Line 126: 2 words, 13 characters
Line 127: 1 words, 9 characters
Line 128: 14 words, 113 characters
Line 129: 5 words, 46 characters
Line 130: 7 words, 55 characters
Line 131: 5 words, 36 characters
Line 132: 19 words, 137 characters
Line 133: 11 words, 75 characters
Line 134: 6 words, 44 characters
Line 135: 13 words, 111 characters
Line 136: 10 words, 86 characters
Line 137: 3 words, 21 characters
Line 138: 14 words, 117 characters
Line 139: 11 words, 87 characters
Line 140: 17 words, 155 characters
Line 141: 0 words, 0 characters
Line 142: 9 words, 61 characters
Line 143: 0 words, 0 characters
Line 144: 16 words, 138 characters
Line 145: 9 words, 82 characters
Line 146: 0 words, 0 characters
Line 147: 9 words, 79 characters
Line 148: 2 words, 15 characters
Line 149: 5 words, 41 characters
Line 150: 13 words, 122 characters
Line 151: 14 words, 103 characters
Line 152: 2 words, 20 characters
Line 153: 10 words, 90 characters
Line 154: 14 words, 107 characters
Line 155: 6 words, 55 characters
Line 156: 7 words, 54 characters
Line 157: 2 words, 21 characters
Line 158: 9 words, 76 characters
Line 159: 20 words, 175 characters
Line 160: 3 words, 34 characters
Line 161: 14 words, 114 characters
Line 162: 4 words, 33 characters
Line 163: 1 words, 5 characters
Line 164: 14 words, 127 characters
Line 165: 2 words, 20 characters
Line 166: 5 words, 28 characters
Line 167: 20 words, 188 characters
Line 168: 11 words, 105 characters
Line 169: 11 words, 93 characters
Line 170: 3 words, 21 characters
Line 171: 14 words, 114 characters
Line 172: 18 words, 147 characters
Line 173: 7 words, 49 characters
Line 174: 20 words, 167 characters
Line 175: 11 words, 86 characters
Line 176: 6 words, 54 characters
Line 177: 4 words, 35 characters
Line 178: 0 words, 0 characters
Line 179: 18 words, 136 characters
Line 180: 17 words, 128 characters
Line 181: 18 words, 149 characters
Line 182: 3 words, 30 characters
Line 183: 17 words, 128 characters
Line 184: 3 words, 20 characters
Line 185: 0 words, 0 characters
Line 186: 2 words, 14 characters
Line 187: 8 words, 78 characters
Line 188: 16 words, 136 characters
Line 189: 16 words, 150 characters
Line 190: 11 words, 105 characters
Line 191: 17 words, 127 characters
Line 192: 2 words, 20 characters
Line 193: 0 words, 0 characters
Line 194: 14 words, 109 characters
Line 195: 1 words, 8 characters
Line 196: 4 words, 37 characters
Line 197: 17 words, 157 characters
Line 198: 19 words, 158 characters
Line 199: 18 words, 160 characters
Line 200: 13 words, 109 characters
Line 201: 19 words, 174 characters
Line 202: 18 words, 160 characters
Line 203: 6 words, 53 characters
Line 204: 12 words, 109 characters
Line 205: 1 words, 10 characters
Line 206: 8 words, 51 characters
Line 207: 19 words, 150 characters
Line 208: 19 words, 157 characters
Line 209: 2 words, 20 characters
Line 210: 19 words, 131 characters
Line 211: 20 words, 174 characters
Line 212: 20 words, 159 characters
Line 213: 4 words, 33 characters
Line 214: 9 words, 63 characters
Line 215: 4 words, 41 characters
Line 216: 20 words, 177 characters
Line 217: 7 words, 59 characters
Line 218: 13 words, 122 characters
Line 219: 3 words, 25 characters
Line 220: 2 words, 17 characters
Line 221: 4 words, 36 characters
Line 222: 3 words, 16 characters
Line 223: 4 words, 34 characters
Line 224: 12 words, 112 characters
Line 225: 13 words, 129 characters
Line 226: 3 words, 20 characters
Line 227: 16 words, 137 characters
Line 228: 4 words, 32 characters
Line 229: 2 words, 20 characters
Line 230: 3 words, 28 characters
Line 231: 3 words, 22 characters
Line 232: 0 words, 0 characters
Line 233: 16 words, 136 characters
Line 234: 11 words, 81 characters
Line 235: 17 words, 157 characters
Line 236: 1 words, 9 characters
Line 237: 11 words, 101 characters
Line 238: 10 words, 94 characters
Line 239: 15 words, 124 characters
Line 240: 12 words, 98 characters
Line 241: 18 words, 138 characters
Line 242: 16 words, 137 characters
Line 243: 20 words, 180 characters
Line 244: 15 words, 119 characters
Line 245: 11 words, 89 characters
Line 246: 4 words, 31 characters
Line 247: 5 words, 37 characters
Line 248: 10 words, 89 characters
Line 249: 15 words, 108 characters
Line 250: 9 words, 70 characters
Line 251: 15 words, 122 characters
Line 252: 20 words, 156 characters
Line 253: 7 words, 52 characters
Line 254: 16 words, 138 characters
Line 255: 12 words, 95 characters
Line 256: 14 words, 117 characters
Line 257: 0 words, 0 characters
Line 258: 17 words, 164 characters
Line 259: 4 words, 34 characters
Line 260: 3 words, 37 characters
Line 261: 18 words, 132 characters
Line 262: 9 words, 72 characters
Line 263: 19 words, 160 characters
Line 264: 20 words, 176 characters
Line 265: 5 words, 43 characters
Line 266: 2 words, 7 characters
Line 267: 14 words, 144 characters
Line 268: 14 words, 129 characters
Line 269: 16 words, 126 characters
Line 270: 18 words, 140 characters
Line 271: 20 words, 184 characters
Line 272: 6 words, 56 characters
Line 273: 17 words, 152 characters
Line 274: 2 words, 21 characters
Line 275: 1 words, 4 characters
Line 276: 12 words, 95 characters
Line 277: 13 words, 88 characters
Line 278: 16 words, 145 characters
Line 279: 7 words, 55 characters
Line 280: 11 words, 73 characters
Line 281: 0 words, 0 characters
Line 282: 5 words, 37 characters
Line 283: 20 words, 162 characters
Line 284: 11 words, 86 characters
Line 285: 5 words, 24 characters
Line 286: 1 words, 7 characters
Line 287: 5 words, 40 characters
Line 288: 1 words, 4 characters
Line 289: 3 words, 18 characters
Line 290: 6 words, 51 characters
Line 291: 16 words, 113 characters
Line 292: 4 words, 33 characters
Line 293: 12 words, 102 characters
Line 294: 18 words, 151 characters
Line 295: 14 words, 101 characters
Line 296: 12 words, 95 characters
Line 297: 9 words, 59 characters
Line 298: 11 words, 84 characters
Line 299: 4 words, 33 characters
Line 300: 9 words, 76 characters
Line 301: 2 words, 19 characters
Line 302: 2 words, 20 characters
Line 303: 14 words, 124 characters
Line 304: 19 words, 164 characters
Line 305: 10 words, 89 characters
Line 306: 20 words, 175 characters
Line 307: 6 words, 47 characters
Line 308: 11 words, 88 characters
Line 309: 10 words, 98 characters
Line 310: 15 words, 122 characters
Line 311: 10 words, 72 characters
Line 312: 5 words, 47 characters
Line 313: 9 words, 61 characters
Line 314: 5 words, 37 characters
Line 315: 0 words, 0 characters
Line 316: 18 words, 133 characters
Line 317: 13 words, 121 characters
Line 318: 11 words, 102 characters
Line 319: 10 words, 93 characters
Line 320: 17 words, 154 characters
Line 321: 8 words, 71 characters
Line 322: 6 words, 61 characters
Line 323: 20 words, 168 characters
Line 324: 13 words, 89 characters
Line 325: 7 words, 64 characters
Line 326: 20 words, 185 characters
Line 327: 19 words, 160 characters
Line 328: 12 words, 94 characters
Line 329: 9 words, 85 characters
Line 330: 15 words, 136 characters
Line 331: 13 words, 97 characters
Line 332: 10 words, 105 characters
Line 333: 10 words, 100 characters
Line 334: 1 words, 5 characters
Line 335: 7 words, 62 characters
Line 336: 9 words, 71 characters
Line 337: 17 words, 136 characters
Line 338: 16 words, 142 characters
Line 339: 14 words, 120 characters
Line 340: 11 words, 93 characters
Line 341: 5 words, 40 characters
Line 342: 12 words, 101 characters
Line 343: 4 words, 32 characters
Line 344: 15 words, 110 characters
Line 345: 14 words, 113 characters
Line 346: 4 words, 24 characters
Line 347: 8 words, 46 characters
Line 348: 7 words, 68 characters
Line 349: 9 words, 84 characters
Line 350: 13 words, 113 characters
Line 351: 19 words, 170 characters
Line 352: 5 words, 39 characters
Line 353: 7 words, 71 characters
Line 354: 12 words, 101 characters
Line 355: 10 words, 94 characters
Line 356: 19 words, 146 characters
Line 357: 1 words, 12 characters
Line 358: 8 words, 73 characters
Line 359: 17 words, 138 characters
Line 360: 19 words, 154 characters
Line 361: 8 words, 69 characters
Line 362: 15 words, 126 characters
Line 363: 20 words, 156 characters
Line 364: 7 words, 63 characters
Line 365: 13 words, 115 characters
Line 366: 2 words, 10 characters
Line 367: 2 words, 19 characters
Line 368: 15 words, 117 characters
Line 369: 16 words, 126 characters
Line 370: 12 words, 99 characters
Line 371: 8 words, 61 characters
Line 372: 6 words, 47 characters
Line 373: 17 words, 145 characters
Line 374: 8 words, 58 characters
Line 375: 12 words, 110 characters
Line 376: 18 words, 149 characters
Line 377: 1 words, 3 characters
Line 378: 10 words, 87 characters
Line 379: 20 words, 184 characters
Line 380: 13 words, 98 characters
Line 381: 1 words, 11 characters
Line 382: 16 words, 145 characters
Line 383: 18 words, 150 characters
Line 384: 8 words, 64 characters
Line 385: 9 words, 77 characters
Line 386: 7 words, 71 characters
Line 387: 7 words, 61 characters
Line 388: 13 words, 106 characters
Line 389: 1 words, 7 characters
Line 390: 17 words, 150 characters
Line 391: 4 words, 37 characters
Line 392: 4 words, 37 characters
Line 393: 20 words, 185 characters
Line 394: 7 words, 73 characters
Line 395: 12 words, 101 characters
Line 396: 3 words, 29 characters
Line 397: 14 words, 121 characters
Line 398: 0 words, 0 characters
Line 399: 12 words, 105 characters
Line 400: 6 words, 45 characters
Line 401: 12 words, 105 characters
Line 402: 8 words, 83 characters
Line 403: 17 words, 127 characters
Line 404: 6 words, 44 characters
Line 405: 20 words, 169 characters
Line 406: 11 words, 77 characters
Line 407: 4 words, 23 characters
Line 408: 0 words, 0 characters
Line 409: 19 words, 158 characters
Line 410: 9 words, 83 characters
Line 411: 10 words, 55 characters
Line 412: 2 words, 20 characters
Line 413: 0 words, 0 characters
Line 414: 13 words, 97 characters
Line 415: 15 words, 133 characters
Line 416: 7 words, 56 characters
Line 417: 4 words, 33 characters
Line 418: 2 words, 12 characters
Line 419: 18 words, 154 characters
Line 420: 14 words, 118 characters
Line 421: 17 words, 171 characters
Line 422: 15 words, 140 characters
Line 423: 6 words, 53 characters
Line 424: 4 words, 32 characters
Line 425: 1 words, 5 characters
Line 426: 9 words, 67 characters
Line 427: 8 words, 65 characters
Line 428: 17 words, 140 characters
Line 429: 5 words, 41 characters
Line 430: 12 words, 117 characters
Line 431: 5 words, 32 characters
Line 432: 18 words, 160 characters
Line 433: 20 words, 157 characters
Line 434: 1 words, 3 characters
Line 435: 10 words, 85 characters
Line 436: 13 words, 92 characters
Line 437: 4 words, 33 characters
Line 438: 11 words, 101 characters
Line 439: 18 words, 146 characters
Line 440: 2 words, 13 characters
Line 441: 16 words, 147 characters
Line 442: 9 words, 71 characters
Line 443: 3 words, 17 characters
Line 444: 13 words, 117 characters
Line 445: 11 words, 100 characters
Line 446: 16 words, 121 characters
Line 447: 4 words, 31 characters
Line 448: 6 words, 46 characters
Line 449: 20 words, 155 characters
Line 450: 10 words, 97 characters
Line 451: 12 words, 100 characters
Line 452: 20 words, 165 characters
Line 453: 12 words, 106 characters
Line 454: 18 words, 164 characters
Line 455: 10 words, 81 characters
Line 456: 17 words, 160 characters
Line 457: 10 words, 75 characters
Line 458: 8 words, 57 characters
Line 459: 2 words, 16 characters
Line 460: 11 words, 107 characters
Line 461: 8 words, 76 characters
Line 462: 15 words, 110 characters
Line 463: 6 words, 54 characters
Line 464: 19 words, 171 characters
Line 465: 2 words, 22 characters
Line 466: 11 words, 96 characters
Line 467: 3 words, 24 characters
Line 468: 19 words, 171 characters
Line 469: 9 words, 70 characters
Line 470: 19 words, 142 characters
Line 471: 15 words, 137 characters
Line 472: 9 words, 75 characters
Line 473: 18 words, 127 characters
Line 474: 18 words, 178 characters
Line 475: 8 words, 83 characters
Line 476: 5 words, 47 characters
Line 477: 7 words, 69 characters
Line 478: 14 words, 109 characters
Line 479: 3 words, 18 characters
Line 480: 15 words, 142 characters
Line 481: 17 words, 153 characters
Line 482: 16 words, 129 characters
Line 483: 10 words, 85 characters
Line 484: 11 words, 86 characters
Line 485: 6 words, 41 characters
Line 486: 10 words, 67 characters
Line 487: 19 words, 168 characters
Line 488: 5 words, 41 characters
Line 489: 17 words, 126 characters
Line 490: 13 words, 110 characters
Line 491: 15 words, 138 characters
Line 492: 9 words, 75 characters
Line 493: 16 words, 144 characters
Line 494: 17 words, 149 characters
Line 495: 18 words, 155 characters
Line 496: 14 words, 131 characters
Line 497: 18 words, 139 characters
Line 498: 9 words, 79 characters
Line 499: 2 words, 10 characters
Line 500: 10 words, 87 characters
Line 501: 0 words, 0 characters
Line 502: 13 words, 112 characters
Line 503: 4 words, 24 characters
Line 504: 13 words, 113 characters
Line 505: 8 words, 66 characters
Line 506: 6 words, 52 characters
Line 507: 11 words, 94 characters
Line 508: 9 words, 64 characters
Line 509: 14 words, 136 characters
Line 510: 12 words, 95 characters
Line 511: 4 words, 38 characters
Line 512: 10 words, 75 characters
Line 513: 0 words, 0 characters
Line 514: 0 words, 0 characters
Line 515: 13 words, 109 characters
Line 516: 10 words, 67 characters
Line 517: 16 words, 129 characters
Line 518: 11 words, 65 characters
Line 519: 17 words, 145 characters
Line 520: 10 words, 74 characters
Line 521: 16 words, 138 characters
Line 522: 13 words, 109 characters
Line 523: 15 words, 135 characters
Line 524: 13 words, 94 characters
Line 525: 16 words, 136 characters
Line 526: 19 words, 144 characters
Line 527: 1 words, 9 characters
Line 528: 19 words, 148 characters
Line 529: 6 words, 52 characters
Line 530: 13 words, 114 characters
Line 531: 7 words, 57 characters
Line 532: 20 words, 188 characters
Line 533: 4 words, 34 characters
Line 534: 11 words, 98 characters
Line 535: 20 words, 152 characters
Line 536: 10 words, 87 characters
Line 537: 15 words, 115 characters
Line 538: 0 words, 0 characters
Line 539: 0 words, 0 characters
Line 540: 5 words, 39 characters
Line 541: 11 words, 101 characters
Line 542: 14 words, 138 characters
Line 543: 14 words, 116 characters
Line 544: 0 words, 0 characters
Line 545: 20 words, 167 characters
Line 546: 10 words, 83 characters
Line 547: 0 words, 0 characters
Line 548: 12 words, 125 characters
Line 549: 0 words, 0 characters
Line 550: 0 words, 0 characters
Line 551: 14 words, 118 characters
Line 552: 15 words, 137 characters
Line 553: 13 words, 108 characters
Line 554: 17 words, 143 characters
Line 555: 18 words, 149 characters
Line 556: 11 words, 88 characters
Line 557: 0 words, 0 characters
Line 558: 10 words, 75 characters
Line 559: 18 words, 165 characters
Line 560: 19 words, 166 characters
Line 561: 10 words, 58 characters
Line 562: 8 words, 73 characters
Line 563: 6 words, 52 characters
Line 564: 6 words, 54 characters
Line 565: 6 words, 49 characters
Line 566: 0 words, 0 characters
Line 567: 6 words, 45 characters
Line 568: 13 words, 102 characters
Line 569: 17 words, 165 characters
Line 570: 7 words, 67 characters
Line 571: 19 words, 154 characters
Line 572: 13 words, 114 characters
Line 573: 11 words, 108 characters
Line 574: 13 words, 128 characters
Line 575: 20 words, 171 characters
Line 576: 14 words, 118 characters
Line 577: 20 words, 171 characters
Line 578: 1 words, 9 characters
Line 579: 18 words, 130 characters
Line 580: 8 words, 73 characters
Line 581: 5 words, 40 characters
Line 582: 18 words, 134 characters
Line 583: 13 words, 99 characters
Line 584: 0 words, 0 characters
Line 585: 3 words, 30 characters
Line 586: 4 words, 25 characters
Line 587: 11 words, 82 characters
Line 588: 3 words, 22 characters
Line 589: 7 words, 52 characters
Line 590: 7 words, 65 characters
Line 591: 0 words, 0 characters
Line 592: 10 words, 105 characters
Line 593: 18 words, 145 characters
Line 594: 2 words, 10 characters
Line 595: 7 words, 63 characters
Line 596: 17 words, 144 characters
Line 597: 6 words, 53 characters
Line 598: 18 words, 125 characters
Line 599: 8 words, 67 characters
Line 600: 15 words, 141 characters
Line 601: 20 words, 150 characters
Line 602: 15 words, 144 characters
Line 603: 8 words, 56 characters
Line 604: 4 words, 40 characters
Line 605: 16 words, 122 characters
Line 606: 7 words, 50 characters
Line 607: 10 words, 93 characters
Line 608: 5 words, 41 characters
Line 609: 20 words, 197 characters
Line 610: 2 words, 14 characters
Line 611: 16 words, 143 characters
Line 612: 16 words, 135 characters
Line 613: 19 words, 153 characters
Line 614: 2 words, 14 characters
Line 615: 11 words, 95 characters
Line 616: 4 words, 30 characters
Line 617: 5 words, 43 characters
Line 618: 16 words, 130 characters
Line 619: 5 words, 47 characters
Line 620: 2 words, 23 characters
Line 621: 5 words, 40 characters
Line 622: 17 words, 154 characters
Line 623: 19 words, 156 characters
Line 624: 13 words, 110 characters
Line 625: 11 words, 95 characters
Line 626: 10 words, 81 characters
Line 627: 14 words, 127 characters
Line 628: 6 words, 53 characters
Line 629: 10 words, 66 characters
Line 630: 17 words, 155 characters
Line 631: 20 words, 185 characters
Line 632: 20 words, 176 characters
Line 633: 0 words, 0 characters
Line 634: 5 words, 45 characters
Line 635: 1 words, 8 characters
Line 636: 1 words, 9 characters
Line 637: 9 words, 72 characters
Line 638: 16 words, 135 characters
Line 639: 17 words, 163 characters
Line 640: 1 words, 5 characters
Line 641: 19 words, 143 characters
Line 642: 0 words, 0 characters
Line 643: 12 words, 96 characters
Line 644: 13 words, 118 characters
Line 645: 14 words, 119 characters
Line 646: 5 words, 43 characters
Line 647: 15 words, 137 characters
Line 648: 14 words, 124 characters
Line 649: 11 words, 100 characters
Line 650: 14 words, 124 characters
Line 651: 8 words, 74 characters
Line 652: 1 words, 9 characters
Line 653: 4 words, 40 characters
Line 654: 15 words, 114 characters
Line 655: 13 words, 116 characters
Line 656: 13 words, 89 characters
Line 657: 10 words, 77 characters
Line 658: 4 words, 39 characters
Line 659: 1 words, 5 characters
Line 660: 5 words, 32 characters
Line 661: 6 words, 48 characters
Line 662: 17 words, 141 characters
Line 663: 15 words, 138 characters
Line 664: 10 words, 86 characters
Line 665: 17 words, 140 characters
Line 666: 17 words, 147 characters
Line 667: 0 words, 0 characters
Line 668: 10 words, 89 characters
Line 669: 3 words, 24 characters
Line 670: 16 words, 131 characters
Line 671: 9 words, 75 characters
Line 672: 10 words, 87 characters
Line 673: 16 words, 129 characters
Line 674: 7 words, 66 characters
Line 675: 4 words, 31 characters
Line 676: 20 words, 184 characters
Line 677: 10 words, 73 characters
Line 678: 12 words, 90 characters
Line 679: 8 words, 71 characters
Line 680: 4 words, 36 characters
Line 681: 11 words, 96 characters
Line 682: 17 words, 146 characters
Line 683: 13 words, 106 characters
Line 684: 14 words, 106 characters
Line 685: 0 words, 0 characters
Line 686: 6 words, 56 characters
Line 687: 11 words, 79 characters
Line 688: 3 words, 27 characters
Line 689: 4 words, 35 characters
Line 690: 2 words, 21 characters
Line 691: 7 words, 56 characters
Line 692: 19 words, 171 characters
Line 693: 3 words, 23 characters
Line 694: 3 words, 17 characters
Line 695: 6 words, 57 characters
Line 696: 17 words, 142 characters
Line 697: 5 words, 43 characters
Line 698: 1 words, 5 characters
Line 699: 1 words, 9 characters
Line 700: 18 words, 173 characters
Line 701: 13 words, 108 characters
Line 702: 4 words, 30 characters
Line 703: 1 words, 3 characters
Line 704: 20 words, 156 characters
Line 705: 13 words, 109 characters
Line 706: 5 words, 39 characters
Line 707: 14 words, 114 characters
Line 708: 17 words, 152 characters
Line 709: 8 words, 72 characters
Line 710: 11 words, 101 characters
Line 711: 9 words, 65 characters
Line 712: 1 words, 8 characters
Line 713: 16 words, 131 characters
Line 714: 0 words, 0 characters
Line 715: 0 words, 0 characters
Line 716: 15 words, 142 characters
Line 717: 9 words, 67 characters
Line 718: 7 words, 51 characters
Line 719: 7 words, 60 characters
Line 720: 10 words, 101 characters
Line 721: 9 words, 72 characters
Line 722: 12 words, 112 characters
Line 723: 11 words, 100 characters
Line 724: 9 words, 82 characters
Line 725: 8 words, 73 characters
Line 726: 1 words, 8 characters
Line 727: 16 words, 132 characters
Line 728: 11 words, 98 characters
Line 729: 0 words, 0 characters
Line 730: 16 words, 143 characters
Line 731: 7 words, 67 characters
Line 732: 7 words, 67 characters
Line 733: 17 words, 159 characters
Line 734: 20 words, 159 characters
Line 735: 20 words, 156 characters
Line 736: 10 words, 82 characters
Line 737: 20 words, 195 characters
Line 738: 15 words, 135 characters
Line 739: 9 words, 70 characters
Line 740: 6 words, 52 characters
Line 741: 13 words, 112 characters
Line 742: 20 words, 154 characters
Line 743: 3 words, 23 characters
Line 744: 20 words, 191 characters
Line 745: 18 words, 185 characters
Line 746: 0 words, 0 characters
Line 747: 2 words, 16 characters
Line 748: 2 words, 10 characters
Line 749: 8 words, 61 characters
Line 750: 7 words, 52 characters
Line 751: 13 words, 100 characters
Line 752: 17 words, 153 characters
Line 753: 4 words, 36 characters
Line 754: 13 words, 107 characters
Line 755: 14 words, 111 characters
Line 756: 3 words, 17 characters
Line 757: 5 words, 45 characters
Line 758: 18 words, 165 characters
Line 759: 16 words, 139 characters
Line 760: 0 words, 0 characters
Line 761: 2 words, 9 characters
Line 762: 16 words, 122 characters
Line 763: 16 words, 143 characters
Line 764: 0 words, 0 characters
Line 765: 11 words, 97 characters
Line 766: 5 words, 47 characters
Line 767: 6 words, 42 characters
Line 768: 13 words, 119 characters
Line 769: 2 words, 20 characters
Line 770: 12 words, 108 characters
Line 771: 10 words, 95 characters
Line 772: 16 words, 136 characters
Line 773: 2 words, 18 characters
Line 774: 7 words, 62 characters
Line 775: 3 words, 19 characters
Line 776: 0 words, 0 characters
Line 777: 7 words, 51 characters
Line 778: 14 words, 109 characters
Line 779: 20 words, 169 characters
Line 780: 1 words, 6 characters
Line 781: 11 words, 93 characters
Line 782: 16 words, 149 characters
Line 783: 10 words, 92 characters
Line 784: 12 words, 92 characters
Line 785: 15 words, 126 characters
Line 786: 19 words, 153 characters
Line 787: 7 words, 56 characters
Line 788: 6 words, 32 characters
Line 789: 17 words, 135 characters
Line 790: 14 words, 129 characters
Line 791: 12 words, 96 characters
Line 792: 10 words, 87 characters
Line 793: 1 words, 9 characters
Line 794: 20 words, 164 characters
Line 795: 15 words, 122 characters
Line 796: 11 words, 88 characters
Line 797: 5 words, 42 characters
Line 798: 9 words, 81 characters
Line 799: 3 words, 30 characters
Line 800: 4 words, 32 characters
Line 801: 5 words, 37 characters
Line 802: 1 words, 10 characters
Line 803: 11 words, 99 characters
Line 804: 14 words, 113 characters
Line 805: 3 words, 19 characters
Line 806: 6 words, 58 characters
Line 807: 15 words, 123 characters
Line 808: 12 words, 108 characters
Line 809: 3 words, 29 characters
Line 810: 2 words, 8 characters
Line 811: 3 words, 24 characters
Line 812: 2 words, 20 characters
Line 813: 4 words, 45 characters
Line 814: 14 words, 109 characters
Line 815: 10 words, 79 characters
Line 816: 14 words, 115 characters
Line 817: 1 words, 5 characters
Line 818: 16 words, 141 characters
Line 819: 13 words, 103 characters
Line 820: 11 words, 81 characters
Line 821: 1 words, 8 characters
Line 822: 18 words, 152 characters
Line 823: 19 words, 154 characters
Line 824: 16 words, 126 characters
Line 825: 20 words, 161 characters
Line 826: 19 words, 166 characters
Line 827: 10 words, 90 characters
Line 828: 3 words, 23 characters
Line 829: 7 words, 57 characters
Line 830: 12 words, 121 characters
Line 831: 13 words, 118 characters
Line 832: 6 words, 52 characters
Line 833: 14 words, 133 characters
Line 834: 20 words, 174 characters
Line 835: 2 words, 19 characters
Line 836: 19 words, 143 characters
Line 837: 14 words, 123 characters
Line 838: 6 words, 50 characters
Line 839: 14 words, 135 characters
Line 840: 5 words, 39 characters
Line 841: 14 words, 116 characters
Line 842: 20 words, 167 characters
Line 843: 14 words, 112 characters
Line 844: 4 words, 34 characters
Line 845: 15 words, 117 characters
Line 846: 9 words, 61 characters
Line 847: 11 words, 90 characters
Line 848: 0 words, 0 characters
Line 849: 2 words, 14 characters
Line 850: 10 words, 92 characters
Line 851: 17 words, 134 characters
Line 852: 12 words, 90 characters
Line 853: 12 words, 106 characters
Line 854: 7 words, 58 characters
Line 855: 10 words, 85 characters
Line 856: 17 words, 145 characters
Line 857: 2 words, 21 characters
Line 858: 12 words, 105 characters
Line 859: 7 words, 68 characters
Line 860: 5 words, 45 characters
Line 861: 1 words, 3 characters
Line 862: 15 words, 122 characters
Line 863: 0 words, 0 characters
Line 864: 11 words, 107 characters
Line 865: 2 words, 24 characters
Line 866: 12 words, 105 characters
Line 867: 13 words, 128 characters
Line 868: 15 words, 115 characters
Line 869: 12 words, 89 characters
Line 870: 9 words, 76 characters
Line 871: 8 words, 75 characters
Line 872: 9 words, 70 characters
Line 873: 13 words, 100 characters
Line 874: 20 words, 157 characters
