Line 1: 1 words, 3 characters
Line 131: 9 words, 84 characters
Line 132: 19 words, 157 characters
Line 133: 4 words, 32 characters
Line 134: 5 words, 42 characters
Line 135: 4 words, 24 characters
Line 136: 12 words, 106 characters
Line 137: 15 words, 131 characters
Line 138: 7 words, 63 characters
Line 139: 10 words, 82 characters
Line 140: 8 words, 71 characters
Line 141: 15 words, 151 characters
Line 142: 8 words, 69 characters
Line 143: 2 words, 18 characters
Line 144: 15 words, 125 characters
Line 145: 0 words, 0 characters
Line 146: 1 words, 4 characters
Line 147: 20 words, 169 characters
Line 148: 10 words, 74 characters
Line 149: 3 words, 23 characters
Line 150: 15 words, 126 characters
Line 151: 1 words, 11 characters
Line 152: 7 words, 62 characters
Line 153: 4 words, 36 characters
Line 154: 12 words, 78 characters
Line 155: 14 words, 119 characters
Line 156: 11 words, 93 characters
Line 157: 1 words, 8 characters
Line 158: 1 words, 4 characters
Line 159: 16 words, 139 characters
Line 160: 17 words, 156 characters
Line 161: 16 words, 132 characters
Line 162: 1 words, 5 characters
Line 163: 16 words, 131 characters
Line 164: 8 words, 69 characters
Line 165: 12 words, 107 characters
Line 166: 4 words, 30 characters
Line 167: 2 words, 10 characters
Line 168: 16 words, 134 characters
Line 169: 11 words, 88 characters
Line 170: 20 words, 156 characters
Line 171: 1 words, 9 characters
Line 172: 13 words, 102 characters
Line 173: 7 words, 61 characters
Line 174: 2 words, 22 characters
Line 175: 16 words, 132 characters
Line 176: 8 words, 59 characters
Line 177: 2 words, 17 characters
Line 178: 8 words, 65 characters
Line 179: 3 words, 30 characters
Line 180: 19 words, 169 characters
Line 181: 2 words, 25 characters
Line 182: 20 words, 174 characters
Line 183: 11 words, 100 characters
Line 184: 3 words, 33 characters
Line 185: 10 words, 87 characters
Line 186: 8 words, 76 characters
Line 187: 9 words, 82 characters
Line 188: 8 words, 56 characters
Line 189: 9 words, 88 characters
Line 190: 15 words, 119 characters
Line 191: 19 words, 153 characters
Line 192: 14 words, 125 characters
Line 193: 5 words, 26 characters
Line 194: 8 words, 71 characters
Line 195: 11 words, 70 characters
Line 196: 0 words, 0 characters
Line 197: 15 words, 136 characters
Line 198: 2 words, 16 characters
Line 199: 6 words, 43 characters
Line 200: 16 words, 129 characters
Line 201: 18 words, 150 characters
Line 202: 3 words, 31 characters
Line 203: 10 words, 78 characters
Line 204: 15 words, 125 characters
Line 205: 13 words, 132 characters
Line 206: 20 words, 165 characters
Line 207: 9 words, 65 characters
Line 208: 16 words, 137 characters
Line 209: 16 words, 146 characters
Line 210: 19 words, 153 characters
Line 211: 3 words, 17 characters
Line 212: 17 words, 149 characters
Line 213: 2 words, 24 characters
Line 214: 5 words, 25 characters
Line 215: 15 words, 141 characters
Line 216: 11 words, 100 characters
Line 217: 4 words, 37 characters
Line 218: 10 words, 93 characters
Line 219: 5 words, 46 characters
Line 220: 19 words, 157 characters
Line 221: 10 words, 83 characters
Line 222: 2 words, 20 characters
Line 223: 6 words, 47 characters
Line 224: 11 words, 97 characters
Line 225: 2 words, 16 characters
Line 226: 9 words, 83 characters
Line 227: 14 words, 130 characters
Line 228: 2 words, 13 characters
Line 229: 2 words, 21 characters
Line 230: 20 words, 149 characters
Line 231: 10 words, 95 characters
Line 232: 13 words, 112 characters
Line 233: 2 words, 22 characters
Line 234: 18 words, 134 characters
Line 235: 0 words, 0 characters
Line 236: 3 words, 25 characters
Line 237: 7 words, 70 characters
Line 238: 0 words, 0 characters
Line 239: 17 words, 146 characters
Line 240: 5 words, 31 characters
Line 241: 12 words, 107 characters
Line 242: 18 words, 136 characters
Line 243: 5 words, 37 characters
Line 244: 1 words, 8 characters
Line 245: 1 words, 7 characters
Line 246: 11 words, 100 characters
Line 247: 17 words, 151 characters
Line 248: 10 words, 82 characters
Line 249: 13 words, 115 characters
Line 250: 1 words, 3 characters
Line 251: 17 words, 148 characters
Line 252: 19 words, 164 characters
Line 253: 8 words, 55 characters
Line 254: 14 words, 121 characters
Line 255: 11 words, 86 characters
Line 256: 20 words, 153 characters
Line 257: 2 words, 17 characters
Line 258: 20 words, 159 characters
Line 259: 15 words, 135 characters
Line 260: 10 words, 95 characters
Line 261: 15 words, 109 characters
Line 262: 1 words, 9 characters
Line 263: 11 words, 74 characters
Line 264: 6 words, 37 characters
Line 265: 0 words, 0 characters
Line 266: 20 words, 156 characters
Line 267: 11 words, 89 characters
Line 268: 11 words, 76 characters
Line 269: 20 words, 164 characters
Line 270: 2 words, 18 characters
Line 271: 20 words, 162 characters
Line 272: 13 words, 94 characters
Line 273: 16 words, 117 characters
Line 274: 12 words, 107 characters
Line 275: 19 words, 166 characters
Line 276: 15 words, 134 characters
Line 277: 6 words, 66 characters
Line 278: 6 words, 49 characters
Line 279: 19 words, 141 characters
Line 280: 5 words, 41 characters
Line 281: 5 words, 45 characters
Line 282: 10 words, 88 characters
Line 283: 8 words, 64 characters
Line 284: 18 words, 169 characters
Line 285: 18 words, 153 characters
Line 286: 8 words, 76 characters
Line 287: 9 words, 63 characters
Line 288: 12 words, 109 characters
Line 289: 6 words, 52 characters
Line 290: 0 words, 0 characters
Line 291: 10 words, 88 characters
Line 292: 2 words, 22 characters
Line 293: 11 words, 95 characters
Line 294: 10 words, 83 characters
Line 295: 7 words, 61 characters
Line 296: 0 words, 0 characters
Line 297: 4 words, 33 characters
Line 298: 1 words, 5 characters
Line 299: 11 words, 95 characters
Line 300: 14 words, 115 characters
Line 301: 5 words, 41 characters
Line 302: 2 words, 13 characters
Line 303: 2 words, 20 characters
Line 304: 5 words, 29 characters
Line 305: 10 words, 89 characters
Line 306: 0 words, 0 characters
Line 307: 1 words, 7 characters
Line 308: 0 words, 0 characters
Line 309: 2 words, 10 characters
Line 310: 16 words, 143 characters
Line 311: 16 words, 140 characters
Line 312: 10 words, 76 characters
Line 313: 9 words, 68 characters
Line 314: 3 words, 29 characters
Line 315: 16 words, 140 characters
Line 316: 9 words, 85 characters
Line 317: 13 words, 112 characters
Line 318: 1 words, 5 characters
Line 319: 0 words, 0 characters
Line 320: 4 words, 29 characters
Line 321: 17 words, 146 characters
Line 322: 10 words, 76 characters
Line 323: 6 words, 51 characters
Line 324: 4 words, 24 characters
Line 325: 1 words, 12 characters
Line 326: 4 words, 29 characters
Line 327: 0 words, 0 characters
Line 328: 12 words, 109 characters
Line 329: 2 words, 16 characters
Line 330: 4 words, 33 characters
Line 331: 8 words, 63 characters
Line 332: 2 words, 15 characters
Line 333: 12 words, 110 characters
Line 334: 19 words, 159 characters
Line 335: 15 words, 118 characters
Line 336: 4 words, 36 characters
Line 337: 20 words, 167 characters
Line 338: 14 words, 119 characters
Line 339: 3 words, 21 characters
Line 340: 5 words, 43 characters
Line 341: 8 words, 55 characters
Line 342: 16 words, 145 characters
Line 343: 10 words, 81 characters
Line 344: 6 words, 50 characters
Line 345: 20 words, 150 characters
Line 346: 4 words, 36 characters
Line 347: 9 words, 60 characters
Line 348: 10 words, 67 characters
Line 349: 6 words, 49 characters
Line 350: 19 words, 159 characters
Line 351: 3 words, 24 characters
Line 352: 0 words, 0 characters
Line 353: 10 words, 80 characters
Line 354: 1 words, 8 characters
Line 355: 0 words, 0 characters
Line 356: 7 words, 68 characters
Line 357: 2 words, 14 characters
Line 358: 8 words, 70 characters
Line 359: 15 words, 135 characters
Line 360: 0 words, 0 characters
Line 361: 2 words, 18 characters
Line 362: 4 words, 30 characters
Line 363: 4 words, 30 characters
Line 364: 8 words, 53 characters
Line 365: 8 words, 62 characters
Line 366: 0 words, 0 characters
Line 367: 17 words, 127 characters
Line 368: 8 words, 62 characters
Line 369: 20 words, 170 characters
Line 370: 9 words, 81 characters
Line 371: 10 words, 67 characters
Line 372: 11 words, 84 characters
Line 373: 7 words, 60 characters
Line 374: 15 words, 128 characters
Line 375: 13 words, 111 characters
Line 376: 13 words, 125 characters
Line 377: 7 words, 56 characters
Line 378: 0 words, 0 characters
Line 379: 2 words, 16 characters
Line 380: 16 words, 129 characters
Line 381: 2 words, 11 characters
Line 382: 4 words, 31 characters
Line 383: 11 words, 89 characters
Line 384: 15 words, 133 characters
Line 385: 10 words, 87 characters
Line 386: 17 words, 134 characters
Line 387: 0 words, 0 characters
Line 388: 1 words, 7 characters
Line 389: 11 words, 83 characters
Line 390: 8 words, 61 characters
Line 391: 5 words, 42 characters
Line 392: 14 words, 133 characters
Line 393: 3 words, 28 characters
Line 394: 2 words, 23 characters
Line 395: 17 words, 148 characters
Line 396: 6 words, 50 characters
Line 397: 12 words, 101 characters
Line 398: 3 words, 12 characters
Line 399: 3 words, 24 characters
Line 400: 12 words, 105 characters
Line 401: 2 words, 17 characters
Line 402: 8 words, 78 characters
Line 403: 7 words, 60 characters
Line 404: 10 words, 91 characters
Line 405: 13 words, 118 characters
Line 406: 19 words, 162 characters
Line 407: 10 words, 87 characters
Line 408: 20 words, 165 characters
Line 409: 1 words, 6 characters
Line 410: 8 words, 60 characters
Line 411: 12 words, 117 characters
Line 412: 2 words, 15 characters
Line 413: 11 words, 100 characters
Line 414: 18 words, 140 characters
Line 415: 7 words, 55 characters
Line 416: 14 words, 124 characters
Line 417: 11 words, 92 characters
Line 418: 0 words, 0 characters
Line 419: 14 words, 115 characters
Line 420: 7 words, 62 characters
Line 421: 14 words, 123 characters
Line 422: 12 words, 111 characters
Line 423: 17 words, 155 characters
Line 424: 6 words, 45 characters
Line 425: 19 words, 148 characters
Line 426: 11 words, 83 characters
Line 427: 8 words, 73 characters
Line 428: 9 words, 64 characters
Line 429: 19 words, 153 characters
Line 430: 4 words, 33 characters
Line 431: 15 words, 135 characters
Line 432: 1 words, 10 characters
Line 433: 2 words, 20 characters
Line 434: 11 words, 94 characters
Line 435: 9 words, 79 characters
Line 436: 10 words, 84 characters
Line 437: 12 words, 111 characters
Line 438: 14 words, 118 characters
Line 439: 18 words, 158 characters
Line 440: 7 words, 50 characters
Line 441: 14 words, 102 characters
Line 442: 2 words, 18 characters
Line 443: 2 words, 13 characters
Line 444: 5 words, 48 characters
Line 445: 12 words, 115 characters
Line 446: 2 words, 13 characters
Line 447: 13 words, 105 characters
Line 448: 3 words, 33 characters
Line 449: 15 words, 153 characters
Line 450: 9 words, 76 characters
Line 451: 0 words, 0 characters
Line 452: 17 words, 160 characters
Line 453: 5 words, 32 characters
Line 454: 13 words, 103 characters
Line 455: 13 words, 105 characters
Line 456: 11 words, 107 characters
Line 457: 16 words, 139 characters
Line 458: 13 words, 110 characters
Line 459: 19 words, 174 characters
Line 460: 16 words, 119 characters
Line 461: 11 words, 88 characters
Line 462: 1 words, 4 characters
Line 463: 0 words, 0 characters
Line 464: 5 words, 59 characters
Line 465: 2 words, 21 characters
Line 466: 11 words, 84 characters
Line 467: 20 words, 155 characters
Line 468: 7 words, 61 characters
Line 469: 15 words, 124 characters
Line 470: 13 words, 105 characters
Line 471: 19 words, 153 characters
Line 472: 19 words, 162 characters
Line 473: 12 words, 97 characters
Line 474: 17 words, 138 characters
Line 475: 11 words, 87 characters
Line 476: 11 words, 94 characters
Line 477: 13 words, 114 characters
Line 478: 10 words, 83 characters
Line 479: 14 words, 112 characters
Line 480: 6 words, 57 characters
Line 481: 20 words, 186 characters
Line 482: 8 words, 66 characters
Line 483: 11 words, 80 characters
Line 484: 13 words, 108 characters
Line 485: 3 words, 15 characters
Line 486: 5 words, 38 characters
Line 487: 20 words, 174 characters
Line 488: 15 words, 131 characters
Line 489: 6 words, 54 characters
Line 490: 5 words, 43 characters
Line 491: 16 words, 143 characters
Line 492: 4 words, 41 characters
Line 493: 19 words, 152 characters
Line 494: 10 words, 70 characters
Line 495: 16 words, 136 characters
Line 496: 11 words, 98 characters
Line 497: 3 words, 25 characters
Line 498: 6 words, 55 characters
Line 499: 1 words, 10 characters
Line 500: 12 words, 105 characters
Line 501: 14 words, 119 characters
Line 502: 20 words, 168 characters
Line 503: 2 words, 18 characters
Line 504: 2 words, 15 characters
Line 505: 11 words, 81 characters
Line 506: 7 words, 57 characters
Line 507: 6 words, 46 characters
Line 508: 6 words, 51 characters
Line 509: 11 words, 111 characters
Line 510: 7 words, 65 characters
Line 511: 15 words, 118 characters
Line 512: 20 words, 171 characters
Line 513: 17 words, 121 characters
Line 514: 12 words, 109 characters
Line 515: 6 words, 47 characters
Line 516: 8 words, 56 characters
Line 517: 17 words, 118 characters
Line 518: 16 words, 136 characters
Line 519: 12 words, 121 characters
Line 520: 11 words, 94 characters
Line 521: 12 words, 96 characters
Line 522: 2 words, 20 characters
Line 523: 9 words, 71 characters
Line 524: 13 words, 115 characters
Line 525: 20 words, 142 characters
Line 526: 7 words, 52 characters
Line 527: 3 words, 21 characters
Line 528: 1 words, 4 characters
Line 529: 20 words, 167 characters
Line 530: 9 words, 66 characters
Line 531: 0 words, 0 characters
Line 532: 6 words, 52 characters
Line 533: 2 words, 16 characters
Line 534: 7 words, 66 characters
Line 535: 8 words, 64 characters
Line 536: 3 words, 21 characters
Line 537: 11 words, 93 characters
Line 538: 17 words, 146 characters
Line 539: 6 words, 52 characters
Line 540: 14 words, 131 characters
Line 541: 17 words, 135 characters
Line 542: 5 words, 41 characters
Line 543: 12 words, 114 characters
Line 544: 0 words, 0 characters
Line 545: 14 words, 118 characters
Line 546: 2 words, 10 characters
Line 547: 13 words, 102 characters
Line 548: 19 words, 167 characters
Line 549: 20 words, 188 characters
Line 550: 14 words, 113 characters
Line 551: 20 words, 162 characters
Line 552: 12 words, 107 characters
Line 553: 9 words, 88 characters
Line 554: 8 words, 69 characters
Line 555: 11 words, 92 characters
Line 556: 5 words, 48 characters
Line 557: 5 words, 40 characters
Line 558: 5 words, 38 characters
Line 559: 8 words, 61 characters
Line 560: 17 words, 131 characters
Line 561: 10 words, 77 characters
Line 562: 11 words, 89 characters
Line 563: 0 words, 0 characters
Line 564: 9 words, 86 characters
Line 565: 8 words, 64 characters
Line 566: 2 words, 21 characters
Line 567: 16 words, 148 characters
Line 568: 17 words, 139 characters
Line 569: 16 words, 138 characters
Line 570: 8 words, 71 characters
Line 571: 10 words, 87 characters
Line 572: 2 words, 16 characters
Line 573: 1 words, 9 characters
Line 574: 11 words, 76 characters
Line 575: 9 words, 87 characters
Line 576: 17 words, 140 characters
Line 577: 12 words, 103 characters
Line 578: 6 words, 47 characters
Line 579: 20 words, 182 characters
Line 580: 11 words, 90 characters
Line 581: 10 words, 93 characters
Line 582: 17 words, 161 characters
Line 583: 11 words, 90 characters
Line 584: 3 words, 22 characters
Line 585: 16 words, 132 characters
Line 586: 0 words, 0 characters
Line 587: 6 words, 42 characters
Line 588: 18 words, 154 characters
Line 589: 6 words, 48 characters
Line 590: 17 words, 134 characters
Line 591: 0 words, 0 characters
Line 592: 4 words, 43 characters
Line 593: 16 words, 120 characters
Line 594: 0 words, 0 characters
Line 595: 2 words, 16 characters
Line 596: 1 words, 12 characters
Line 597: 1 words, 4 characters
Line 598: 14 words, 120 characters
Line 599: 5 words, 46 characters
Line 600: 12 words, 92 characters
Line 601: 12 words, 108 characters
Line 602: 8 words, 64 characters
Line 603: 17 words, 143 characters
Line 604: 3 words, 25 characters
Line 605: 8 words, 75 characters
Line 606: 2 words, 21 characters
Line 607: 1 words, 10 characters
Line 608: 10 words, 74 characters
Line 609: 15 words, 142 characters
Line 610: 10 words, 70 characters
Line 611: 9 words, 76 characters
Line 612: 0 words, 0 characters
Line 613: 10 words, 83 characters
Line 614: 2 words, 15 characters
Line 615: 4 words, 32 characters
Line 616: 10 words, 74 characters
Line 617: 12 words, 107 characters
Line 618: 16 words, 139 characters
Line 619: 15 words, 129 characters
Line 620: 19 words, 164 characters
Line 621: 20 words, 167 characters
Line 622: 20 words, 179 characters
Line 623: 6 words, 40 characters
Line 624: 16 words, 134 characters
Line 625: 3 words, 20 characters
Line 626: 11 words, 92 characters
Line 627: 5 words, 36 characters
Line 628: 3 words, 22 characters
Line 629: 15 words, 128 characters
Line 630: 6 words, 54 characters
Line 631: 9 words, 69 characters
Line 632: 10 words, 88 characters
Line 633: 11 words, 84 characters
Line 634: 14 words, 100 characters
Line 635: 13 words, 119 characters
Line 636: 8 words, 67 characters
Line 637: 15 words, 146 characters
Line 638: 18 words, 164 characters
Line 639: 8 words, 68 characters
Line 640: 13 words, 104 characters
Line 641: 14 words, 132 characters
Line 642: 4 words, 37 characters
Line 643: 1 words, 7 characters
Line 644: 6 words, 44 characters
Line 645: 3 words, 22 characters
Line 646: 13 words, 114 characters
Line 647: 17 words, 131 characters
Line 648: 1 words, 11 characters
Line 649: 0 words, 0 characters
Line 650: 12 words, 88 characters
Line 651: 8 words, 66 characters
Line 652: 10 words, 67 characters
Line 653: 5 words, 48 characters
Line 654: 9 words, 81 characters
Line 655: 6 words, 49 characters
Line 656: 10 words, 67 characters
Line 657: 11 words, 78 characters
Line 658: 5 words, 44 characters
Line 659: 10 words, 92 characters
Line 660: 10 words, 79 characters
Line 661: 14 words, 136 characters
Line 662: 7 words, 50 characters
Line 663: 0 words, 0 characters
Line 664: 19 words, 163 characters
Line 665: 14 words, 114 characters
Line 666: 7 words, 60 characters
Line 667: 11 words, 75 characters
Line 668: 18 words, 149 characters
Line 669: 4 words, 32 characters
Line 670: 1 words, 5 characters
Line 671: 6 words, 52 characters
Line 672: 6 words, 52 characters
Line 673: 10 words, 81 characters
Line 674: 19 words, 146 characters
Line 675: 17 words, 121 characters
Line 676: 0 words, 0 characters
Line 677: 9 words, 67 characters
Line 678: 14 words, 115 characters
Line 679: 3 words, 34 characters
Line 680: 0 words, 0 characters
Line 681: 4 words, 31 characters
Line 682: 3 words, 28 characters
Line 683: 11 words, 85 characters
Line 684: 0 words, 0 characters
Line 685: 6 words, 59 characters
Line 686: 2 words, 21 characters
Line 687: 6 words, 49 characters
Line 688: 8 words, 54 characters
Line 689: 9 words, 86 characters
Line 690: 1 words, 3 characters
Line 691: 16 words, 132 characters
Line 692: 6 words, 42 characters
Line 693: 7 words, 52 characters
Line 694: 9 words, 87 characters
Line 695: 19 words, 169 characters
Line 696: 18 words, 149 characters
Line 697: 2 words, 12 characters
Line 698: 13 words, 104 characters
Line 699: 0 words, 0 characters
Line 700: 1 words, 9 characters
Line 701: 13 words, 115 characters
Line 702: 13 words, 133 characters
Line 703: 20 words, 150 characters
Line 704: 6 words, 49 characters
Line 705: 1 words, 4 characters
Line 706: 9 words, 73 characters
Line 707: 12 words, 108 characters
Line 708: 18 words, 160 characters
Line 709: 18 words, 142 characters
Line 710: 11 words, 89 characters
Line 711: 2 words, 16 characters
Line 712: 5 words, 39 characters
Line 713: 9 words, 80 characters
Line 714: 11 words, 89 characters
Line 715: 13 words, 112 characters
Line 716: 11 words, 69 characters
Line 717: 8 words, 61 characters
Line 718: 12 words, 101 characters
Line 719: 16 words, 160 characters
Line 720: 9 words, 67 characters
Line 721: 19 words, 142 characters
Line 722: 8 words, 67 characters
Line 723: 8 words, 56 characters
Line 724: 20 words, 167 characters
Line 725: 0 words, 0 characters
Line 726: 1 words, 4 characters
Line 727: 13 words, 126 characters
Line 728: 6 words, 47 characters
Line 729: 0 words, 0 characters
Line 730: 0 words, 0 characters
Line 731: 12 words, 96 characters
Line 732: 12 words, 105 characters
Line 733: 17 words, 128 characters
Line 734: 3 words, 27 characters
Line 735: 9 words, 91 characters
Line 736: 15 words, 119 characters
Line 737: 7 words, 71 characters
Line 738: 0 words, 0 characters
Line 739: 13 words, 95 characters
Line 740: 15 words, 138 characters
Line 741: 16 words, 119 characters
Line 742: 11 words, 86 characters
Line 743: 15 words, 124 characters
Line 744: 17 words, 125 characters
Line 745: 0 words, 0 characters
Line 746: 3 words, 28 characters
Line 747: 5 words, 48 characters
Line 748: 9 words, 83 characters
Line 749: 19 words, 151 characters
Line 750: 13 words, 99 characters
Line 751: 15 words, 121 characters
Line 752: 11 words, 85 characters
Line 753: 9 words, 78 characters
Line 754: 0 words, 0 characters
Line 755: 12 words, 120 characters
Line 756: 6 words, 47 characters
Line 757: 19 words, 171 characters
Line 758: 6 words, 49 characters
Line 759: 3 words, 21 characters
Line 760: 1 words, 5 characters
Line 761: 4 words, 18 characters
Line 762: 19 words, 170 characters
Line 763: 16 words, 116 characters
Line 764: 5 words, 44 characters
Line 765: 14 words, 120 characters
Line 766: 0 words, 0 characters
Line 767: 20 words, 178 characters
Line 768: 12 words, 103 characters
Line 769: 4 words, 37 characters
Line 770: 18 words, 153 characters
Line 771: 8 words, 70 characters
Line 772: 18 words, 155 characters
Line 773: 10 words, 84 characters
Line 774: 0 words, 0 characters
Line 775: 5 words, 34 characters
Line 776: 19 words, 164 characters
Line 777: 7 words, 53 characters
Line 778: 12 words, 118 characters
Line 779: 9 words, 71 characters
Line 780: 1 words, 3 characters
Line 781: 10 words, 84 characters
Line 782: 3 words, 23 characters
Line 783: 9 words, 83 characters
Line 784: 11 words, 89 characters
Line 785: 15 words, 131 characters
Line 786: 14 words, 112 characters
Line 787: 1 words, 7 characters
Line 788: 12 words, 118 characters
Line 789: 4 words, 26 characters
Line 790: 14 words, 133 characters
Line 791: 20 words, 146 characters
Line 792: 19 words, 165 characters
Line 793: 3 words, 27 characters
Line 794: 11 words, 91 characters
Line 795: 17 words, 154 characters
Line 796: 7 words, 61 characters
Line 797: 14 words, 128 characters
Line 798: 13 words, 111 characters
Line 799: 3 words, 17 characters
Line 800: 7 words, 51 characters
Line 801: 18 words, 142 characters
Line 802: 7 words, 59 characters
Line 803: 7 words, 62 characters
Line 804: 9 words, 62 characters
Line 805: 6 words, 54 characters
Line 806: 20 words, 177 characters
Line 807: 17 words, 120 characters
Line 808: 10 words, 93 characters
Line 809: 1 words, 10 characters
Line 810: 17 words, 128 characters
Line 811: 14 words, 98 characters
Line 812: 6 words, 49 characters
Line 813: 20 words, 170 characters
Line 814: 6 words, 46 characters
Line 815: 11 words, 91 characters
Line 816: 5 words, 46 characters
Line 817: 7 words, 51 characters
Line 818: 19 words, 186 characters
Line 819: 2 words, 16 characters
Line 820: 11 words, 94 characters
Line 821: 9 words, 69 characters
Line 822: 10 words, 74 characters
Line 823: 11 words, 95 characters
Line 824: 9 words, 83 characters
Line 825: 15 words, 132 characters
Line 826: 19 words, 157 characters
Line 827: 9 words, 79 characters
Line 828: 7 words, 56 characters
Line 829: 20 words, 185 characters
Line 830: 17 words, 138 characters
Line 831: 16 words, 126 characters
Line 832: 17 words, 141 characters
Line 833: 16 words, 155 characters
Line 834: 11 words, 90 characters
Line 835: 12 words, 93 characters
Line 836: 7 words, 61 characters
Line 837: 12 words, 118 characters
Line 838: 5 words, 38 characters
Line 839: 9 words, 66 characters
Line 840: 17 words, 126 characters
Line 841: 1 words, 6 characters
Line 842: 19 words, 163 characters
Line 843: 19 words, 165 characters
Line 844: 17 words, 137 characters
Line 845: 1 words, 4 characters
Line 846: 1 words, 3 characters
Line 847: 7 words, 67 characters
Line 848: 4 words, 21 characters
Line 849: 2 words, 17 characters
Line 850: 8 words, 61 characters
Line 851: 12 words, 113 characters
Line 852: 1 words, 12 characters
Line 853: 17 words, 139 characters
Line 854: 12 words, 91 characters
Line 855: 9 words, 64 characters
Line 856: 15 words, 109 characters
Line 857: 9 words, 77 characters
Line 858: 0 words, 0 characters
Line 859: 3 words, 23 characters
Line 860: 16 words, 109 characters
Line 861: 0 words, 0 characters
Line 862: 13 words, 102 characters
Line 863: 18 words, 163 characters
Line 864: 1 words, 7 characters
Line 865: 20 words, 165 characters
Line 866: 11 words, 90 characters
Line 867: 13 words, 124 characters
Line 868: 12 words, 116 characters
Line 869: 20 words, 174 characters
Line 870: 12 words, 117 characters
Line 871: 8 words, 59 characters
Line 872: 1 words, 10 characters
Line 873: 17 words, 125 characters
Line 874: 3 words, 23 characters
