Line 1: 11 words, 89 characters
Line 141: 15 words, 135 characters
Line 142: 20 words, 173 characters
Line 143: 3 words, 23 characters
Line 144: 5 words, 48 characters
Line 145: 11 words, 88 characters
Line 146: 8 words, 72 characters
Line 147: 7 words, 59 characters
Line 148: 5 words, 44 characters
Line 149: 20 words, 156 characters
Line 150: 8 words, 59 characters
Line 151: 20 words, 168 characters
Line 152: 18 words, 178 characters
Line 153: 14 words, 121 characters
Line 154: 7 words, 60 characters
Line 155: 12 words, 78 characters
Line 156: 6 words, 33 characters
Line 157: 3 words, 20 characters
Line 158: 0 words, 0 characters
Line 159: 13 words, 108 characters
Line 160: 19 words, 153 characters
Line 161: 0 words, 0 characters
Line 162: 19 words, 180 characters
Line 163: 1 words, 4 characters
Line 164: 19 words, 150 characters
Line 165: 11 words, 86 characters
Line 166: 15 words, 116 characters
Line 167: 9 words, 62 characters
Line 168: 6 words, 58 characters
Line 169: 11 words, 85 characters
Line 170: 18 words, 163 characters
Line 171: 2 words, 9 characters
Line 172: 11 words, 86 characters
Line 173: 7 words, 63 characters
Line 174: 15 words, 122 characters
Line 175: 14 words, 125 characters
Line 176: 3 words, 28 characters
Line 177: 12 words, 106 characters
Line 178: 16 words, 129 characters
Line 179: 17 words, 145 characters
Line 180: 7 words, 58 characters
Line 181: 1 words, 6 characters
Line 182: 19 words, 161 characters
Line 183: 17 words, 146 characters
Line 184: 8 words, 69 characters
Line 185: 11 words, 103 characters
Line 186: 13 words, 114 characters
Line 187: 10 words, 89 characters
Line 188: 13 words, 118 characters
Line 189: 16 words, 149 characters
Line 190: 13 words, 113 characters
Line 191: 4 words, 32 characters
Line 192: 1 words, 4 characters
Line 193: 15 words, 134 characters
Line 194: 11 words, 103 characters
Line 195: 9 words, 74 characters
Line 196: 7 words, 60 characters
Line 197: 20 words, 137 characters
Line 198: 7 words, 48 characters
Line 199: 2 words, 19 characters
Line 200: 17 words, 136 characters
Line 201: 18 words, 133 characters
Line 202: 11 words, 85 characters
Line 203: 18 words, 151 characters
Line 204: 0 words, 0 characters
Line 205: 4 words, 31 characters
Line 206: 0 words, 0 characters
Line 207: 9 words, 63 characters
Line 208: 15 words, 105 characters
Line 209: 17 words, 146 characters
Line 210: 6 words, 57 characters
Line 211: 2 words, 12 characters
Line 212: 20 words, 158 characters
Line 213: 0 words, 0 characters
Line 214: 14 words, 121 characters
Line 215: 14 words, 119 characters
Line 216: 11 words, 90 characters
Line 217: 10 words, 74 characters
Line 218: 5 words, 46 characters
Line 219: 15 words, 106 characters
Line 220: 14 words, 120 characters
Line 221: 13 words, 115 characters
Line 222: 15 words, 120 characters
Line 223: 18 words, 148 characters
Line 224: 13 words, 124 characters
Line 225: 9 words, 72 characters
Line 226: 12 words, 106 characters
Line 227: 18 words, 140 characters
Line 228: 15 words, 106 characters
Line 229: 2 words, 12 characters
Line 230: 3 words, 19 characters
Line 231: 15 words, 119 characters
Line 232: 16 words, 124 characters
Line 233: 11 words, 100 characters
Line 234: 9 words, 65 characters
Line 235: 14 words, 127 characters
Line 236: 3 words, 16 characters
Line 237: 6 words, 65 characters
Line 238: 13 words, 110 characters
Line 239: 8 words, 77 characters
Line 240: 1 words, 5 characters
Line 241: 16 words, 134 characters
Line 242: 14 words, 127 characters
Line 243: 15 words, 146 characters
Line 244: 13 words, 114 characters
Line 245: 1 words, 5 characters
Line 246: 18 words, 161 characters
Line 247: 16 words, 134 characters
Line 248: 19 words, 168 characters
Line 249: 9 words, 75 characters
Line 250: 3 words, 25 characters
Line 251: 14 words, 141 characters
Line 252: 16 words, 127 characters
Line 253: 0 words, 0 characters
Line 254: 20 words, 167 characters
Line 255: 15 words, 127 characters
Line 256: 16 words, 148 characters
Line 257: 16 words, 126 characters
Line 258: 4 words, 31 characters
Line 259: 0 words, 0 characters
Line 260: 12 words, 109 characters
Line 261: 17 words, 140 characters
Line 262: 20 words, 169 characters
Line 263: 10 words, 77 characters
Line 264: 19 words, 165 characters
Line 265: 4 words, 20 characters
Line 266: 6 words, 52 characters
Line 267: 6 words, 50 characters
Line 268: 11 words, 80 characters
Line 269: 0 words, 0 characters
Line 270: 20 words, 166 characters
Line 271: 3 words, 26 characters
Line 272: 20 words, 142 characters
Line 273: 6 words, 44 characters
Line 274: 13 words, 113 characters
Line 275: 10 words, 95 characters
Line 276: 11 words, 96 characters
Line 277: 4 words, 34 characters
Line 278: 3 words, 26 characters
Line 279: 4 words, 30 characters
Line 280: 4 words, 41 characters
Line 281: 15 words, 156 characters
Line 282: 5 words, 36 characters
Line 283: 9 words, 92 characters
Line 284: 20 words, 180 characters
Line 285: 14 words, 118 characters
Line 286: 8 words, 65 characters
Line 287: 8 words, 88 characters
Line 288: 2 words, 16 characters
Line 289: 9 words, 77 characters
Line 290: 6 words, 55 characters
Line 291: 8 words, 63 characters
Line 292: 4 words, 25 characters
Line 293: 14 words, 138 characters
Line 294: 8 words, 64 characters
Line 295: 12 words, 97 characters
Line 296: 8 words, 76 characters
Line 297: 17 words, 130 characters
Line 298: 0 words, 0 characters
Line 299: 6 words, 44 characters
Line 300: 17 words, 167 characters
Line 301: 20 words, 162 characters
Line 302: 1 words, 11 characters
Line 303: 18 words, 164 characters
Line 304: 2 words, 20 characters
Line 305: 11 words, 98 characters
Line 306: 12 words, 105 characters
Line 307: 1 words, 9 characters
Line 308: 14 words, 115 characters
Line 309: 18 words, 173 characters
Line 310: 7 words, 45 characters
Line 311: 8 words, 60 characters
Line 312: 18 words, 153 characters
Line 313: 9 words, 71 characters
Line 314: 6 words, 59 characters
Line 315: 5 words, 41 characters
Line 316: 1 words, 7 characters
Line 317: 7 words, 48 characters
Line 318: 3 words, 22 characters
Line 319: 13 words, 118 characters
Line 320: 8 words, 65 characters
Line 321: 11 words, 84 characters
Line 322: 17 words, 145 characters
Line 323: 16 words, 129 characters
Line 324: 12 words, 108 characters
Line 325: 14 words, 109 characters
Line 326: 11 words, 107 characters
Line 327: 12 words, 93 characters
Line 328: 6 words, 42 characters
Line 329: 20 words, 179 characters
Line 330: 9 words, 85 characters
Line 331: 10 words, 86 characters
Line 332: 17 words, 155 characters
Line 333: 2 words, 10 characters
Line 334: 5 words, 30 characters
Line 335: 16 words, 127 characters
Line 336: 12 words, 113 characters
Line 337: 12 words, 110 characters
Line 338: 4 words, 35 characters
Line 339: 13 words, 99 characters
Line 340: 7 words, 57 characters
Line 341: 11 words, 90 characters
Line 342: 19 words, 161 characters
Line 343: 6 words, 50 characters
Line 344: 20 words, 168 characters
Line 345: 19 words, 160 characters
Line 346: 8 words, 65 characters
Line 347: 9 words, 80 characters
Line 348: 12 words, 111 characters
Line 349: 10 words, 102 characters
Line 350: 16 words, 132 characters
Line 351: 18 words, 158 characters
Line 352: 15 words, 116 characters
Line 353: 15 words, 134 characters
Line 354: 2 words, 14 characters
Line 355: 1 words, 11 characters
Line 356: 3 words, 12 characters
Line 357: 8 words, 72 characters
Line 358: 16 words, 117 characters
Line 359: 20 words, 168 characters
Line 360: 1 words, 10 characters
Line 361: 6 words, 52 characters
Line 362: 17 words, 147 characters
Line 363: 14 words, 107 characters
Line 364: 4 words, 24 characters
Line 365: 13 words, 93 characters
Line 366: 10 words, 97 characters
Line 367: 2 words, 23 characters
Line 368: 2 words, 22 characters
Line 369: 10 words, 92 characters
Line 370: 6 words, 49 characters
Line 371: 6 words, 48 characters
Line 372: 14 words, 122 characters
Line 373: 3 words, 26 characters
Line 374: 13 words, 101 characters
Line 375: 0 words, 0 characters
Line 376: 10 words, 93 characters
Line 377: 18 words, 152 characters
Line 378: 6 words, 53 characters
Line 379: 9 words, 86 characters
Line 380: 15 words, 125 characters
Line 381: 20 words, 172 characters
Line 382: 14 words, 113 characters
Line 383: 11 words, 100 characters
Line 384: 18 words, 131 characters
Line 385: 16 words, 136 characters
Line 386: 16 words, 132 characters
Line 387: 17 words, 145 characters
Line 388: 16 words, 157 characters
Line 389: 6 words, 55 characters
Line 390: 2 words, 10 characters
Line 391: 9 words, 70 characters
Line 392: 16 words, 136 characters
Line 393: 13 words, 93 characters
Line 394: 13 words, 118 characters
Line 395: 20 words, 176 characters
Line 396: 20 words, 173 characters
Line 397: 12 words, 102 characters
Line 398: 1 words, 10 characters
Line 399: 1 words, 8 characters
Line 400: 4 words, 33 characters
Line 401: 3 words, 28 characters
Line 402: 8 words, 61 characters
Line 403: 8 words, 53 characters
Line 404: 6 words, 49 characters
Line 405: 1 words, 7 characters
Line 406: 8 words, 64 characters
Line 407: 11 words, 90 characters
Line 408: 18 words, 166 characters
Line 409: 4 words, 31 characters
Line 410: 0 words, 0 characters
Line 411: 6 words, 48 characters
Line 412: 6 words, 44 characters
Line 413: 9 words, 70 characters
Line 414: 1 words, 11 characters
Line 415: 3 words, 34 characters
Line 416: 16 words, 134 characters
Line 417: 8 words, 55 characters
Line 418: 20 words, 182 characters
Line 419: 14 words, 123 characters
Line 420: 9 words, 94 characters
Line 421: 16 words, 144 characters
Line 422: 4 words, 39 characters
Line 423: 17 words, 129 characters
Line 424: 16 words, 148 characters
Line 425: 18 words, 140 characters
Line 426: 13 words, 123 characters
Line 427: 18 words, 149 characters
Line 428: 19 words, 157 characters
Line 429: 4 words, 24 characters
Line 430: 0 words, 0 characters
Line 431: 11 words, 93 characters
Line 432: 10 words, 65 characters
Line 433: 14 words, 107 characters
Line 434: 1 words, 9 characters
Line 435: 17 words, 151 characters
Line 436: 12 words, 99 characters
Line 437: 17 words, 130 characters
Line 438: 15 words, 138 characters
Line 439: 3 words, 15 characters
Line 440: 7 words, 59 characters
Line 441: 20 words, 151 characters
Line 442: 15 words, 114 characters
Line 443: 3 words, 27 characters
Line 444: 6 words, 44 characters
Line 445: 18 words, 166 characters
Line 446: 12 words, 88 characters
Line 447: 19 words, 146 characters
Line 448: 16 words, 143 characters
Line 449: 4 words, 32 characters
Line 450: 5 words, 38 characters
Line 451: 13 words, 102 characters
Line 452: 12 words, 120 characters
Line 453: 3 words, 15 characters
Line 454: 13 words, 100 characters
Line 455: 16 words, 136 characters
Line 456: 2 words, 15 characters
Line 457: 4 words, 34 characters
Line 458: 15 words, 127 characters
Line 459: 2 words, 12 characters
Line 460: 1 words, 8 characters
Line 461: 17 words, 125 characters
Line 462: 2 words, 20 characters
Line 463: 20 words, 170 characters
Line 464: 9 words, 86 characters
Line 465: 9 words, 72 characters
Line 466: 0 words, 0 characters
Line 467: 15 words, 150 characters
Line 468: 6 words, 47 characters
Line 469: 12 words, 91 characters
Line 470: 11 words, 74 characters
Line 471: 12 words, 104 characters
Line 472: 5 words, 43 characters
Line 473: 0 words, 0 characters
Line 474: 0 words, 0 characters
Line 475: 2 words, 16 characters
Line 476: 14 words, 108 characters
Line 477: 16 words, 137 characters
Line 478: 19 words, 158 characters
Line 479: 8 words, 69 characters
Line 480: 5 words, 43 characters
Line 481: 16 words, 131 characters
Line 482: 5 words, 41 characters
Line 483: 20 words, 166 characters
Line 484: 15 words, 122 characters
Line 485: 9 words, 74 characters
Line 486: 2 words, 19 characters
Line 487: 20 words, 197 characters
Line 488: 8 words, 69 characters
Line 489: 7 words, 57 characters
Line 490: 8 words, 56 characters
Line 491: 11 words, 115 characters
Line 492: 0 words, 0 characters
Line 493: 0 words, 0 characters
Line 494: 9 words, 70 characters
Line 495: 0 words, 0 characters
Line 496: 18 words, 132 characters
Line 497: 10 words, 76 characters
Line 498: 12 words, 99 characters
Line 499: 6 words, 43 characters
Line 500: 15 words, 127 characters
Line 501: 8 words, 61 characters
Line 502: 18 words, 149 characters
Line 503: 18 words, 149 characters
Line 504: 15 words, 106 characters
Line 505: 17 words, 136 characters
Line 506: 16 words, 131 characters
Line 507: 8 words, 57 characters
Line 508: 6 words, 51 characters
Line 509: 10 words, 96 characters
Line 510: 7 words, 54 characters
Line 511: 12 words, 81 characters
Line 512: 20 words, 177 characters
Line 513: 20 words, 151 characters
Line 514: 8 words, 56 characters
Line 515: 14 words, 116 characters
Line 516: 11 words, 91 characters
Line 517: 4 words, 26 characters
Line 518: 11 words, 84 characters
Line 519: 4 words, 29 characters
Line 520: 10 words, 83 characters
Line 521: 15 words, 134 characters
Line 522: 18 words, 157 characters
Line 523: 8 words, 67 characters
Line 524: 16 words, 132 characters
Line 525: 16 words, 133 characters
Line 526: 13 words, 95 characters
Line 527: 1 words, 3 characters
Line 528: 16 words, 138 characters
Line 529: 14 words, 117 characters
Line 530: 14 words, 117 characters
Line 531: 5 words, 42 characters
Line 532: 15 words, 141 characters
Line 533: 15 words, 132 characters
Line 534: 3 words, 19 characters
Line 535: 6 words, 62 characters
Line 536: 17 words, 131 characters
Line 537: 0 words, 0 characters
Line 538: 14 words, 140 characters
Line 539: 19 words, 165 characters
Line 540: 19 words, 163 characters
Line 541: 10 words, 91 characters
Line 542: 12 words, 102 characters
Line 543: 16 words, 140 characters
Line 544: 16 words, 121 characters
Line 545: 7 words, 62 characters
Line 546: 17 words, 153 characters
Line 547: 2 words, 20 characters
Line 548: 7 words, 65 characters
Line 549: 10 words, 111 characters
Line 550: 5 words, 35 characters
Line 551: 1 words, 3 characters
Line 552: 2 words, 17 characters
Line 553: 20 words, 158 characters
Line 554: 14 words, 129 characters
Line 555: 19 words, 163 characters
Line 556: 4 words, 24 characters
Line 557: 1 words, 7 characters
Line 558: 17 words, 152 characters
Line 559: 0 words, 0 characters
Line 560: 2 words, 21 characters
Line 561: 16 words, 148 characters
Line 562: 8 words, 61 characters
Line 563: 2 words, 19 characters
Line 564: 5 words, 43 characters
Line 565: 5 words, 33 characters
Line 566: 20 words, 168 characters
Line 567: 4 words, 34 characters
Line 568: 16 words, 152 characters
Line 569: 1 words, 9 characters
Line 570: 11 words, 83 characters
Line 571: 8 words, 65 characters
Line 572: 10 words, 80 characters
Line 573: 19 words, 162 characters
Line 574: 19 words, 186 characters
Line 575: 9 words, 74 characters
Line 576: 20 words, 169 characters
Line 577: 14 words, 126 characters
Line 578: 16 words, 133 characters
Line 579: 9 words, 90 characters
Line 580: 14 words, 125 characters
Line 581: 20 words, 169 characters
Line 582: 18 words, 133 characters
Line 583: 10 words, 87 characters
Line 584: 1 words, 12 characters
Line 585: 16 words, 137 characters
Line 586: 10 words, 86 characters
Line 587: 15 words, 134 characters
Line 588: 14 words, 116 characters
Line 589: 6 words, 58 characters
Line 590: 9 words, 78 characters
Line 591: 19 words, 158 characters
Line 592: 7 words, 60 characters
Line 593: 11 words, 91 characters
Line 594: 13 words, 117 characters
Line 595: 9 words, 69 characters
Line 596: 16 words, 133 characters
Line 597: 14 words, 129 characters
Line 598: 0 words, 0 characters
Line 599: 19 words, 163 characters
Line 600: 14 words, 116 characters
Line 601: 9 words, 73 characters
Line 602: 19 words, 164 characters
Line 603: 18 words, 139 characters
Line 604: 18 words, 152 characters
Line 605: 8 words, 71 characters
Line 606: 17 words, 117 characters
Line 607: 6 words, 53 characters
Line 608: 9 words, 69 characters
Line 609: 5 words, 25 characters
Line 610: 16 words, 138 characters
Line 611: 18 words, 173 characters
Line 612: 9 words, 72 characters
Line 613: 16 words, 144 characters
Line 614: 2 words, 13 characters
Line 615: 12 words, 97 characters
Line 616: 7 words, 59 characters
Line 617: 6 words, 69 characters
Line 618: 6 words, 53 characters
Line 619: 9 words, 79 characters
Line 620: 13 words, 125 characters
Line 621: 3 words, 21 characters
Line 622: 10 words, 84 characters
Line 623: 16 words, 144 characters
Line 624: 4 words, 32 characters
Line 625: 0 words, 0 characters
Line 626: 6 words, 62 characters
Line 627: 18 words, 147 characters
Line 628: 18 words, 146 characters
Line 629: 5 words, 50 characters
Line 630: 17 words, 142 characters
Line 631: 16 words, 140 characters
Line 632: 4 words, 26 characters
Line 633: 1 words, 12 characters
Line 634: 13 words, 112 characters
Line 635: 2 words, 11 characters
Line 636: 2 words, 10 characters
Line 637: 3 words, 29 characters
Line 638: 9 words, 65 characters
Line 639: 11 words, 96 characters
Line 640: 20 words, 173 characters
Line 641: 10 words, 74 characters
Line 642: 9 words, 63 characters
Line 643: 18 words, 155 characters
Line 644: 7 words, 63 characters
Line 645: 15 words, 125 characters
Line 646: 5 words, 48 characters
Line 647: 6 words, 45 characters
Line 648: 10 words, 92 characters
Line 649: 0 words, 0 characters
Line 650: 6 words, 51 characters
Line 651: 19 words, 166 characters
Line 652: 10 words, 77 characters
Line 653: 0 words, 0 characters
Line 654: 9 words, 67 characters
Line 655: 14 words, 104 characters
Line 656: 7 words, 65 characters
Line 657: 13 words, 99 characters
Line 658: 1 words, 4 characters
Line 659: 4 words, 33 characters
Line 660: 10 words, 96 characters
Line 661: 18 words, 144 characters
Line 662: 1 words, 10 characters
Line 663: 17 words, 172 characters
Line 664: 20 words, 187 characters
Line 665: 18 words, 161 characters
Line 666: 14 words, 124 characters
Line 667: 3 words, 28 characters
Line 668: 5 words, 39 characters
Line 669: 5 words, 28 characters
Line 670: 2 words, 19 characters
Line 671: 18 words, 159 characters
Line 672: 17 words, 143 characters
Line 673: 17 words, 158 characters
Line 674: 2 words, 15 characters
Line 675: 6 words, 42 characters
Line 676: 0 words, 0 characters
Line 677: 7 words, 60 characters
Line 678: 0 words, 0 characters
Line 679: 5 words, 38 characters
Line 680: 11 words, 98 characters
Line 681: 15 words, 129 characters
Line 682: 15 words, 130 characters
Line 683: 18 words, 150 characters
Line 684: 18 words, 166 characters
Line 685: 15 words, 115 characters
Line 686: 4 words, 34 characters
Line 687: 13 words, 103 characters
Line 688: 0 words, 0 characters
Line 689: 20 words, 172 characters
Line 690: 20 words, 150 characters
Line 691: 17 words, 130 characters
Line 692: 14 words, 120 characters
Line 693: 0 words, 0 characters
Line 694: 3 words, 26 characters
Line 695: 3 words, 26 characters
Line 696: 11 words, 87 characters
Line 697: 13 words, 113 characters
Line 698: 11 words, 92 characters
Line 699: 16 words, 136 characters
Line 700: 9 words, 78 characters
Line 701: 3 words, 20 characters
Line 702: 8 words, 62 characters
Line 703: 6 words, 63 characters
Line 704: 12 words, 103 characters
Line 705: 9 words, 71 characters
Line 706: 15 words, 111 characters
Line 707: 2 words, 15 characters
Line 708: 13 words, 110 characters
Line 709: 17 words, 165 characters
Line 710: 7 words, 51 characters
Line 711: 9 words, 63 characters
Line 712: 9 words, 73 characters
Line 713: 11 words, 95 characters
Line 714: 11 words, 95 characters
Line 715: 17 words, 139 characters
Line 716: 5 words, 43 characters
Line 717: 4 words, 35 characters
Line 718: 0 words, 0 characters
Line 719: 7 words, 56 characters
Line 720: 4 words, 38 characters
Line 721: 13 words, 111 characters
Line 722: 13 words, 112 characters
Line 723: 13 words, 115 characters
Line 724: 12 words, 117 characters
Line 725: 5 words, 44 characters
Line 726: 14 words, 115 characters
Line 727: 19 words, 159 characters
Line 728: 19 words, 164 characters
Line 729: 16 words, 136 characters
Line 730: 4 words, 29 characters
Line 731: 12 words, 96 characters
Line 732: 18 words, 138 characters
Line 733: 10 words, 71 characters
Line 734: 9 words, 78 characters
Line 735: 15 words, 109 characters
Line 736: 6 words, 49 characters
Line 737: 1 words, 9 characters
Line 738: 16 words, 149 characters
Line 739: 8 words, 76 characters
Line 740: 2 words, 16 characters
Line 741: 6 words, 53 characters
Line 742: 12 words, 106 characters
Line 743: 13 words, 122 characters
Line 744: 17 words, 129 characters
Line 745: 20 words, 182 characters
Line 746: 5 words, 38 characters
Line 747: 11 words, 80 characters
Line 748: 18 words, 132 characters
Line 749: 14 words, 128 characters
Line 750: 20 words, 190 characters
Line 751: 13 words, 89 characters
Line 752: 13 words, 105 characters
Line 753: 15 words, 136 characters
Line 754: 0 words, 0 characters
Line 755: 16 words, 147 characters
Line 756: 5 words, 60 characters
Line 757: 6 words, 59 characters
Line 758: 3 words, 18 characters
Line 759: 15 words, 118 characters
Line 760: 16 words, 138 characters
Line 761: 13 words, 122 characters
Line 762: 17 words, 134 characters
Line 763: 2 words, 16 characters
Line 764: 13 words, 115 characters
Line 765: 9 words, 85 characters
Line 766: 8 words, 78 characters
Line 767: 13 words, 118 characters
Line 768: 3 words, 27 characters
Line 769: 6 words, 45 characters
Line 770: 18 words, 152 characters
Line 771: 3 words, 20 characters
Line 772: 18 words, 146 characters
Line 773: 9 words, 80 characters
Line 774: 11 words, 93 characters
Line 775: 3 words, 28 characters
Line 776: 12 words, 121 characters
Line 777: 18 words, 160 characters
Line 778: 20 words, 192 characters
Line 779: 4 words, 41 characters
Line 780: 11 words, 90 characters
Line 781: 6 words, 39 characters
Line 782: 10 words, 99 characters
Line 783: 1 words, 7 characters
Line 784: 2 words, 19 characters
Line 785: 19 words, 158 characters
Line 786: 7 words, 49 characters
Line 787: 1 words, 8 characters
Line 788: 6 words, 48 characters
Line 789: 3 words, 27 characters
Line 790: 16 words, 150 characters
Line 791: 7 words, 50 characters
Line 792: 4 words, 30 characters
Line 793: 10 words, 78 characters
Line 794: 13 words, 114 characters
Line 795: 14 words, 124 characters
Line 796: 15 words, 118 characters
Line 797: 1 words, 5 characters
Line 798: 5 words, 38 characters
Line 799: 13 words, 125 characters
Line 800: 16 words, 146 characters
Line 801: 10 words, 83 characters
Line 802: 5 words, 41 characters
Line 803: 9 words, 76 characters
Line 804: 17 words, 163 characters
Line 805: 11 words, 83 characters
Line 806: 2 words, 15 characters
Line 807: 17 words, 158 characters
Line 808: 9 words, 73 characters
Line 809: 11 words, 99 characters
Line 810: 19 words, 154 characters
Line 811: 17 words, 176 characters
Total: 811 lines, 8336 words, 70288 characters
