Line 1: 7 words, 52 characters
Line 250: 1 words, 10 characters
Line 251: 5 words, 48 characters
Line 252: 19 words, 172 characters
Line 253: 15 words, 136 characters
Line 254: 7 words, 52 characters
Line 255: 2 words, 12 characters
Line 256: 1 words, 8 characters
Line 257: 18 words, 146 characters
Line 258: 0 words, 0 characters
Line 259: 15 words, 139 characters
Line 260: 16 words, 125 characters
Line 261: 10 words, 90 characters
Line 262: 9 words, 67 characters
Line 263: 13 words, 93 characters
Line 264: 17 words, 166 characters
Line 265: 17 words, 160 characters
Line 266: 8 words, 65 characters
Line 267: 19 words, 152 characters
Line 268: 15 words, 115 characters
Line 269: 16 words, 144 characters
Line 270: 19 words, 153 characters
Line 271: 17 words, 134 characters
Line 272: 19 words, 184 characters
Line 273: 11 words, 87 characters
Line 274: 8 words, 72 characters
Line 275: 18 words, 150 characters
Line 276: 7 words, 56 characters
Line 277: 3 words, 19 characters
Line 278: 4 words, 25 characters
Line 279: 15 words, 132 characters
Line 280: 10 words, 80 characters
Line 281: 19 words, 190 characters
Line 282: 3 words, 26 characters
Line 283: 12 words, 99 characters
Line 284: 12 words, 94 characters
Line 285: 19 words, 167 characters
Line 286: 20 words, 175 characters
Line 287: 17 words, 143 characters
Line 288: 15 words, 132 characters
Line 289: 9 words, 80 characters
Line 290: 11 words, 86 characters
Line 291: 16 words, 135 characters
Line 292: 5 words, 41 characters
Line 293: 2 words, 16 characters
Line 294: 19 words, 165 characters
Line 295: 13 words, 112 characters
Line 296: 0 words, 0 characters
Line 297: 0 words, 0 characters
Line 298: 17 words, 144 characters
Line 299: 11 words, 98 characters
Line 300: 2 words, 10 characters
Line 301: 15 words, 140 characters
Line 302: 18 words, 158 characters
Line 303: 4 words, 26 characters
Line 304: 12 words, 92 characters
Line 305: 19 words, 155 characters
Line 306: 12 words, 94 characters
Line 307: 10 words, 96 characters
Line 308: 9 words, 65 characters
Line 309: 20 words, 159 characters
Line 310: 6 words, 48 characters
Line 311: 11 words, 92 characters
Line 312: 15 words, 121 characters
Line 313: 18 words, 142 characters
Line 314: 6 words, 55 characters
Line 315: 16 words, 137 characters
Line 316: 2 words, 16 characters
Line 317: 14 words, 120 characters
Line 318: 5 words, 35 characters
Line 319: 14 words, 96 characters
Line 320: 5 words, 32 characters
Line 321: 3 words, 33 characters
Line 322: 2 words, 22 characters
Line 323: 18 words, 155 characters
Line 324: 0 words, 0 characters
Line 325: 16 words, 152 characters
Line 326: 12 words, 93 characters
Line 327: 1 words, 8 characters
Line 328: 5 words, 34 characters
Line 329: 12 words, 113 characters
Line 330: 5 words, 49 characters
Line 331: 20 words, 182 characters
Line 332: 12 words, 107 characters
Line 333: 10 words, 88 characters
Line 334: 15 words, 129 characters
Line 335: 18 words, 141 characters
Line 336: 19 words, 168 characters
Line 337: 16 words, 148 characters
Line 338: 7 words, 64 characters
Line 339: 12 words, 116 characters
Line 340: 13 words, 113 characters
Line 341: 18 words, 143 characters
Line 342: 5 words, 37 characters
Line 343: 11 words, 97 characters
Line 344: 9 words, 75 characters
Line 345: 2 words, 21 characters
Line 346: 13 words, 108 characters
Line 347: 8 words, 60 characters
Line 348: 9 words, 84 characters
Line 349: 4 words, 24 characters
Line 350: 4 words, 38 characters
Line 351: 9 words, 87 characters
Line 352: 16 words, 144 characters
Line 353: 1 words, 6 characters
Line 354: 18 words, 157 characters
Line 355: 13 words, 114 characters
Line 356: 0 words, 0 characters
Line 357: 18 words, 145 characters
Line 358: 2 words, 23 characters
Line 359: 12 words, 92 characters
Line 360: 7 words, 57 characters
Line 361: 6 words, 42 characters
Line 362: 11 words, 101 characters
Line 363: 8 words, 60 characters
Line 364: 10 words, 90 characters
Line 365: 3 words, 18 characters
Line 366: 5 words, 37 characters
Line 367: 7 words, 62 characters
Line 368: 3 words, 20 characters
Line 369: 5 words, 36 characters
Line 370: 20 words, 167 characters
Line 371: 20 words, 179 characters
Line 372: 3 words, 27 characters
Line 373: 5 words, 35 characters
Line 374: 13 words, 115 characters
Line 375: 7 words, 60 characters
Line 376: 11 words, 104 characters
Line 377: 8 words, 60 characters
Line 378: 14 words, 140 characters
Line 379: 5 words, 32 characters
Line 380: 0 words, 0 characters
Line 381: 11 words, 82 characters
Line 382: 11 words, 94 characters
Line 383: 12 words, 101 characters
Line 384: 11 words, 70 characters
Line 385: 5 words, 38 characters
Line 386: 9 words, 89 characters
Line 387: 19 words, 135 characters
Line 388: 16 words, 146 characters
Line 389: 16 words, 152 characters
Line 390: 8 words, 45 characters
Line 391: 5 words, 46 characters
Line 392: 11 words, 99 characters
Line 393: 20 words, 160 characters
Line 394: 18 words, 134 characters
Line 395: 11 words, 84 characters
Line 396: 12 words, 97 characters
Line 397: 1 words, 8 characters
Line 398: 20 words, 169 characters
Line 399: 0 words, 0 characters
Line 400: 13 words, 109 characters
Line 401: 2 words, 19 characters
Line 402: 13 words, 115 characters
Line 403: 14 words, 109 characters
Line 404: 0 words, 0 characters
Line 405: 6 words, 51 characters
Line 406: 4 words, 35 characters
Line 407: 0 words, 0 characters
Line 408: 13 words, 101 characters
Line 409: 19 words, 158 characters
Line 410: 6 words, 49 characters
Line 411: 0 words, 0 characters
Line 412: 5 words, 35 characters
Line 413: 2 words, 15 characters
Line 414: 17 words, 144 characters
Line 415: 19 words, 164 characters
Line 416: 14 words, 129 characters
Line 417: 12 words, 86 characters
Line 418: 19 words, 181 characters
Line 419: 18 words, 153 characters
Line 420: 4 words, 37 characters
Line 421: 17 words, 145 characters
Line 422: 9 words, 84 characters
Line 423: 9 words, 78 characters
Line 424: 16 words, 129 characters
Line 425: 6 words, 50 characters
Line 426: 6 words, 48 characters
Line 427: 0 words, 0 characters
Line 428: 4 words, 33 characters
Line 429: 10 words, 85 characters
Line 430: 3 words, 27 characters
Line 431: 2 words, 15 characters
Line 432: 14 words, 120 characters
Line 433: 9 words, 77 characters
Line 434: 16 words, 127 characters
Line 435: 13 words, 106 characters
Line 436: 2 words, 14 characters
Line 437: 10 words, 82 characters
Line 438: 18 words, 138 characters
Line 439: 6 words, 52 characters
Line 440: 1 words, 3 characters
Line 441: 9 words, 79 characters
Line 442: 17 words, 143 characters
Line 443: 4 words, 29 characters
Line 444: 10 words, 78 characters
Line 445: 18 words, 163 characters
Line 446: 19 words, 182 characters
Line 447: 1 words, 5 characters
Line 448: 19 words, 167 characters
Line 449: 1 words, 10 characters
Line 450: 3 words, 24 characters
Line 451: 6 words, 53 characters
Line 452: 16 words, 148 characters
Line 453: 11 words, 110 characters
Line 454: 19 words, 139 characters
Line 455: 8 words, 69 characters
Line 456: 16 words, 148 characters
Line 457: 6 words, 51 characters
Line 458: 4 words, 26 characters
Line 459: 6 words, 55 characters
Line 460: 11 words, 96 characters
Line 461: 19 words, 163 characters
Line 462: 0 words, 0 characters
Line 463: 15 words, 106 characters
Line 464: 11 words, 79 characters
Line 465: 11 words, 92 characters
Line 466: 12 words, 104 characters
Line 467: 4 words, 37 characters
Line 468: 11 words, 99 characters
Line 469: 1 words, 10 characters
Line 470: 11 words, 89 characters
Line 471: 14 words, 137 characters
Line 472: 10 words, 77 characters
Line 473: 19 words, 152 characters
Line 474: 8 words, 46 characters
Line 475: 18 words, 151 characters
Line 476: 15 words, 140 characters
Line 477: 5 words, 50 characters
Line 478: 17 words, 150 characters
Line 479: 14 words, 111 characters
Line 480: 3 words, 16 characters
Line 481: 9 words, 74 characters
Line 482: 2 words, 19 characters
Line 483: 18 words, 159 characters
Line 484: 12 words, 107 characters
Line 485: 17 words, 144 characters
Line 486: 17 words, 140 characters
Line 487: 20 words, 167 characters
Line 488: 4 words, 23 characters
Line 489: 9 words, 80 characters
Line 490: 8 words, 66 characters
Line 491: 11 words, 79 characters
Line 492: 13 words, 126 characters
Line 493: 0 words, 0 characters
Line 494: 6 words, 56 characters
Line 495: 6 words, 60 characters
Line 496: 11 words, 102 characters
Line 497: 11 words, 105 characters
Line 498: 20 words, 183 characters
Line 499: 13 words, 115 characters
Line 500: 9 words, 78 characters
Line 501: 5 words, 51 characters
Line 502: 0 words, 0 characters
Line 503: 2 words, 25 characters
Line 504: 20 words, 155 characters
Line 505: 12 words, 103 characters
Line 506: 1 words, 8 characters
Line 507: 0 words, 0 characters
Line 508: 12 words, 95 characters
Line 509: 18 words, 167 characters
Line 510: 7 words, 56 characters
Line 511: 6 words, 47 characters
Line 512: 18 words, 164 characters
Line 513: 7 words, 55 characters
Line 514: 9 words, 75 characters
Line 515: 17 words, 146 characters
Line 516: 18 words, 152 characters
Line 517: 8 words, 51 characters
Line 518: 18 words, 174 characters
Line 519: 4 words, 33 characters
Line 520: 20 words, 186 characters
Line 521: 2 words, 19 characters
Line 522: 17 words, 137 characters
Line 523: 20 words, 149 characters
Line 524: 3 words, 26 characters
Line 525: 11 words, 92 characters
Line 526: 5 words, 40 characters
Line 527: 17 words, 160 characters
Line 528: 4 words, 32 characters
Line 529: 5 words, 34 characters
Line 530: 2 words, 17 characters
Line 531: 4 words, 31 characters
Line 532: 8 words, 64 characters
Line 533: 18 words, 158 characters
Line 534: 6 words, 53 characters
Line 535: 0 words, 0 characters
Line 536: 0 words, 0 characters
Line 537: 16 words, 128 characters
Line 538: 0 words, 0 characters
Line 539: 15 words, 110 characters
Line 540: 4 words, 43 characters
Line 541: 9 words, 68 characters
Line 542: 14 words, 122 characters
Line 543: 0 words, 0 characters
Line 544: 20 words, 164 characters
Line 545: 18 words, 146 characters
Line 546: 15 words, 125 characters
Line 547: 19 words, 159 characters
Line 548: 2 words, 23 characters
Line 549: 16 words, 152 characters
Line 550: 18 words, 146 characters
Line 551: 18 words, 145 characters
Line 552: 19 words, 181 characters
Line 553: 2 words, 24 characters
Line 554: 12 words, 126 characters
Line 555: 0 words, 0 characters
Line 556: 17 words, 168 characters
Line 557: 19 words, 161 characters
Line 558: 5 words, 47 characters
Line 559: 1 words, 8 characters
Line 560: 1 words, 4 characters
Line 561: 12 words, 98 characters
Line 562: 10 words, 75 characters
Line 563: 15 words, 144 characters
Line 564: 2 words, 19 characters
Line 565: 11 words, 88 characters
Line 566: 4 words, 33 characters
Line 567: 9 words, 92 characters
Line 568: 11 words, 104 characters
Line 569: 12 words, 99 characters
Line 570: 17 words, 153 characters
Line 571: 11 words, 98 characters
Line 572: 12 words, 93 characters
Line 573: 1 words, 4 characters
Line 574: 3 words, 31 characters
Line 575: 19 words, 142 characters
Line 576: 12 words, 105 characters
Line 577: 20 words, 178 characters
Line 578: 6 words, 47 characters
Line 579: 3 words, 24 characters
Line 580: 17 words, 149 characters
Line 581: 20 words, 162 characters
Line 582: 15 words, 125 characters
Line 583: 11 words, 66 characters
Line 584: 0 words, 0 characters
Line 585: 20 words, 168 characters
Line 586: 18 words, 151 characters
Line 587: 13 words, 100 characters
Line 588: 1 words, 12 characters
Line 589: 18 words, 107 characters
Line 590: 8 words, 70 characters
Line 591: 1 words, 3 characters
Line 592: 13 words, 89 characters
Line 593: 1 words, 5 characters
Line 594: 15 words, 142 characters
Line 595: 14 words, 100 characters
Line 596: 8 words, 63 characters
Line 597: 1 words, 10 characters
Line 598: 20 words, 188 characters
Line 599: 7 words, 53 characters
Line 600: 8 words, 61 characters
Line 601: 1 words, 9 characters
Line 602: 19 words, 156 characters
Line 603: 10 words, 91 characters
Line 604: 13 words, 109 characters
Line 605: 12 words, 98 characters
Line 606: 12 words, 107 characters
Line 607: 7 words, 63 characters
Line 608: 17 words, 137 characters
Line 609: 6 words, 58 characters
Line 610: 20 words, 159 characters
Line 611: 18 words, 152 characters
Line 612: 16 words, 145 characters
Line 613: 9 words, 76 characters
Line 614: 3 words, 29 characters
Line 615: 11 words, 99 characters
Line 616: 9 words, 67 characters
Line 617: 5 words, 53 characters
Line 618: 16 words, 128 characters
Line 619: 20 words, 185 characters
Line 620: 15 words, 125 characters
Line 621: 7 words, 45 characters
Line 622: 19 words, 171 characters
Line 623: 3 words, 24 characters
Line 624: 19 words, 174 characters
Line 625: 19 words, 154 characters
Line 626: 5 words, 43 characters
Line 627: 11 words, 89 characters
Line 628: 1 words, 12 characters
Line 629: 5 words, 36 characters
Line 630: 17 words, 139 characters
Line 631: 3 words, 20 characters
Line 632: 4 words, 30 characters
Line 633: 10 words, 81 characters
Line 634: 0 words, 0 characters
Line 635: 18 words, 157 characters
Line 636: 4 words, 34 characters
Line 637: 4 words, 29 characters
Line 638: 0 words, 0 characters
Line 639: 0 words, 0 characters
Line 640: 10 words, 85 characters
Line 641: 10 words, 73 characters
Line 642: 11 words, 82 characters
Line 643: 18 words, 149 characters
Line 644: 13 words, 100 characters
Line 645: 7 words, 46 characters
Line 646: 5 words, 35 characters
Line 647: 8 words, 69 characters
Line 648: 18 words, 156 characters
Line 649: 6 words, 47 characters
Line 650: 20 words, 164 characters
Line 651: 1 words, 10 characters
Line 652: 5 words, 43 characters
Line 653: 10 words, 97 characters
Line 654: 3 words, 20 characters
Line 655: 4 words, 32 characters
Line 656: 18 words, 142 characters
Line 657: 2 words, 14 characters
Line 658: 19 words, 178 characters
Line 659: 0 words, 0 characters
Line 660: 10 words, 85 characters
Line 661: 20 words, 181 characters
Line 662: 20 words, 176 characters
Line 663: 18 words, 132 characters
Line 664: 19 words, 183 characters
Line 665: 17 words, 159 characters
Line 666: 17 words, 128 characters
Line 667: 1 words, 10 characters
Line 668: 2 words, 20 characters
Line 669: 5 words, 53 characters
Line 670: 18 words, 167 characters
Line 671: 9 words, 76 characters
Line 672: 9 words, 88 characters
Line 673: 13 words, 103 characters
Line 674: 2 words, 22 characters
Line 675: 6 words, 53 characters
Line 676: 2 words, 14 characters
Line 677: 6 words, 47 characters
Line 678: 17 words, 146 characters
Line 679: 5 words, 49 characters
Line 680: 12 words, 101 characters
Line 681: 10 words, 92 characters
Line 682: 6 words, 54 characters
Line 683: 2 words, 12 characters
Line 684: 5 words, 42 characters
Line 685: 14 words, 117 characters
Line 686: 20 words, 165 characters
Line 687: 19 words, 184 characters
Line 688: 4 words, 26 characters
Line 689: 19 words, 145 characters
Line 690: 5 words, 40 characters
Line 691: 17 words, 138 characters
Line 692: 13 words, 105 characters
Line 693: 14 words, 123 characters
Line 694: 6 words, 44 characters
Line 695: 5 words, 52 characters
Line 696: 0 words, 0 characters
Line 697: 19 words, 140 characters
Line 698: 6 words, 41 characters
Line 699: 13 words, 123 characters
Line 700: 8 words, 59 characters
Line 701: 15 words, 128 characters
Line 702: 9 words, 65 characters
Line 703: 9 words, 77 characters
Line 704: 10 words, 97 characters
Line 705: 9 words, 77 characters
Line 706: 18 words, 142 characters
Line 707: 12 words, 89 characters
Line 708: 15 words, 139 characters
Line 709: 5 words, 37 characters
Line 710: 0 words, 0 characters
Line 711: 4 words, 33 characters
Line 712: 18 words, 137 characters
Line 713: 6 words, 52 characters
Line 714: 14 words, 135 characters
Line 715: 15 words, 139 characters
Line 716: 12 words, 100 characters
Line 717: 7 words, 56 characters
Line 718: 16 words, 142 characters
Line 719: 3 words, 27 characters
Line 720: 7 words, 61 characters
Line 721: 5 words, 42 characters
Line 722: 13 words, 105 characters
Line 723: 18 words, 158 characters
Line 724: 18 words, 149 characters
Line 725: 12 words, 106 characters
Line 726: 10 words, 86 characters
Line 727: 13 words, 109 characters
Line 728: 18 words, 145 characters
Line 729: 7 words, 53 characters
Line 730: 1 words, 7 characters
Line 731: 9 words, 68 characters
Line 732: 17 words, 138 characters
Line 733: 20 words, 170 characters
Line 734: 12 words, 106 characters
Line 735: 3 words, 18 characters
Line 736: 15 words, 114 characters
Line 737: 11 words, 100 characters
Line 738: 6 words, 54 characters
Line 739: 12 words, 100 characters
Line 740: 9 words, 76 characters
Line 741: 4 words, 41 characters
Line 742: 15 words, 123 characters
Line 743: 20 words, 177 characters
Line 744: 3 words, 25 characters
Line 745: 4 words, 38 characters
Line 746: 20 words, 150 characters
Line 747: 17 words, 153 characters
Line 748: 0 words, 0 characters
Line 749: 13 words, 112 characters
Line 750: 16 words, 127 characters
Line 751: 2 words, 21 characters
Line 752: 4 words, 44 characters
Line 753: 7 words, 65 characters
Line 754: 11 words, 78 characters
Line 755: 0 words, 0 characters
Line 756: 12 words, 100 characters
Line 757: 11 words, 98 characters
Line 758: 6 words, 40 characters
Line 759: 5 words, 36 characters
Line 760: 20 words, 147 characters
Line 761: 6 words, 51 characters
Line 762: 18 words, 148 characters
Line 763: 9 words, 74 characters
Line 764: 8 words, 62 characters
Line 765: 6 words, 51 characters
Line 766: 19 words, 152 characters
Line 767: 0 words, 0 characters
Line 768: 0 words, 0 characters
Line 769: 14 words, 102 characters
Line 770: 3 words, 23 characters
Line 771: 16 words, 133 characters
Line 772: 12 words, 95 characters
Line 773: 0 words, 0 characters
Line 774: 1 words, 3 characters
Line 775: 10 words, 84 characters
Line 776: 19 words, 175 characters
Line 777: 20 words, 173 characters
Line 778: 10 words, 71 characters
Line 779: 9 words, 78 characters
Line 780: 18 words, 164 characters
Line 781: 2 words, 11 characters
Line 782: 13 words, 128 characters
Line 783: 8 words, 65 characters
Line 784: 6 words, 62 characters
Line 785: 3 words, 25 characters
Line 786: 11 words, 87 characters
Line 787: 0 words, 0 characters
Line 788: 12 words, 85 characters
Line 789: 18 words, 153 characters
Line 790: 14 words, 111 characters
Line 791: 8 words, 58 characters
Line 792: 11 words, 79 characters
Line 793: 2 words, 10 characters
Line 794: 8 words, 69 characters
Line 795: 16 words, 137 characters
Line 796: 13 words, 110 characters
Line 797: 7 words, 51 characters
Line 798: 16 words, 144 characters
Line 799: 11 words, 92 characters
Line 800: 18 words, 129 characters
Line 801: 2 words, 20 characters
Line 802: 7 words, 65 characters
Line 803: 15 words, 118 characters
Line 804: 13 words, 112 characters
Line 805: 5 words, 30 characters
Line 806: 4 words, 31 characters
Line 807: 0 words, 0 characters
Line 808: 15 words, 108 characters
Line 809: 9 words, 78 characters
Line 810: 9 words, 86 characters
Line 811: 19 words, 174 characters
Line 812: 20 words, 177 characters
Line 813: 12 words, 106 characters
Line 814: 13 words, 116 characters
Line 815: 16 words, 147 characters
Line 816: 4 words, 29 characters
Line 817: 7 words, 50 characters
Line 818: 3 words, 20 characters
Line 819: 14 words, 107 characters
Line 820: 12 words, 100 characters
Line 821: 10 words, 80 characters
Line 822: 12 words, 102 characters
Line 823: 4 words, 29 characters
Line 824: 3 words, 15 characters
Line 825: 4 words, 26 characters
Line 826: 17 words, 120 characters
Line 827: 1 words, 9 characters
Line 828: 15 words, 111 characters
Line 829: 19 words, 161 characters
Line 830: 7 words, 49 characters
Line 831: 14 words, 108 characters
Line 832: 4 words, 27 characters
Line 833: 18 words, 156 characters
Line 834: 7 words, 50 characters
Line 835: 12 words, 92 characters
Line 836: 14 words, 105 characters
Line 837: 0 words, 0 characters
Line 838: 2 words, 13 characters
Line 839: 15 words, 110 characters
Line 840: 19 words, 169 characters
Line 841: 9 words, 74 characters
Line 842: 16 words, 138 characters
Line 843: 10 words, 64 characters
Line 844: 3 words, 24 characters
Line 845: 8 words, 66 characters
Line 846: 18 words, 161 characters
Line 847: 7 words, 53 characters
Line 848: 1 words, 10 characters
Line 849: 3 words, 26 characters
Line 850: 17 words, 149 characters
Line 851: 6 words, 55 characters
Line 852: 0 words, 0 characters
Line 853: 10 words, 77 characters
Line 854: 11 words, 110 characters
Line 855: 1 words, 4 characters
Line 856: 7 words, 50 characters
Line 857: 14 words, 114 characters
Line 858: 8 words, 62 characters
Line 859: 0 words, 0 characters
Line 860: 2 words, 20 characters
Line 861: 5 words, 30 characters
Line 862: 8 words, 76 characters
Line 863: 10 words, 93 characters
Line 864: 18 words, 136 characters
Line 865: 11 words, 78 characters
Line 866: 3 words, 27 characters
Line 867: 1 words, 6 characters
Line 868: 18 words, 132 characters
Line 869: 8 words, 69 characters
Line 870: 2 words, 19 characters
Line 871: 6 words, 50 characters
Line 872: 16 words, 129 characters
Line 873: 1 words, 4 characters
Line 874: 0 words, 0 characters
