Line 1: 10 words, 93 characters
Line 283: 4 words, 33 characters
Line 284: 14 words, 128 characters
Line 285: 20 words, 160 characters
Line 286: 14 words, 111 characters
Line 287: 10 words, 81 characters
Line 288: 15 words, 135 characters
Line 289: 16 words, 135 characters
Line 290: 9 words, 86 characters
Line 291: 1 words, 9 characters
Line 292: 20 words, 154 characters
Line 293: 12 words, 97 characters
Line 294: 2 words, 20 characters
Line 295: 7 words, 54 characters
Line 296: 11 words, 90 characters
Line 297: 11 words, 82 characters
Line 298: 18 words, 145 characters
Line 299: 0 words, 0 characters
Line 300: 16 words, 119 characters
Line 301: 8 words, 63 characters
Line 302: 11 words, 95 characters
Line 303: 4 words, 32 characters
Line 304: 3 words, 21 characters
Line 305: 15 words, 117 characters
Line 306: 19 words, 152 characters
Line 307: 18 words, 158 characters
Line 308: 6 words, 48 characters
Line 309: 7 words, 67 characters
Line 310: 13 words, 98 characters
Line 311: 11 words, 85 characters
Line 312: 20 words, 183 characters
Line 313: 2 words, 16 characters
Line 314: 17 words, 129 characters
Line 315: 0 words, 0 characters
Line 316: 2 words, 24 characters
Line 317: 15 words, 148 characters
Line 318: 6 words, 54 characters
Line 319: 14 words, 132 characters
Line 320: 11 words, 92 characters
Line 321: 20 words, 177 characters
Line 322: 1 words, 4 characters
Line 323: 11 words, 97 characters
Line 324: 8 words, 82 characters
Line 325: 5 words, 40 characters
Line 326: 13 words, 103 characters
Line 327: 5 words, 38 characters
Line 328: 7 words, 56 characters
Line 329: 8 words, 63 characters
Line 330: 16 words, 141 characters
Line 331: 16 words, 135 characters
Line 332: 12 words, 88 characters
Line 333: 15 words, 141 characters
Line 334: 4 words, 37 characters
Line 335: 14 words, 127 characters
Line 336: 4 words, 29 characters
Line 337: 4 words, 32 characters
Line 338: 13 words, 108 characters
Line 339: 8 words, 55 characters
Line 340: 12 words, 98 characters
Line 341: 5 words, 38 characters
Line 342: 2 words, 20 characters
Line 343: 13 words, 119 characters
Line 344: 5 words, 47 characters
Line 345: 6 words, 46 characters
Line 346: 12 words, 89 characters
Line 347: 13 words, 103 characters
Line 348: 20 words, 170 characters
Line 349: 6 words, 56 characters
Line 350: 7 words, 61 characters
Line 351: 8 words, 65 characters
Line 352: 4 words, 33 characters
Line 353: 10 words, 101 characters
Line 354: 19 words, 166 characters
Line 355: 5 words, 41 characters
Line 356: 6 words, 57 characters
Line 357: 12 words, 105 characters
Line 358: 7 words, 58 characters
Line 359: 0 words, 0 characters
Line 360: 14 words, 127 characters
Line 361: 11 words, 89 characters
Line 362: 1 words, 4 characters
Line 363: 3 words, 20 characters
Line 364: 2 words, 13 characters
Line 365: 0 words, 0 characters
Line 366: 12 words, 121 characters
Line 367: 12 words, 93 characters
Line 368: 19 words, 126 characters
Line 369: 9 words, 79 characters
Line 370: 12 words, 100 characters
Line 371: 14 words, 144 characters
Line 372: 3 words, 31 characters
Line 373: 20 words, 166 characters
Line 374: 18 words, 143 characters
Line 375: 8 words, 70 characters
Line 376: 0 words, 0 characters
Line 377: 1 words, 6 characters
Line 378: 12 words, 115 characters
Line 379: 8 words, 78 characters
Line 380: 1 words, 10 characters
Line 381: 7 words, 72 characters
Line 382: 19 words, 153 characters
Line 383: 4 words, 34 characters
Line 384: 12 words, 104 characters
Line 385: 18 words, 154 characters
Line 386: 7 words, 50 characters
Line 387: 8 words, 79 characters
Line 388: 7 words, 68 characters
Line 389: 19 words, 169 characters
Line 390: 0 words, 0 characters
Line 391: 4 words, 24 characters
Line 392: 11 words, 96 characters
Line 393: 3 words, 13 characters
Line 394: 0 words, 0 characters
Line 395: 19 words, 162 characters
Line 396: 16 words, 138 characters
Line 397: 10 words, 80 characters
Line 398: 0 words, 0 characters
Line 399: 19 words, 138 characters
Line 400: 9 words, 77 characters
Line 401: 3 words, 25 characters
Line 402: 19 words, 166 characters
Line 403: 3 words, 36 characters
Line 404: 1 words, 7 characters
Line 405: 13 words, 120 characters
Line 406: 8 words, 73 characters
Line 407: 9 words, 65 characters
Line 408: 2 words, 19 characters
Line 409: 6 words, 42 characters
Line 410: 15 words, 115 characters
Line 411: 14 words, 114 characters
Line 412: 19 words, 154 characters
Line 413: 3 words, 28 characters
Line 414: 16 words, 108 characters
Line 415: 15 words, 114 characters
Line 416: 10 words, 84 characters
Line 417: 0 words, 0 characters
Line 418: 17 words, 143 characters
Line 419: 5 words, 42 characters
Line 420: 12 words, 99 characters
Line 421: 4 words, 33 characters
Line 422: 14 words, 114 characters
Line 423: 16 words, 127 characters
Line 424: 16 words, 130 characters
Line 425: 11 words, 93 characters
Line 426: 16 words, 129 characters
Line 427: 15 words, 141 characters
Line 428: 19 words, 146 characters
Line 429: 7 words, 55 characters
Line 430: 14 words, 122 characters
Line 431: 19 words, 174 characters
Line 432: 14 words, 110 characters
Line 433: 2 words, 10 characters
Line 434: 13 words, 109 characters
Line 435: 18 words, 184 characters
Line 436: 3 words, 27 characters
Line 437: 12 words, 99 characters
Line 438: 6 words, 50 characters
Line 439: 17 words, 154 characters
Line 440: 18 words, 150 characters
Line 441: 3 words, 30 characters
Line 442: 19 words, 162 characters
Line 443: 10 words, 90 characters
Line 444: 2 words, 17 characters
Line 445: 6 words, 52 characters
Line 446: 12 words, 87 characters
Line 447: 19 words, 142 characters
Line 448: 3 words, 20 characters
Line 449: 17 words, 158 characters
Line 450: 11 words, 88 characters
Line 451: 7 words, 52 characters
Line 452: 15 words, 139 characters
Line 453: 16 words, 127 characters
Line 454: 13 words, 111 characters
Line 455: 18 words, 144 characters
Line 456: 19 words, 144 characters
Line 457: 16 words, 119 characters
Line 458: 17 words, 159 characters
Line 459: 10 words, 82 characters
Line 460: 19 words, 158 characters
Line 461: 12 words, 121 characters
Line 462: 17 words, 135 characters
Line 463: 8 words, 76 characters
Line 464: 1 words, 12 characters
Line 465: 6 words, 43 characters
Line 466: 19 words, 189 characters
Line 467: 17 words, 138 characters
Line 468: 15 words, 130 characters
Line 469: 13 words, 102 characters
Line 470: 7 words, 36 characters
Line 471: 14 words, 107 characters
Line 472: 0 words, 0 characters
Line 473: 7 words, 68 characters
Line 474: 9 words, 93 characters
Line 475: 7 words, 52 characters
Line 476: 7 words, 52 characters
Line 477: 7 words, 55 characters
Line 478: 17 words, 149 characters
Line 479: 19 words, 151 characters
Line 480: 19 words, 149 characters
Line 481: 20 words, 182 characters
Line 482: 0 words, 0 characters
Line 483: 16 words, 115 characters
Line 484: 1 words, 10 characters
Line 485: 19 words, 166 characters
Line 486: 11 words, 98 characters
Line 487: 14 words, 120 characters
Line 488: 4 words, 32 characters
Line 489: 10 words, 75 characters
Line 490: 6 words, 59 characters
Line 491: 3 words, 21 characters
Line 492: 13 words, 104 characters
Line 493: 0 words, 0 characters
Line 494: 11 words, 96 characters
Line 495: 10 words, 88 characters
Line 496: 2 words, 19 characters
Line 497: 9 words, 89 characters
Line 498: 10 words, 88 characters
Line 499: 9 words, 81 characters
Line 500: 17 words, 146 characters
Line 501: 17 words, 159 characters
Line 502: 10 words, 90 characters
Line 503: 8 words, 50 characters
Line 504: 17 words, 127 characters
Line 505: 11 words, 107 characters
Line 506: 5 words, 53 characters
Line 507: 16 words, 142 characters
Line 508: 6 words, 47 characters
Line 509: 2 words, 18 characters
Line 510: 1 words, 4 characters
Line 511: 0 words, 0 characters
Line 512: 13 words, 106 characters
Line 513: 13 words, 117 characters
Line 514: 18 words, 158 characters
Line 515: 9 words, 61 characters
Line 516: 14 words, 112 characters
Line 517: 20 words, 200 characters
Line 518: 19 words, 153 characters
Line 519: 13 words, 96 characters
Line 520: 20 words, 157 characters
Line 521: 11 words, 89 characters
Line 522: 20 words, 184 characters
Line 523: 14 words, 112 characters
Line 524: 5 words, 47 characters
Line 525: 18 words, 154 characters
Line 526: 15 words, 133 characters
Line 527: 7 words, 48 characters
Line 528: 0 words, 0 characters
Line 529: 18 words, 155 characters
Line 530: 10 words, 74 characters
Line 531: 2 words, 14 characters
Line 532: 2 words, 20 characters
Line 533: 13 words, 103 characters
Line 534: 12 words, 110 characters
Line 535: 16 words, 141 characters
Line 536: 10 words, 99 characters
Line 537: 11 words, 84 characters
Line 538: 5 words, 52 characters
Line 539: 16 words, 127 characters
Line 540: 0 words, 0 characters
Line 541: 18 words, 117 characters
Line 542: 14 words, 108 characters
Line 543: 2 words, 10 characters
Line 544: 11 words, 90 characters
Line 545: 1 words, 11 characters
Line 546: 15 words, 124 characters
Line 547: 3 words, 20 characters
Line 548: 0 words, 0 characters
Line 549: 2 words, 15 characters
Line 550: 14 words, 112 characters
Line 551: 2 words, 18 characters
Line 552: 19 words, 154 characters
Line 553: 20 words, 176 characters
Line 554: 1 words, 4 characters
Line 555: 6 words, 42 characters
Line 556: 3 words, 18 characters
Line 557: 19 words, 165 characters
Line 558: 18 words, 146 characters
Line 559: 16 words, 123 characters
Line 560: 11 words, 95 characters
Line 561: 6 words, 60 characters
Line 562: 13 words, 123 characters
Line 563: 2 words, 23 characters
Line 564: 18 words, 164 characters
Line 565: 6 words, 55 characters
Line 566: 14 words, 114 characters
Line 567: 10 words, 79 characters
Line 568: 18 words, 151 characters
Line 569: 1 words, 11 characters
Line 570: 10 words, 99 characters
Line 571: 12 words, 110 characters
Line 572: 17 words, 157 characters
Line 573: 8 words, 56 characters
Line 574: 3 words, 29 characters
Line 575: 11 words, 106 characters
Line 576: 7 words, 55 characters
Line 577: 8 words, 65 characters
Line 578: 16 words, 136 characters
Line 579: 20 words, 162 characters
Line 580: 10 words, 94 characters
Line 581: 4 words, 29 characters
Line 582: 6 words, 56 characters
Line 583: 4 words, 26 characters
Line 584: 2 words, 17 characters
Line 585: 1 words, 11 characters
Line 586: 12 words, 107 characters
Line 587: 5 words, 48 characters
Line 588: 7 words, 71 characters
Line 589: 14 words, 125 characters
Line 590: 17 words, 163 characters
Line 591: 12 words, 98 characters
Line 592: 2 words, 16 characters
Line 593: 19 words, 161 characters
Line 594: 11 words, 75 characters
Line 595: 18 words, 166 characters
Line 596: 10 words, 75 characters
Line 597: 15 words, 126 characters
Line 598: 14 words, 113 characters
Line 599: 2 words, 12 characters
Line 600: 0 words, 0 characters
Line 601: 13 words, 106 characters
Line 602: 5 words, 49 characters
Line 603: 2 words, 7 characters
Line 604: 1 words, 7 characters
Line 605: 17 words, 139 characters
Line 606: 17 words, 140 characters
Line 607: 14 words, 135 characters
Line 608: 1 words, 12 characters
Line 609: 6 words, 43 characters
Line 610: 0 words, 0 characters
Line 611: 3 words, 29 characters
Line 612: 12 words, 87 characters
Line 613: 3 words, 18 characters
Line 614: 19 words, 176 characters
Line 615: 15 words, 120 characters
Line 616: 8 words, 67 characters
Line 617: 3 words, 15 characters
Line 618: 18 words, 139 characters
Line 619: 4 words, 41 characters
Line 620: 19 words, 155 characters
Line 621: 0 words, 0 characters
Line 622: 1 words, 8 characters
Line 623: 3 words, 23 characters
Line 624: 5 words, 40 characters
Line 625: 14 words, 100 characters
Line 626: 11 words, 86 characters
Line 627: 18 words, 150 characters
Line 628: 13 words, 122 characters
Line 629: 18 words, 158 characters
Line 630: 18 words, 161 characters
Line 631: 17 words, 136 characters
Line 632: 0 words, 0 characters
Line 633: 12 words, 109 characters
Line 634: 7 words, 50 characters
Line 635: 2 words, 19 characters
Line 636: 5 words, 30 characters
Line 637: 7 words, 63 characters
Line 638: 16 words, 153 characters
Line 639: 10 words, 78 characters
Line 640: 2 words, 14 characters
Line 641: 19 words, 170 characters
Line 642: 18 words, 131 characters
Line 643: 1 words, 7 characters
Line 644: 7 words, 47 characters
Line 645: 12 words, 93 characters
Line 646: 1 words, 6 characters
Line 647: 17 words, 145 characters
Line 648: 13 words, 119 characters
Line 649: 16 words, 134 characters
Line 650: 18 words, 151 characters
Line 651: 13 words, 83 characters
Line 652: 6 words, 50 characters
Line 653: 6 words, 52 characters
Line 654: 10 words, 73 characters
Line 655: 12 words, 112 characters
Line 656: 16 words, 120 characters
Line 657: 15 words, 107 characters
Line 658: 18 words, 135 characters
Line 659: 19 words, 162 characters
Line 660: 7 words, 55 characters
Line 661: 9 words, 82 characters
Line 662: 13 words, 121 characters
Line 663: 13 words, 119 characters
Line 664: 12 words, 110 characters
Line 665: 5 words, 38 characters
Line 666: 17 words, 124 characters
Line 667: 10 words, 84 characters
Line 668: 6 words, 50 characters
Line 669: 20 words, 181 characters
Line 670: 3 words, 30 characters
Line 671: 3 words, 19 characters
Line 672: 3 words, 25 characters
Line 673: 9 words, 76 characters
Line 674: 11 words, 95 characters
Line 675: 5 words, 38 characters
Line 676: 12 words, 95 characters
Line 677: 11 words, 98 characters
Line 678: 15 words, 127 characters
Line 679: 7 words, 52 characters
Line 680: 15 words, 131 characters
Line 681: 15 words, 131 characters
Line 682: 17 words, 152 characters
Line 683: 12 words, 113 characters
Line 684: 11 words, 105 characters
Line 685: 15 words, 132 characters
Line 686: 1 words, 3 characters
Line 687: 11 words, 97 characters
Line 688: 17 words, 140 characters
Line 689: 3 words, 30 characters
Line 690: 15 words, 130 characters
Line 691: 6 words, 52 characters
Line 692: 2 words, 13 characters
Line 693: 2 words, 20 characters
Line 694: 11 words, 96 characters
Line 695: 11 words, 90 characters
Line 696: 12 words, 111 characters
Line 697: 9 words, 69 characters
Line 698: 11 words, 85 characters
Line 699: 8 words, 71 characters
Line 700: 17 words, 147 characters
Line 701: 18 words, 144 characters
Line 702: 15 words, 114 characters
Line 703: 2 words, 17 characters
Line 704: 16 words, 140 characters
Line 705: 1 words, 7 characters
Line 706: 1 words, 12 characters
Line 707: 16 words, 157 characters
Line 708: 8 words, 62 characters
Line 709: 9 words, 96 characters
Line 710: 20 words, 167 characters
Line 711: 11 words, 101 characters
Line 712: 10 words, 75 characters
Line 713: 12 words, 104 characters
Line 714: 0 words, 0 characters
Line 715: 6 words, 59 characters
Line 716: 0 words, 0 characters
Line 717: 0 words, 0 characters
Line 718: 1 words, 10 characters
Line 719: 3 words, 17 characters
Line 720: 3 words, 26 characters
Line 721: 5 words, 41 characters
Line 722: 17 words, 133 characters
Line 723: 16 words, 116 characters
Line 724: 14 words, 99 characters
Line 725: 12 words, 90 characters
Line 726: 10 words, 90 characters
Line 727: 7 words, 60 characters
Line 728: 18 words, 123 characters
Line 729: 4 words, 28 characters
Line 730: 5 words, 51 characters
Line 731: 20 words, 180 characters
Line 732: 11 words, 100 characters
Line 733: 17 words, 148 characters
Line 734: 19 words, 148 characters
Line 735: 6 words, 47 characters
Line 736: 18 words, 156 characters
Line 737: 10 words, 81 characters
Line 738: 17 words, 135 characters
Line 739: 0 words, 0 characters
Line 740: 12 words, 113 characters
Line 741: 5 words, 33 characters
Line 742: 6 words, 42 characters
Line 743: 1 words, 3 characters
Line 744: 0 words, 0 characters
Line 745: 15 words, 119 characters
Line 746: 17 words, 137 characters
Line 747: 9 words, 75 characters
Line 748: 8 words, 75 characters
Line 749: 18 words, 164 characters
Line 750: 5 words, 33 characters
Line 751: 6 words, 40 characters
Line 752: 4 words, 34 characters
Line 753: 11 words, 89 characters
Line 754: 15 words, 141 characters
Line 755: 2 words, 12 characters
Line 756: 4 words, 33 characters
Line 757: 17 words, 136 characters
Line 758: 8 words, 68 characters
Line 759: 20 words, 162 characters
Line 760: 16 words, 155 characters
Line 761: 13 words, 111 characters
Line 762: 15 words, 130 characters
Line 763: 8 words, 76 characters
Line 764: 12 words, 110 characters
Line 765: 17 words, 127 characters
Line 766: 18 words, 161 characters
Line 767: 1 words, 9 characters
Line 768: 7 words, 57 characters
Line 769: 2 words, 15 characters
Line 770: 14 words, 130 characters
Line 771: 13 words, 107 characters
Line 772: 16 words, 140 characters
Line 773: 12 words, 82 characters
Line 774: 16 words, 132 characters
Line 775: 20 words, 166 characters
Line 776: 7 words, 61 characters
Line 777: 3 words, 30 characters
Line 778: 3 words, 25 characters
Line 779: 10 words, 79 characters
Line 780: 4 words, 34 characters
Line 781: 6 words, 52 characters
Line 782: 0 words, 0 characters
Line 783: 18 words, 153 characters
Line 784: 15 words, 115 characters
Line 785: 0 words, 0 characters
Line 786: 9 words, 62 characters
Line 787: 13 words, 112 characters
Line 788: 7 words, 64 characters
Line 789: 15 words, 114 characters
Line 790: 14 words, 130 characters
Line 791: 2 words, 21 characters
Line 792: 10 words, 72 characters
Line 793: 14 words, 131 characters
Line 794: 5 words, 37 characters
Line 795: 0 words, 0 characters
Line 796: 4 words, 38 characters
Line 797: 20 words, 164 characters
Line 798: 19 words, 148 characters
Line 799: 20 words, 172 characters
Line 800: 13 words, 118 characters
Line 801: 5 words, 45 characters
Line 802: 6 words, 54 characters
Line 803: 8 words, 83 characters
Line 804: 17 words, 127 characters
Line 805: 1 words, 12 characters
Line 806: 16 words, 119 characters
Line 807: 11 words, 101 characters
Line 808: 6 words, 45 characters
Line 809: 3 words, 17 characters
Line 810: 2 words, 20 characters
Line 811: 9 words, 57 characters
Line 812: 20 words, 187 characters
Line 813: 20 words, 153 characters
Line 814: 9 words, 74 characters
Line 815: 8 words, 63 characters
Line 816: 17 words, 158 characters
Line 817: 13 words, 113 characters
Line 818: 4 words, 32 characters
Line 819: 5 words, 43 characters
Line 820: 13 words, 128 characters
Line 821: 19 words, 168 characters
Line 822: 20 words, 181 characters
Line 823: 2 words, 21 characters
Line 824: 8 words, 57 characters
Line 825: 14 words, 125 characters
Line 826: 16 words, 114 characters
Line 827: 19 words, 152 characters
Line 828: 2 words, 16 characters
Line 829: 11 words, 79 characters
Line 830: 17 words, 143 characters
Line 831: 4 words, 43 characters
Line 832: 19 words, 160 characters
Line 833: 4 words, 34 characters
Line 834: 0 words, 0 characters
Line 835: 3 words, 31 characters
Line 836: 5 words, 40 characters
Line 837: 13 words, 117 characters
Line 838: 10 words, 85 characters
Line 839: 5 words, 37 characters
Line 840: 1 words, 11 characters
Line 841: 13 words, 99 characters
Line 842: 18 words, 157 characters
Line 843: 0 words, 0 characters
Line 844: 10 words, 75 characters
Line 845: 0 words, 0 characters
Line 846: 19 words, 171 characters
Line 847: 3 words, 27 characters
Line 848: 12 words, 98 characters
Line 849: 11 words, 82 characters
Line 850: 5 words, 36 characters
Line 851: 17 words, 135 characters
Line 852: 15 words, 121 characters
Line 853: 3 words, 22 characters
Line 854: 11 words, 80 characters
Line 855: 20 words, 201 characters
Line 856: 3 words, 23 characters
Line 857: 19 words, 141 characters
Line 858: 10 words, 83 characters
Line 859: 13 words, 100 characters
Line 860: 14 words, 98 characters
Line 861: 15 words, 110 characters
Line 862: 20 words, 188 characters
Line 863: 9 words, 61 characters
Line 864: 13 words, 109 characters
Line 865: 2 words, 16 characters
Line 866: 13 words, 86 characters
Line 867: 15 words, 130 characters
Line 868: 14 words, 119 characters
Line 869: 2 words, 16 characters
Line 870: 1 words, 6 characters
Line 871: 13 words, 107 characters
Line 872: 14 words, 103 characters
Line 873: 1 words, 10 characters
Line 874: 8 words, 69 characters
