Line 1: 18 words, 160 characters
Line 202: 0 words, 0 characters
Line 203: 8 words, 74 characters
Line 204: 18 words, 150 characters
Line 205: 12 words, 102 characters
Line 206: 16 words, 153 characters
Line 207: 5 words, 38 characters
Line 208: 3 words, 28 characters
Line 209: 13 words, 116 characters
Line 210: 14 words, 104 characters
Line 211: 3 words, 29 characters
Line 212: 14 words, 130 characters
Line 213: 16 words, 140 characters
Line 214: 5 words, 44 characters
Line 215: 7 words, 51 characters
Line 216: 16 words, 125 characters
Line 217: 16 words, 130 characters
Line 218: 5 words, 30 characters
Line 219: 16 words, 123 characters
Line 220: 19 words, 154 characters
Line 221: 10 words, 78 characters
Line 222: 17 words, 150 characters
Line 223: 20 words, 174 characters
Line 224: 16 words, 114 characters
Line 225: 18 words, 151 characters
Line 226: 13 words, 100 characters
Line 227: 6 words, 58 characters
Line 228: 6 words, 45 characters
Line 229: 18 words, 153 characters
Line 230: 11 words, 74 characters
Line 231: 11 words, 84 characters
Line 232: 5 words, 42 characters
Line 233: 11 words, 84 characters
Line 234: 11 words, 104 characters
Line 235: 4 words, 35 characters
Line 236: 18 words, 132 characters
Line 237: 17 words, 127 characters
Line 238: 0 words, 0 characters
Line 239: 2 words, 20 characters
Line 240: 3 words, 22 characters
Line 241: 0 words, 0 characters
Line 242: 9 words, 74 characters
Line 243: 9 words, 63 characters
Line 244: 11 words, 88 characters
Line 245: 12 words, 106 characters
Line 246: 19 words, 153 characters
Line 247: 15 words, 145 characters
Line 248: 6 words, 47 characters
Line 249: 14 words, 116 characters
Line 250: 7 words, 50 characters
Line 251: 20 words, 191 characters
Line 252: 2 words, 17 characters
Line 253: 10 words, 95 characters
Line 254: 9 words, 77 characters
Line 255: 8 words, 63 characters
Line 256: 8 words, 72 characters
Line 257: 2 words, 10 characters
Line 258: 6 words, 54 characters
Line 259: 2 words, 15 characters
Line 260: 13 words, 98 characters
Line 261: 18 words, 145 characters
Line 262: 10 words, 79 characters
Line 263: 0 words, 0 characters
Line 264: 10 words, 88 characters
Line 265: 20 words, 159 characters
Line 266: 16 words, 134 characters
Line 267: 2 words, 10 characters
Line 268: 11 words, 72 characters
Line 269: 1 words, 4 characters
Line 270: 12 words, 91 characters
Line 271: 18 words, 152 characters
Line 272: 2 words, 21 characters
Line 273: 11 words, 91 characters
Line 274: 3 words, 22 characters
Line 275: 17 words, 146 characters
Line 276: 0 words, 0 characters
Line 277: 18 words, 135 characters
Line 278: 16 words, 152 characters
Line 279: 6 words, 57 characters
Line 280: 7 words, 68 characters
Line 281: 7 words, 57 characters
Line 282: 16 words, 151 characters
Line 283: 15 words, 120 characters
Line 284: 9 words, 77 characters
Line 285: 10 words, 73 characters
Line 286: 7 words, 63 characters
Line 287: 16 words, 112 characters
Line 288: 1 words, 7 characters
Line 289: 3 words, 26 characters
Line 290: 17 words, 141 characters
Line 291: 15 words, 125 characters
Line 292: 11 words, 104 characters
Line 293: 7 words, 60 characters
Line 294: 7 words, 68 characters
Line 295: 8 words, 72 characters
Line 296: 9 words, 77 characters
Line 297: 12 words, 103 characters
Line 298: 16 words, 153 characters
Line 299: 10 words, 85 characters
Line 300: 8 words, 68 characters
Line 301: 14 words, 119 characters
Line 302: 2 words, 24 characters
Line 303: 4 words, 25 characters
Line 304: 6 words, 52 characters
Line 305: 1 words, 12 characters
Line 306: 13 words, 119 characters
Line 307: 13 words, 102 characters
Line 308: 2 words, 15 characters
Line 309: 11 words, 76 characters
Line 310: 11 words, 94 characters
Line 311: 8 words, 73 characters
Line 312: 5 words, 41 characters
Line 313: 13 words, 94 characters
Line 314: 8 words, 58 characters
Line 315: 15 words, 120 characters
Line 316: 14 words, 97 characters
Line 317: 11 words, 97 characters
Line 318: 9 words, 86 characters
Line 319: 5 words, 43 characters
Line 320: 6 words, 34 characters
Line 321: 7 words, 61 characters
Line 322: 11 words, 90 characters
Line 323: 0 words, 0 characters
Line 324: 3 words, 28 characters
Line 325: 6 words, 44 characters
Line 326: 13 words, 114 characters
Line 327: 11 words, 85 characters
Line 328: 9 words, 74 characters
Line 329: 19 words, 152 characters
Line 330: 0 words, 0 characters
Line 331: 5 words, 41 characters
Line 332: 5 words, 52 characters
Line 333: 8 words, 82 characters
Line 334: 20 words, 144 characters
Line 335: 3 words, 21 characters
Line 336: 10 words, 103 characters
Line 337: 16 words, 145 characters
Line 338: 3 words, 23 characters
Line 339: 20 words, 186 characters
Line 340: 13 words, 121 characters
Line 341: 7 words, 58 characters
Line 342: 7 words, 62 characters
Line 343: 2 words, 14 characters
Line 344: 11 words, 103 characters
Line 345: 12 words, 105 characters
Line 346: 10 words, 95 characters
Line 347: 11 words, 95 characters
Line 348: 12 words, 81 characters
Line 349: 13 words, 115 characters
Line 350: 16 words, 131 characters
Line 351: 10 words, 84 characters
Line 352: 13 words, 112 characters
Line 353: 3 words, 32 characters
Line 354: 15 words, 139 characters
Line 355: 12 words, 99 characters
Line 356: 5 words, 34 characters
Line 357: 17 words, 151 characters
Line 358: 4 words, 26 characters
Line 359: 10 words, 79 characters
Line 360: 11 words, 89 characters
Line 361: 11 words, 79 characters
Line 362: 19 words, 148 characters
Line 363: 13 words, 108 characters
Line 364: 18 words, 164 characters
Line 365: 17 words, 146 characters
Line 366: 10 words, 73 characters
Line 367: 7 words, 61 characters
Line 368: 4 words, 34 characters
Line 369: 15 words, 115 characters
Line 370: 8 words, 60 characters
Line 371: 12 words, 88 characters
Line 372: 0 words, 0 characters
Line 373: 1 words, 8 characters
Line 374: 3 words, 30 characters
Line 375: 0 words, 0 characters
Line 376: 4 words, 35 characters
Line 377: 10 words, 78 characters
Line 378: 3 words, 19 characters
Line 379: 0 words, 0 characters
Line 380: 11 words, 89 characters
Line 381: 15 words, 127 characters
Line 382: 17 words, 141 characters
Line 383: 17 words, 138 characters
Line 384: 17 words, 158 characters
Line 385: 20 words, 185 characters
Line 386: 5 words, 41 characters
Line 387: 13 words, 93 characters
Line 388: 9 words, 75 characters
Line 389: 17 words, 140 characters
Line 390: 20 words, 166 characters
Line 391: 11 words, 88 characters
Line 392: 9 words, 84 characters
Line 393: 11 words, 99 characters
Line 394: 14 words, 129 characters
Line 395: 7 words, 59 characters
Line 396: 14 words, 119 characters
Line 397: 19 words, 199 characters
Line 398: 14 words, 127 characters
Line 399: 16 words, 116 characters
Line 400: 17 words, 137 characters
Line 401: 19 words, 153 characters
Line 402: 5 words, 43 characters
Line 403: 7 words, 54 characters
Line 404: 5 words, 31 characters
Line 405: 17 words, 154 characters
Line 406: 15 words, 124 characters
Line 407: 16 words, 124 characters
Line 408: 12 words, 87 characters
Line 409: 1 words, 7 characters
Line 410: 19 words, 157 characters
Line 411: 3 words, 21 characters
Line 412: 13 words, 110 characters
Line 413: 10 words, 95 characters
Line 414: 12 words, 98 characters
Line 415: 11 words, 97 characters
Line 416: 6 words, 54 characters
Line 417: 9 words, 77 characters
Line 418: 9 words, 62 characters
Line 419: 7 words, 68 characters
Line 420: 8 words, 53 characters
Line 421: 6 words, 42 characters
Line 422: 19 words, 152 characters
Line 423: 16 words, 147 characters
Line 424: 0 words, 0 characters
Line 425: 18 words, 133 characters
Line 426: 11 words, 74 characters
Line 427: 5 words, 30 characters
Line 428: 0 words, 0 characters
Line 429: 9 words, 76 characters
Line 430: 0 words, 0 characters
Line 431: 8 words, 53 characters
Line 432: 18 words, 168 characters
Line 433: 12 words, 115 characters
Line 434: 0 words, 0 characters
Line 435: 15 words, 128 characters
Line 436: 7 words, 68 characters
Line 437: 11 words, 90 characters
Line 438: 15 words, 127 characters
Line 439: 4 words, 34 characters
Line 440: 4 words, 24 characters
Line 441: 13 words, 110 characters
Line 442: 13 words, 110 characters
Line 443: 12 words, 114 characters
Line 444: 1 words, 10 characters
Line 445: 13 words, 114 characters
Line 446: 16 words, 135 characters
Line 447: 9 words, 86 characters
Line 448: 16 words, 141 characters
Line 449: 10 words, 89 characters
Line 450: 10 words, 75 characters
Line 451: 9 words, 69 characters
Line 452: 18 words, 164 characters
Line 453: 5 words, 40 characters
Line 454: 19 words, 153 characters
Line 455: 20 words, 147 characters
Line 456: 17 words, 142 characters
Line 457: 15 words, 107 characters
Line 458: 2 words, 19 characters
Line 459: 10 words, 62 characters
Line 460: 19 words, 180 characters
Line 461: 20 words, 154 characters
Line 462: 20 words, 171 characters
Line 463: 7 words, 57 characters
Line 464: 3 words, 15 characters
Line 465: 17 words, 126 characters
Line 466: 9 words, 75 characters
Line 467: 1 words, 5 characters
Line 468: 20 words, 173 characters
Line 469: 8 words, 64 characters
Line 470: 8 words, 64 characters
Line 471: 18 words, 144 characters
Line 472: 11 words, 93 characters
Line 473: 18 words, 156 characters
Line 474: 16 words, 122 characters
Line 475: 4 words, 22 characters
Line 476: 14 words, 114 characters
Line 477: 14 words, 115 characters
Line 478: 11 words, 105 characters
Line 479: 8 words, 67 characters
Line 480: 0 words, 0 characters
Line 481: 11 words, 94 characters
Line 482: 19 words, 162 characters
Line 483: 2 words, 17 characters
Line 484: 15 words, 120 characters
Line 485: 19 words, 141 characters
Line 486: 9 words, 98 characters
Line 487: 11 words, 97 characters
Line 488: 15 words, 105 characters
Line 489: 19 words, 166 characters
Line 490: 5 words, 33 characters
Line 491: 10 words, 83 characters
Line 492: 2 words, 9 characters
Line 493: 6 words, 49 characters
Line 494: 14 words, 99 characters
Line 495: 19 words, 150 characters
Line 496: 2 words, 22 characters
Line 497: 1 words, 10 characters
Line 498: 11 words, 100 characters
Line 499: 18 words, 158 characters
Line 500: 15 words, 121 characters
Line 501: 7 words, 59 characters
Line 502: 15 words, 134 characters
Line 503: 8 words, 65 characters
Line 504: 12 words, 94 characters
Line 505: 18 words, 122 characters
Line 506: 19 words, 146 characters
Line 507: 0 words, 0 characters
Line 508: 12 words, 121 characters
Line 509: 0 words, 0 characters
Line 510: 12 words, 99 characters
Line 511: 8 words, 57 characters
Line 512: 17 words, 132 characters
Line 513: 12 words, 97 characters
Line 514: 11 words, 99 characters
Line 515: 12 words, 109 characters
Line 516: 18 words, 152 characters
Line 517: 0 words, 0 characters
Line 518: 17 words, 159 characters
Line 519: 13 words, 101 characters
Line 520: 14 words, 115 characters
Line 521: 0 words, 0 characters
Line 522: 10 words, 84 characters
Line 523: 11 words, 103 characters
Line 524: 6 words, 57 characters
Line 525: 13 words, 120 characters
Line 526: 15 words, 129 characters
Line 527: 10 words, 102 characters
Line 528: 1 words, 7 characters
Line 529: 10 words, 72 characters
Line 530: 6 words, 44 characters
Line 531: 7 words, 55 characters
Line 532: 6 words, 49 characters
Line 533: 4 words, 34 characters
Line 534: 4 words, 28 characters
Line 535: 7 words, 45 characters
Line 536: 12 words, 85 characters
Line 537: 1 words, 6 characters
Line 538: 3 words, 24 characters
Line 539: 16 words, 141 characters
Line 540: 0 words, 0 characters
Line 541: 3 words, 35 characters
Line 542: 18 words, 152 characters
Line 543: 0 words, 0 characters
Line 544: 4 words, 40 characters
Line 545: 1 words, 5 characters
Line 546: 4 words, 25 characters
Line 547: 1 words, 10 characters
Line 548: 11 words, 83 characters
Line 549: 16 words, 143 characters
Line 550: 20 words, 164 characters
Line 551: 16 words, 118 characters
Line 552: 7 words, 68 characters
Line 553: 19 words, 156 characters
Line 554: 17 words, 140 characters
Line 555: 2 words, 15 characters
Line 556: 13 words, 106 characters
Line 557: 16 words, 144 characters
Line 558: 0 words, 0 characters
Line 559: 11 words, 99 characters
Line 560: 18 words, 139 characters
Line 561: 0 words, 0 characters
Line 562: 9 words, 72 characters
Line 563: 10 words, 89 characters
Line 564: 15 words, 144 characters
Line 565: 12 words, 107 characters
Line 566: 14 words, 126 characters
Line 567: 10 words, 81 characters
Line 568: 14 words, 128 characters
Line 569: 14 words, 114 characters
Line 570: 14 words, 104 characters
Line 571: 1 words, 4 characters
Line 572: 1 words, 10 characters
Line 573: 3 words, 29 characters
Line 574: 17 words, 150 characters
Line 575: 4 words, 37 characters
Line 576: 20 words, 171 characters
Line 577: 5 words, 40 characters
Line 578: 19 words, 159 characters
Line 579: 3 words, 21 characters
Line 580: 16 words, 134 characters
Line 581: 4 words, 28 characters
Line 582: 13 words, 105 characters
Line 583: 19 words, 150 characters
Line 584: 10 words, 72 characters
Line 585: 18 words, 153 characters
Line 586: 20 words, 169 characters
Line 587: 11 words, 105 characters
Line 588: 15 words, 136 characters
Line 589: 0 words, 0 characters
Line 590: 16 words, 139 characters
Line 591: 14 words, 118 characters
Line 592: 17 words, 155 characters
Line 593: 13 words, 93 characters
Line 594: 5 words, 49 characters
Line 595: 14 words, 129 characters
Line 596: 14 words, 115 characters
Line 597: 7 words, 61 characters
Line 598: 19 words, 152 characters
Line 599: 8 words, 69 characters
Line 600: 0 words, 0 characters
Line 601: 5 words, 34 characters
Line 602: 7 words, 60 characters
Line 603: 20 words, 162 characters
Line 604: 9 words, 71 characters
Line 605: 18 words, 155 characters
Line 606: 20 words, 198 characters
Line 607: 15 words, 100 characters
Line 608: 15 words, 110 characters
Line 609: 16 words, 136 characters
Line 610: 12 words, 93 characters
Line 611: 9 words, 56 characters
Line 612: 3 words, 31 characters
Line 613: 5 words, 34 characters
Line 614: 7 words, 61 characters
Line 615: 7 words, 55 characters
Line 616: 4 words, 32 characters
Line 617: 16 words, 141 characters
Line 618: 17 words, 133 characters
Line 619: 11 words, 86 characters
Line 620: 9 words, 81 characters
Line 621: 12 words, 99 characters
Line 622: 3 words, 22 characters
Line 623: 3 words, 25 characters
Line 624: 1 words, 4 characters
Line 625: 4 words, 46 characters
Line 626: 15 words, 116 characters
Line 627: 18 words, 155 characters
Line 628: 15 words, 124 characters
Line 629: 12 words, 95 characters
Line 630: 14 words, 128 characters
Line 631: 8 words, 51 characters
Line 632: 17 words, 148 characters
Line 633: 18 words, 143 characters
Line 634: 10 words, 84 characters
Line 635: 18 words, 150 characters
Line 636: 2 words, 12 characters
Line 637: 9 words, 76 characters
Line 638: 9 words, 78 characters
Line 639: 9 words, 73 characters
Line 640: 8 words, 68 characters
Line 641: 10 words, 84 characters
Line 642: 1 words, 7 characters
Line 643: 5 words, 35 characters
Line 644: 0 words, 0 characters
Line 645: 12 words, 87 characters
Line 646: 11 words, 86 characters
Line 647: 8 words, 68 characters
Line 648: 9 words, 90 characters
Line 649: 18 words, 151 characters
Line 650: 19 words, 162 characters
Line 651: 3 words, 17 characters
Line 652: 2 words, 13 characters
Line 653: 6 words, 47 characters
Line 654: 7 words, 66 characters
Line 655: 20 words, 155 characters
Line 656: 1 words, 4 characters
Line 657: 12 words, 96 characters
Line 658: 9 words, 84 characters
Line 659: 10 words, 68 characters
Line 660: 10 words, 82 characters
Line 661: 15 words, 123 characters
Line 662: 3 words, 27 characters
Line 663: 11 words, 112 characters
Line 664: 6 words, 47 characters
Line 665: 4 words, 38 characters
Line 666: 3 words, 16 characters
Line 667: 4 words, 35 characters
Line 668: 16 words, 154 characters
Line 669: 16 words, 120 characters
Line 670: 10 words, 98 characters
Line 671: 13 words, 110 characters
Line 672: 4 words, 25 characters
Line 673: 13 words, 98 characters
Line 674: 5 words, 37 characters
Line 675: 15 words, 125 characters
Line 676: 18 words, 149 characters
Line 677: 1 words, 6 characters
Line 678: 9 words, 82 characters
Line 679: 6 words, 36 characters
Line 680: 18 words, 160 characters
Line 681: 12 words, 121 characters
Line 682: 12 words, 112 characters
Line 683: 3 words, 20 characters
Line 684: 7 words, 60 characters
Line 685: 11 words, 95 characters
Line 686: 6 words, 53 characters
Line 687: 3 words, 22 characters
Line 688: 15 words, 117 characters
Line 689: 5 words, 36 characters
Line 690: 11 words, 93 characters
Line 691: 1 words, 3 characters
Line 692: 11 words, 99 characters
Line 693: 8 words, 76 characters
Line 694: 4 words, 31 characters
Line 695: 12 words, 111 characters
Line 696: 2 words, 20 characters
Line 697: 19 words, 143 characters
Line 698: 7 words, 67 characters
Line 699: 17 words, 150 characters
Line 700: 4 words, 31 characters
Line 701: 4 words, 28 characters
Line 702: 14 words, 108 characters
Line 703: 14 words, 106 characters
Line 704: 1 words, 6 characters
Line 705: 15 words, 133 characters
Line 706: 13 words, 115 characters
Line 707: 19 words, 188 characters
Line 708: 5 words, 30 characters
Line 709: 0 words, 0 characters
Line 710: 1 words, 4 characters
Line 711: 6 words, 42 characters
Line 712: 2 words, 15 characters
Line 713: 11 words, 88 characters
Line 714: 1 words, 4 characters
Line 715: 0 words, 0 characters
Line 716: 20 words, 158 characters
Line 717: 2 words, 17 characters
Line 718: 16 words, 132 characters
Line 719: 13 words, 124 characters
Line 720: 0 words, 0 characters
Line 721: 2 words, 19 characters
Line 722: 16 words, 121 characters
Line 723: 1 words, 8 characters
Line 724: 13 words, 100 characters
Line 725: 9 words, 70 characters
Line 726: 17 words, 140 characters
Line 727: 13 words, 104 characters
Line 728: 14 words, 113 characters
Line 729: 20 words, 175 characters
Line 730: 1 words, 11 characters
Line 731: 14 words, 134 characters
Line 732: 4 words, 24 characters
Line 733: 17 words, 140 characters
Line 734: 10 words, 90 characters
Line 735: 10 words, 93 characters
Line 736: 14 words, 114 characters
Line 737: 12 words, 99 characters
Line 738: 9 words, 83 characters
Line 739: 10 words, 95 characters
Line 740: 16 words, 154 characters
Line 741: 8 words, 73 characters
Line 742: 3 words, 15 characters
Line 743: 9 words, 84 characters
Line 744: 6 words, 39 characters
Line 745: 20 words, 168 characters
Line 746: 12 words, 81 characters
Line 747: 10 words, 80 characters
Line 748: 17 words, 141 characters
Line 749: 16 words, 121 characters
Line 750: 1 words, 10 characters
Line 751: 7 words, 67 characters
Line 752: 3 words, 11 characters
Line 753: 13 words, 93 characters
Line 754: 11 words, 87 characters
Line 755: 4 words, 33 characters
Line 756: 18 words, 149 characters
Line 757: 10 words, 81 characters
Line 758: 11 words, 79 characters
Line 759: 0 words, 0 characters
Line 760: 16 words, 117 characters
Line 761: 15 words, 105 characters
Line 762: 19 words, 162 characters
Line 763: 18 words, 149 characters
Line 764: 4 words, 34 characters
Line 765: 7 words, 61 characters
Line 766: 9 words, 77 characters
Line 767: 4 words, 36 characters
Line 768: 10 words, 90 characters
Line 769: 14 words, 129 characters
Line 770: 1 words, 10 characters
Line 771: 17 words, 160 characters
Line 772: 16 words, 131 characters
Line 773: 7 words, 64 characters
Line 774: 8 words, 60 characters
Line 775: 8 words, 85 characters
Line 776: 17 words, 156 characters
Line 777: 7 words, 41 characters
Line 778: 5 words, 48 characters
Line 779: 3 words, 21 characters
Line 780: 6 words, 52 characters
Line 781: 15 words, 97 characters
Line 782: 17 words, 150 characters
Line 783: 2 words, 13 characters
Line 784: 7 words, 64 characters
Line 785: 1 words, 8 characters
Total: 785 lines, 7880 words, 65528 characters
