Line 1: 13 words, 99 characters
Line 65: 16 words, 136 characters
Line 66: 8 words, 83 characters
Line 67: 7 words, 68 characters
Line 68: 10 words, 69 characters
Line 69: 19 words, 163 characters
Line 70: 5 words, 34 characters
Line 71: 9 words, 68 characters
Line 72: 9 words, 67 characters
Line 73: 2 words, 10 characters
Line 74: 16 words, 140 characters
Line 75: 10 words, 78 characters
Line 76: 2 words, 11 characters
Line 77: 10 words, 76 characters
Line 78: 6 words, 47 characters
Line 79: 5 words, 27 characters
Line 80: 15 words, 153 characters
Line 81: 9 words, 57 characters
Line 82: 2 words, 25 characters
Line 83: 13 words, 98 characters
Line 84: 18 words, 181 characters
Line 85: 16 words, 138 characters
Line 86: 20 words, 185 characters
Line 87: 18 words, 155 characters
Line 88: 7 words, 53 characters
Line 89: 5 words, 42 characters
Line 90: 12 words, 115 characters
Line 91: 16 words, 126 characters
Line 92: 15 words, 128 characters
Line 93: 18 words, 141 characters
Line 94: 9 words, 78 characters
Line 95: 10 words, 76 characters
Line 96: 1 words, 10 characters
Line 97: 17 words, 165 characters
Line 98: 7 words, 58 characters
Line 99: 0 words, 0 characters
Line 100: 17 words, 138 characters
Line 101: 18 words, 123 characters
Line 102: 6 words, 54 characters
Line 103: 16 words, 135 characters
Line 104: 5 words, 45 characters
Line 105: 3 words, 31 characters
Line 106: 7 words, 65 characters
Line 107: 7 words, 59 characters
Line 108: 10 words, 87 characters
Line 109: 5 words, 34 characters
Line 110: 15 words, 132 characters
Line 111: 5 words, 49 characters
Line 112: 10 words, 66 characters
Line 113: 1 words, 8 characters
Line 114: 4 words, 31 characters
Line 115: 7 words, 47 characters
Line 116: 14 words, 120 characters
Line 117: 13 words, 89 characters
Line 118: 12 words, 99 characters
Line 119: 7 words, 75 characters
Line 120: 16 words, 144 characters
Line 121: 18 words, 160 characters
Line 122: 8 words, 60 characters
Line 123: 13 words, 104 characters
Line 124: 4 words, 31 characters
Line 125: 17 words, 159 characters
Line 126: 7 words, 58 characters
Line 127: 10 words, 81 characters
Line 128: 1 words, 10 characters
Line 129: 4 words, 32 characters
Line 130: 8 words, 61 characters
Line 131: 8 words, 69 characters
Line 132: 9 words, 76 characters
Line 133: 13 words, 99 characters
Line 134: 9 words, 75 characters
Line 135: 8 words, 59 characters
Line 136: 7 words, 67 characters
Line 137: 5 words, 46 characters
Line 138: 11 words, 88 characters
Line 139: 0 words, 0 characters
Line 140: 4 words, 36 characters
Line 141: 16 words, 146 characters
Line 142: 6 words, 43 characters
Line 143: 8 words, 56 characters
Line 144: 20 words, 169 characters
Line 145: 10 words, 75 characters
Line 146: 13 words, 105 characters
Line 147: 4 words, 32 characters
Line 148: 11 words, 90 characters
Line 149: 8 words, 63 characters
Line 150: 20 words, 177 characters
Line 151: 0 words, 0 characters
Line 152: 18 words, 149 characters
Line 153: 17 words, 164 characters
Line 154: 2 words, 16 characters
Line 155: 13 words, 103 characters
Line 156: 8 words, 62 characters
Line 157: 12 words, 92 characters
Line 158: 7 words, 66 characters
Line 159: 16 words, 135 characters
Line 160: 4 words, 37 characters
Line 161: 2 words, 20 characters
Line 162: 15 words, 122 characters
Line 163: 10 words, 81 characters
Line 164: 3 words, 29 characters
Line 165: 10 words, 86 characters
Line 166: 4 words, 36 characters
Line 167: 6 words, 50 characters
Line 168: 9 words, 69 characters
Line 169: 12 words, 96 characters
Line 170: 15 words, 128 characters
Line 171: 14 words, 108 characters
Line 172: 15 words, 146 characters
Line 173: 6 words, 42 characters
Line 174: 1 words, 6 characters
Line 175: 6 words, 54 characters
Line 176: 15 words, 120 characters
Line 177: 9 words, 76 characters
Line 178: 19 words, 170 characters
Line 179: 15 words, 130 characters
Line 180: 5 words, 44 characters
Line 181: 6 words, 42 characters
Line 182: 17 words, 163 characters
Line 183: 19 words, 173 characters
Line 184: 16 words, 135 characters
Line 185: 4 words, 30 characters
Line 186: 14 words, 113 characters
Line 187: 12 words, 94 characters
Line 188: 14 words, 132 characters
Line 189: 7 words, 55 characters
Line 190: 19 words, 136 characters
Line 191: 8 words, 74 characters
Line 192: 6 words, 54 characters
Line 193: 14 words, 119 characters
Line 194: 4 words, 27 characters
Line 195: 18 words, 165 characters
Line 196: 1 words, 11 characters
Line 197: 16 words, 116 characters
Line 198: 3 words, 21 characters
Line 199: 5 words, 44 characters
Line 200: 16 words, 143 characters
Line 201: 5 words, 38 characters
Line 202: 18 words, 138 characters
Line 203: 1 words, 7 characters
Line 204: 14 words, 113 characters
Line 205: 6 words, 52 characters
Line 206: 5 words, 40 characters
Line 207: 7 words, 58 characters
Line 208: 19 words, 172 characters
Line 209: 19 words, 145 characters
Line 210: 20 words, 177 characters
Line 211: 4 words, 34 characters
Line 212: 20 words, 183 characters
Line 213: 15 words, 121 characters
Line 214: 18 words, 147 characters
Line 215: 18 words, 140 characters
Line 216: 10 words, 98 characters
Line 217: 7 words, 53 characters
Line 218: 8 words, 66 characters
Line 219: 19 words, 161 characters
Line 220: 5 words, 43 characters
Line 221: 5 words, 33 characters
Line 222: 16 words, 133 characters
Line 223: 5 words, 33 characters
Line 224: 7 words, 48 characters
Line 225: 18 words, 148 characters
Line 226: 18 words, 165 characters
Line 227: 2 words, 15 characters
Line 228: 1 words, 5 characters
Line 229: 20 words, 153 characters
Line 230: 6 words, 53 characters
Line 231: 20 words, 161 characters
Line 232: 18 words, 146 characters
Line 233: 1 words, 11 characters
Line 234: 4 words, 40 characters
Line 235: 17 words, 160 characters
Line 236: 15 words, 144 characters
Line 237: 19 words, 178 characters
Line 238: 19 words, 149 characters
Line 239: 12 words, 95 characters
Line 240: 16 words, 139 characters
Line 241: 15 words, 143 characters
Line 242: 2 words, 17 characters
Line 243: 6 words, 58 characters
Line 244: 20 words, 180 characters
Line 245: 4 words, 35 characters
Line 246: 1 words, 4 characters
Line 247: 14 words, 121 characters
Line 248: 4 words, 25 characters
Line 249: 13 words, 116 characters
Line 250: 13 words, 103 characters
Line 251: 8 words, 71 characters
Line 252: 11 words, 88 characters
Line 253: 3 words, 21 characters
Line 254: 19 words, 164 characters
Line 255: 7 words, 51 characters
Line 256: 14 words, 106 characters
Line 257: 1 words, 12 characters
Line 258: 17 words, 163 characters
Line 259: 20 words, 187 characters
Line 260: 10 words, 93 characters
Line 261: 18 words, 139 characters
Line 262: 7 words, 57 characters
Line 263: 14 words, 110 characters
Line 264: 7 words, 53 characters
Line 265: 10 words, 94 characters
Line 266: 7 words, 70 characters
Line 267: 2 words, 20 characters
Line 268: 7 words, 53 characters
Line 269: 0 words, 0 characters
Line 270: 3 words, 12 characters
Line 271: 13 words, 109 characters
Line 272: 2 words, 13 characters
Line 273: 16 words, 124 characters
Line 274: 9 words, 75 characters
Line 275: 13 words, 101 characters
Line 276: 2 words, 19 characters
Line 277: 11 words, 106 characters
Line 278: 10 words, 79 characters
Line 279: 14 words, 121 characters
Line 280: 10 words, 84 characters
Line 281: 16 words, 132 characters
Line 282: 19 words, 175 characters
Line 283: 6 words, 46 characters
Line 284: 12 words, 106 characters
Line 285: 4 words, 23 characters
Line 286: 20 words, 183 characters
Line 287: 14 words, 135 characters
Line 288: 9 words, 86 characters
Line 289: 2 words, 16 characters
Line 290: 13 words, 123 characters
Line 291: 13 words, 120 characters
Line 292: 3 words, 16 characters
Line 293: 17 words, 155 characters
Line 294: 0 words, 0 characters
Line 295: 10 words, 78 characters
Line 296: 8 words, 68 characters
Line 297: 19 words, 171 characters
Line 298: 10 words, 82 characters
Line 299: 3 words, 25 characters
Line 300: 1 words, 8 characters
Line 301: 12 words, 99 characters
Line 302: 7 words, 59 characters
Line 303: 4 words, 35 characters
Line 304: 7 words, 63 characters
Line 305: 11 words, 96 characters
Line 306: 20 words, 168 characters
Line 307: 17 words, 146 characters
Line 308: 2 words, 16 characters
Line 309: 0 words, 0 characters
Line 310: 3 words, 27 characters
Line 311: 14 words, 133 characters
Line 312: 19 words, 137 characters
Line 313: 13 words, 96 characters
Line 314: 10 words, 88 characters
Line 315: 19 words, 153 characters
Line 316: 12 words, 101 characters
Line 317: 16 words, 125 characters
Line 318: 16 words, 140 characters
Line 319: 0 words, 0 characters
Line 320: 1 words, 3 characters
Line 321: 5 words, 44 characters
Line 322: 14 words, 126 characters
Line 323: 10 words, 73 characters
Line 324: 10 words, 81 characters
Line 325: 8 words, 74 characters
Line 326: 8 words, 61 characters
Line 327: 19 words, 146 characters
Line 328: 8 words, 58 characters
Line 329: 14 words, 115 characters
Line 330: 6 words, 39 characters
Line 331: 8 words, 58 characters
Line 332: 8 words, 77 characters
Line 333: 20 words, 170 characters
Line 334: 16 words, 133 characters
Line 335: 16 words, 130 characters
Line 336: 6 words, 53 characters
Line 337: 6 words, 56 characters
Line 338: 1 words, 5 characters
Line 339: 7 words, 52 characters
Line 340: 5 words, 47 characters
Line 341: 19 words, 157 characters
Line 342: 18 words, 151 characters
Line 343: 10 words, 88 characters
Line 344: 7 words, 61 characters
Line 345: 18 words, 154 characters
Line 346: 13 words, 118 characters
Line 347: 12 words, 113 characters
Line 348: 10 words, 75 characters
Line 349: 20 words, 180 characters
Line 350: 20 words, 161 characters
Line 351: 9 words, 78 characters
Line 352: 9 words, 85 characters
Line 353: 16 words, 135 characters
Line 354: 14 words, 121 characters
Line 355: 17 words, 119 characters
Line 356: 18 words, 144 characters
Line 357: 6 words, 46 characters
Line 358: 12 words, 99 characters
Line 359: 19 words, 173 characters
Line 360: 5 words, 27 characters
Line 361: 1 words, 11 characters
Line 362: 3 words, 18 characters
Line 363: 9 words, 79 characters
Line 364: 2 words, 18 characters
Line 365: 12 words, 110 characters
Line 366: 3 words, 29 characters
Line 367: 8 words, 72 characters
Line 368: 14 words, 127 characters
Line 369: 6 words, 44 characters
Line 370: 16 words, 143 characters
Line 371: 9 words, 65 characters
Line 372: 14 words, 121 characters
Line 373: 8 words, 68 characters
Line 374: 15 words, 132 characters
Line 375: 15 words, 122 characters
Line 376: 9 words, 75 characters
Line 377: 18 words, 146 characters
Line 378: 8 words, 72 characters
Line 379: 18 words, 181 characters
Line 380: 1 words, 4 characters
Line 381: 8 words, 57 characters
Line 382: 1 words, 9 characters
Line 383: 5 words, 47 characters
Line 384: 17 words, 145 characters
Line 385: 5 words, 48 characters
Line 386: 16 words, 121 characters
Line 387: 17 words, 127 characters
Line 388: 15 words, 128 characters
Line 389: 18 words, 143 characters
Line 390: 12 words, 93 characters
Line 391: 15 words, 116 characters
Line 392: 10 words, 80 characters
Line 393: 5 words, 44 characters
Line 394: 8 words, 53 characters
Line 395: 19 words, 146 characters
Line 396: 7 words, 57 characters
Line 397: 9 words, 71 characters
Line 398: 3 words, 23 characters
Line 399: 19 words, 166 characters
Line 400: 14 words, 130 characters
Line 401: 5 words, 46 characters
Line 402: 10 words, 72 characters
Line 403: 10 words, 78 characters
Line 404: 3 words, 30 characters
Line 405: 2 words, 12 characters
Line 406: 13 words, 101 characters
Line 407: 19 words, 163 characters
Line 408: 15 words, 147 characters
Line 409: 14 words, 113 characters
Line 410: 20 words, 157 characters
Line 411: 7 words, 64 characters
Line 412: 10 words, 77 characters
Line 413: 0 words, 0 characters
Line 414: 9 words, 83 characters
Line 415: 7 words, 56 characters
Line 416: 5 words, 40 characters
Line 417: 15 words, 125 characters
Line 418: 19 words, 146 characters
Line 419: 5 words, 37 characters
Line 420: 11 words, 95 characters
Line 421: 8 words, 72 characters
Line 422: 16 words, 117 characters
Line 423: 15 words, 120 characters
Line 424: 3 words, 27 characters
Line 425: 3 words, 30 characters
Line 426: 10 words, 84 characters
Line 427: 2 words, 15 characters
Line 428: 9 words, 81 characters
Line 429: 16 words, 127 characters
Line 430: 19 words, 157 characters
Line 431: 8 words, 79 characters
Line 432: 20 words, 139 characters
Line 433: 5 words, 44 characters
Line 434: 19 words, 142 characters
Line 435: 3 words, 26 characters
Line 436: 9 words, 67 characters
Line 437: 15 words, 125 characters
Line 438: 3 words, 23 characters
Line 439: 6 words, 66 characters
Line 440: 17 words, 137 characters
Line 441: 7 words, 57 characters
Line 442: 10 words, 89 characters
Line 443: 14 words, 125 characters
Line 444: 13 words, 123 characters
Line 445: 10 words, 87 characters
Line 446: 19 words, 163 characters
Line 447: 12 words, 97 characters
Line 448: 18 words, 133 characters
Line 449: 20 words, 162 characters
Line 450: 12 words, 97 characters
Line 451: 16 words, 149 characters
Line 452: 3 words, 33 characters
Line 453: 18 words, 131 characters
Line 454: 6 words, 51 characters
Line 455: 8 words, 71 characters
Line 456: 3 words, 32 characters
Line 457: 3 words, 33 characters
Line 458: 18 words, 151 characters
Line 459: 10 words, 89 characters
Line 460: 2 words, 23 characters
Line 461: 0 words, 0 characters
Line 462: 8 words, 62 characters
Line 463: 1 words, 5 characters
Line 464: 18 words, 140 characters
Line 465: 6 words, 47 characters
Line 466: 14 words, 138 characters
Line 467: 19 words, 149 characters
Line 468: 12 words, 115 characters
Line 469: 20 words, 158 characters
Line 470: 13 words, 112 characters
Line 471: 12 words, 107 characters
Line 472: 13 words, 122 characters
Line 473: 12 words, 93 characters
Line 474: 16 words, 133 characters
Line 475: 12 words, 94 characters
Line 476: 0 words, 0 characters
Line 477: 2 words, 23 characters
Line 478: 0 words, 0 characters
Line 479: 10 words, 95 characters
Line 480: 11 words, 89 characters
Line 481: 6 words, 39 characters
Line 482: 6 words, 48 characters
Line 483: 5 words, 31 characters
Line 484: 0 words, 0 characters
Line 485: 3 words, 29 characters
Line 486: 13 words, 94 characters
Line 487: 2 words, 17 characters
Line 488: 4 words, 21 characters
Line 489: 5 words, 42 characters
Line 490: 13 words, 111 characters
Line 491: 11 words, 85 characters
Line 492: 15 words, 119 characters
Line 493: 16 words, 118 characters
Line 494: 0 words, 0 characters
Line 495: 7 words, 51 characters
Line 496: 10 words, 78 characters
Line 497: 8 words, 67 characters
Line 498: 15 words, 131 characters
Line 499: 12 words, 91 characters
Line 500: 0 words, 0 characters
Line 501: 1 words, 7 characters
Line 502: 8 words, 63 characters
Line 503: 14 words, 129 characters
Line 504: 7 words, 67 characters
Line 505: 0 words, 0 characters
Line 506: 3 words, 24 characters
Line 507: 0 words, 0 characters
Line 508: 20 words, 156 characters
Line 509: 8 words, 82 characters
Line 510: 18 words, 152 characters
Line 511: 14 words, 131 characters
Line 512: 0 words, 0 characters
Line 513: 2 words, 13 characters
Line 514: 19 words, 182 characters
Line 515: 5 words, 44 characters
Line 516: 12 words, 98 characters
Line 517: 3 words, 32 characters
Line 518: 17 words, 155 characters
Line 519: 14 words, 100 characters
Line 520: 12 words, 94 characters
Line 521: 9 words, 83 characters
Line 522: 13 words, 108 characters
Line 523: 12 words, 97 characters
Line 524: 18 words, 146 characters
Line 525: 7 words, 50 characters
Line 526: 9 words, 83 characters
Line 527: 6 words, 51 characters
Line 528: 6 words, 47 characters
Line 529: 13 words, 116 characters
Line 530: 18 words, 160 characters
Line 531: 3 words, 18 characters
Line 532: 14 words, 128 characters
Line 533: 5 words, 42 characters
Line 534: 20 words, 156 characters
Line 535: 10 words, 65 characters
Line 536: 13 words, 105 characters
Line 537: 7 words, 65 characters
Line 538: 13 words, 110 characters
Line 539: 8 words, 67 characters
Line 540: 4 words, 26 characters
Line 541: 8 words, 56 characters
Line 542: 1 words, 10 characters
Line 543: 20 words, 185 characters
Line 544: 18 words, 163 characters
Line 545: 14 words, 118 characters
Line 546: 5 words, 49 characters
Line 547: 8 words, 71 characters
Line 548: 18 words, 179 characters
Line 549: 16 words, 112 characters
Line 550: 8 words, 79 characters
Line 551: 14 words, 103 characters
Line 552: 18 words, 143 characters
Line 553: 0 words, 0 characters
Line 554: 6 words, 58 characters
Line 555: 2 words, 15 characters
Line 556: 14 words, 109 characters
Line 557: 19 words, 146 characters
Line 558: 0 words, 0 characters
Line 559: 14 words, 103 characters
Line 560: 6 words, 62 characters
Line 561: 7 words, 58 characters
Line 562: 19 words, 157 characters
Line 563: 19 words, 163 characters
Line 564: 0 words, 0 characters
Line 565: 3 words, 27 characters
Line 566: 16 words, 149 characters
Line 567: 5 words, 53 characters
Line 568: 2 words, 18 characters
Line 569: 12 words, 122 characters
Line 570: 18 words, 159 characters
Line 571: 13 words, 98 characters
Line 572: 15 words, 136 characters
Line 573: 6 words, 60 characters
Line 574: 3 words, 19 characters
Line 575: 12 words, 98 characters
Line 576: 14 words, 121 characters
Line 577: 14 words, 123 characters
Line 578: 1 words, 7 characters
Line 579: 13 words, 116 characters
Line 580: 5 words, 40 characters
Line 581: 4 words, 31 characters
Line 582: 4 words, 40 characters
Line 583: 3 words, 25 characters
Line 584: 17 words, 142 characters
Line 585: 11 words, 95 characters
Line 586: 15 words, 94 characters
Line 587: 12 words, 99 characters
Line 588: 20 words, 166 characters
Line 589: 19 words, 133 characters
Line 590: 18 words, 164 characters
Line 591: 6 words, 57 characters
Line 592: 16 words, 135 characters
Line 593: 3 words, 30 characters
Line 594: 1 words, 5 characters
Line 595: 1 words, 3 characters
Line 596: 9 words, 61 characters
Line 597: 14 words, 116 characters
Line 598: 6 words, 42 characters
Line 599: 4 words, 28 characters
Line 600: 11 words, 85 characters
Line 601: 9 words, 80 characters
Line 602: 11 words, 89 characters
Line 603: 11 words, 90 characters
Line 604: 16 words, 145 characters
Line 605: 14 words, 116 characters
Line 606: 20 words, 149 characters
Line 607: 14 words, 114 characters
Line 608: 17 words, 118 characters
Line 609: 10 words, 84 characters
Line 610: 20 words, 177 characters
Line 611: 17 words, 149 characters
Total: 611 lines, 6214 words, 52137 characters
