Line 1: 17 words, 161 characters
Line 101: 0 words, 0 characters
Line 102: 20 words, 184 characters
Line 103: 16 words, 133 characters
Line 104: 18 words, 169 characters
Line 105: 14 words, 111 characters
Line 106: 20 words, 171 characters
Line 107: 11 words, 93 characters
Line 108: 7 words, 51 characters
Line 109: 18 words, 167 characters
Line 110: 17 words, 147 characters
Line 111: 2 words, 17 characters
Line 112: 8 words, 77 characters
Line 113: 19 words, 142 characters
Line 114: 19 words, 175 characters
Line 115: 9 words, 77 characters
Line 116: 8 words, 71 characters
Line 117: 19 words, 138 characters
Line 118: 20 words, 174 characters
Line 119: 0 words, 0 characters
Line 120: 2 words, 13 characters
Line 121: 0 words, 0 characters
Line 122: 17 words, 139 characters
Line 123: 2 words, 14 characters
Line 124: 4 words, 27 characters
Line 125: 6 words, 42 characters
Line 126: 18 words, 145 characters
Line 127: 5 words, 49 characters
Line 128: 8 words, 59 characters
Line 129: 5 words, 33 characters
Line 130: 11 words, 98 characters
Line 131: 15 words, 128 characters
Line 132: 16 words, 134 characters
Line 133: 14 words, 114 characters
Line 134: 20 words, 152 characters
Line 135: 3 words, 15 characters
Line 136: 17 words, 148 characters
Line 137: 18 words, 148 characters
Line 138: 12 words, 112 characters
Line 139: 20 words, 187 characters
Line 140: 0 words, 0 characters
Line 141: 9 words, 80 characters
Line 142: 14 words, 128 characters
Line 143: 13 words, 103 characters
Line 144: 10 words, 82 characters
Line 145: 3 words, 20 characters
Line 146: 3 words, 18 characters
Line 147: 11 words, 105 characters
Line 148: 8 words, 59 characters
Line 149: 19 words, 153 characters
Line 150: 1 words, 3 characters
Line 151: 2 words, 18 characters
Line 152: 3 words, 29 characters
Line 153: 1 words, 11 characters
Line 154: 0 words, 0 characters
Line 155: 6 words, 50 characters
Line 156: 19 words, 163 characters
Line 157: 15 words, 130 characters
Line 158: 15 words, 149 characters
Line 159: 12 words, 111 characters
Line 160: 13 words, 92 characters
Line 161: 7 words, 65 characters
Line 162: 18 words, 148 characters
Line 163: 9 words, 76 characters
Line 164: 18 words, 160 characters
Line 165: 14 words, 139 characters
Line 166: 13 words, 93 characters
Line 167: 9 words, 72 characters
Line 168: 8 words, 77 characters
Line 169: 4 words, 34 characters
Line 170: 4 words, 37 characters
Line 171: 7 words, 73 characters
Line 172: 20 words, 177 characters
Line 173: 16 words, 145 characters
Line 174: 19 words, 162 characters
Line 175: 8 words, 64 characters
Line 176: 15 words, 127 characters
Line 177: 1 words, 4 characters
Line 178: 14 words, 135 characters
Line 179: 12 words, 97 characters
Line 180: 20 words, 159 characters
Line 181: 17 words, 144 characters
Line 182: 13 words, 112 characters
Line 183: 6 words, 44 characters
Line 184: 3 words, 23 characters
Line 185: 13 words, 116 characters
Line 186: 2 words, 16 characters
Line 187: 6 words, 51 characters
Line 188: 15 words, 149 characters
Line 189: 3 words, 16 characters
Line 190: 3 words, 23 characters
Line 191: 19 words, 160 characters
Line 192: 15 words, 138 characters
Line 193: 1 words, 4 characters
Line 194: 0 words, 0 characters
Line 195: 10 words, 94 characters
Line 196: 0 words, 0 characters
Line 197: 2 words, 13 characters
Line 198: 4 words, 32 characters
Line 199: 19 words, 164 characters
Line 200: 5 words, 46 characters
Line 201: 1 words, 8 characters
Line 202: 9 words, 79 characters
Line 203: 6 words, 51 characters
Line 204: 10 words, 76 characters
Line 205: 18 words, 137 characters
Line 206: 19 words, 171 characters
Line 207: 7 words, 65 characters
Line 208: 5 words, 39 characters
Line 209: 3 words, 20 characters
Total: 209 lines, 2120 words, 17757 characters
