Line 1: 8 words, 69 characters
Line 240: 16 words, 124 characters
Line 241: 16 words, 134 characters
Line 242: 18 words, 166 characters
Line 243: 9 words, 72 characters
Line 244: 0 words, 0 characters
Line 245: 4 words, 39 characters
Line 246: 9 words, 81 characters
Line 247: 0 words, 0 characters
Line 248: 7 words, 52 characters
Line 249: 17 words, 159 characters
Line 250: 7 words, 65 characters
Line 251: 0 words, 0 characters
Line 252: 18 words, 157 characters
Line 253: 4 words, 35 characters
Line 254: 19 words, 139 characters
Line 255: 15 words, 119 characters
Line 256: 9 words, 74 characters
Line 257: 9 words, 88 characters
Line 258: 16 words, 133 characters
Line 259: 2 words, 17 characters
Line 260: 19 words, 156 characters
Line 261: 11 words, 90 characters
Line 262: 17 words, 140 characters
Line 263: 8 words, 65 characters
Line 264: 11 words, 91 characters
Line 265: 13 words, 113 characters
Line 266: 8 words, 66 characters
Line 267: 12 words, 94 characters
Line 268: 19 words, 158 characters
Line 269: 2 words, 17 characters
Line 270: 20 words, 168 characters
Line 271: 10 words, 71 characters
Line 272: 2 words, 23 characters
Line 273: 10 words, 109 characters
Line 274: 20 words, 138 characters
Line 275: 19 words, 152 characters
Line 276: 1 words, 7 characters
Line 277: 11 words, 101 characters
Line 278: 6 words, 40 characters
Line 279: 14 words, 106 characters
Line 280: 1 words, 4 characters
Line 281: 1 words, 8 characters
Line 282: 11 words, 76 characters
Line 283: 8 words, 63 characters
Line 284: 8 words, 71 characters
Line 285: 2 words, 16 characters
Line 286: 12 words, 97 characters
Line 287: 8 words, 61 characters
Line 288: 5 words, 43 characters
Line 289: 5 words, 36 characters
Line 290: 9 words, 68 characters
Line 291: 2 words, 9 characters
Line 292: 0 words, 0 characters
Line 293: 8 words, 61 characters
Line 294: 8 words, 65 characters
Line 295: 2 words, 9 characters
Line 296: 14 words, 133 characters
Line 297: 8 words, 76 characters
Line 298: 18 words, 152 characters
Line 299: 6 words, 45 characters
Line 300: 10 words, 80 characters
Line 301: 20 words, 154 characters
Line 302: 14 words, 107 characters
Line 303: 17 words, 146 characters
Line 304: 19 words, 164 characters
Line 305: 20 words, 147 characters
Line 306: 19 words, 171 characters
Line 307: 1 words, 12 characters
Line 308: 13 words, 115 characters
Line 309: 16 words, 125 characters
Line 310: 9 words, 71 characters
Line 311: 10 words, 65 characters
Line 312: 16 words, 126 characters
Line 313: 11 words, 104 characters
Line 314: 2 words, 23 characters
Line 315: 0 words, 0 characters
Line 316: 6 words, 48 characters
Line 317: 0 words, 0 characters
Line 318: 17 words, 142 characters
Line 319: 8 words, 72 characters
Line 320: 2 words, 13 characters
Line 321: 16 words, 142 characters
Line 322: 4 words, 30 characters
Line 323: 1 words, 10 characters
Line 324: 16 words, 129 characters
Line 325: 3 words, 25 characters
Line 326: 2 words, 22 characters
Line 327: 11 words, 100 characters
Line 328: 1 words, 4 characters
Line 329: 19 words, 146 characters
Line 330: 11 words, 95 characters
Line 331: 20 words, 167 characters
Line 332: 5 words, 48 characters
Line 333: 18 words, 144 characters
Line 334: 4 words, 32 characters
Line 335: 19 words, 176 characters
Line 336: 6 words, 48 characters
Line 337: 18 words, 163 characters
Line 338: 6 words, 56 characters
Line 339: 15 words, 113 characters
Line 340: 1 words, 12 characters
Line 341: 17 words, 144 characters
Line 342: 0 words, 0 characters
Line 343: 12 words, 89 characters
Line 344: 13 words, 107 characters
Line 345: 10 words, 78 characters
Line 346: 1 words, 6 characters
Line 347: 12 words, 106 characters
Line 348: 4 words, 38 characters
Line 349: 18 words, 180 characters
Line 350: 15 words, 124 characters
Line 351: 17 words, 143 characters
Line 352: 17 words, 159 characters
Line 353: 4 words, 38 characters
Line 354: 5 words, 40 characters
Line 355: 2 words, 15 characters
Line 356: 14 words, 106 characters
Line 357: 6 words, 61 characters
Line 358: 0 words, 0 characters
Line 359: 19 words, 179 characters
Line 360: 7 words, 50 characters
Line 361: 12 words, 100 characters
Line 362: 8 words, 59 characters
Line 363: 9 words, 79 characters
Line 364: 13 words, 131 characters
Line 365: 3 words, 29 characters
Line 366: 10 words, 80 characters
Line 367: 2 words, 21 characters
Line 368: 1 words, 7 characters
Line 369: 2 words, 18 characters
Line 370: 13 words, 119 characters
Line 371: 15 words, 115 characters
Line 372: 7 words, 68 characters
Line 373: 19 words, 156 characters
Line 374: 2 words, 12 characters
Line 375: 20 words, 159 characters
Line 376: 11 words, 79 characters
Line 377: 8 words, 48 characters
Line 378: 2 words, 13 characters
Line 379: 10 words, 81 characters
Line 380: 14 words, 110 characters
Line 381: 4 words, 24 characters
Line 382: 0 words, 0 characters
Line 383: 2 words, 17 characters
Line 384: 17 words, 136 characters
Line 385: 18 words, 151 characters
Line 386: 2 words, 18 characters
Line 387: 4 words, 26 characters
Line 388: 10 words, 68 characters
Line 389: 16 words, 131 characters
Line 390: 13 words, 108 characters
Line 391: 17 words, 151 characters
Line 392: 8 words, 59 characters
Line 393: 4 words, 30 characters
Line 394: 18 words, 149 characters
Line 395: 4 words, 30 characters
Line 396: 8 words, 79 characters
Line 397: 3 words, 25 characters
Line 398: 12 words, 107 characters
Line 399: 4 words, 35 characters
Line 400: 18 words, 153 characters
Line 401: 17 words, 166 characters
Line 402: 7 words, 61 characters
Line 403: 15 words, 126 characters
Line 404: 10 words, 81 characters
Line 405: 14 words, 114 characters
Line 406: 18 words, 163 characters
Line 407: 5 words, 50 characters
Line 408: 10 words, 82 characters
Line 409: 0 words, 0 characters
Line 410: 7 words, 59 characters
Line 411: 17 words, 125 characters
Line 412: 1 words, 12 characters
Line 413: 18 words, 178 characters
Line 414: 5 words, 43 characters
Line 415: 7 words, 65 characters
Line 416: 3 words, 29 characters
Line 417: 18 words, 164 characters
Line 418: 19 words, 165 characters
Line 419: 8 words, 62 characters
Line 420: 20 words, 154 characters
Line 421: 19 words, 159 characters
Line 422: 10 words, 88 characters
Line 423: 6 words, 45 characters
Line 424: 3 words, 24 characters
Line 425: 20 words, 184 characters
Line 426: 6 words, 55 characters
Line 427: 5 words, 39 characters
Line 428: 15 words, 114 characters
Line 429: 18 words, 142 characters
Line 430: 11 words, 79 characters
Line 431: 2 words, 16 characters
Line 432: 5 words, 37 characters
Line 433: 18 words, 133 characters
Line 434: 7 words, 54 characters
Line 435: 1 words, 3 characters
Line 436: 16 words, 121 characters
Line 437: 15 words, 114 characters
Line 438: 2 words, 8 characters
Line 439: 9 words, 72 characters
Line 440: 13 words, 138 characters
Line 441: 8 words, 68 characters
Line 442: 16 words, 137 characters
Line 443: 1 words, 9 characters
Line 444: 8 words, 76 characters
Line 445: 5 words, 52 characters
Line 446: 20 words, 143 characters
Line 447: 16 words, 135 characters
Line 448: 20 words, 175 characters
Line 449: 11 words, 103 characters
Line 450: 2 words, 21 characters
Line 451: 7 words, 58 characters
Line 452: 15 words, 142 characters
Line 453: 12 words, 106 characters
Line 454: 14 words, 136 characters
Line 455: 20 words, 172 characters
Line 456: 19 words, 161 characters
Line 457: 18 words, 150 characters
Line 458: 6 words, 45 characters
Line 459: 5 words, 47 characters
Line 460: 11 words, 97 characters
Line 461: 12 words, 105 characters
Line 462: 6 words, 33 characters
Line 463: 6 words, 42 characters
Line 464: 19 words, 136 characters
Line 465: 0 words, 0 characters
Line 466: 12 words, 84 characters
Line 467: 2 words, 13 characters
Line 468: 14 words, 112 characters
Line 469: 19 words, 177 characters
Line 470: 1 words, 10 characters
Line 471: 7 words, 64 characters
Line 472: 6 words, 63 characters
Line 473: 15 words, 130 characters
Line 474: 9 words, 75 characters
Line 475: 18 words, 173 characters
Line 476: 12 words, 94 characters
Line 477: 19 words, 162 characters
Line 478: 20 words, 177 characters
Line 479: 2 words, 18 characters
Line 480: 15 words, 117 characters
Line 481: 20 words, 178 characters
Line 482: 11 words, 87 characters
Line 483: 20 words, 167 characters
Line 484: 19 words, 138 characters
Line 485: 11 words, 101 characters
Line 486: 15 words, 138 characters
Line 487: 16 words, 146 characters
Line 488: 7 words, 50 characters
Line 489: 10 words, 82 characters
Line 490: 11 words, 83 characters
Line 491: 18 words, 160 characters
Line 492: 19 words, 177 characters
Line 493: 20 words, 179 characters
Line 494: 16 words, 120 characters
Line 495: 13 words, 114 characters
Line 496: 9 words, 68 characters
Line 497: 6 words, 45 characters
Line 498: 0 words, 0 characters
Line 499: 15 words, 114 characters
Line 500: 0 words, 0 characters
Line 501: 7 words, 69 characters
Line 502: 1 words, 7 characters
Line 503: 0 words, 0 characters
Line 504: 1 words, 4 characters
Line 505: 10 words, 91 characters
Line 506: 15 words, 129 characters
Line 507: 6 words, 55 characters
Line 508: 16 words, 126 characters
Line 509: 4 words, 40 characters
Line 510: 11 words, 79 characters
Line 511: 6 words, 56 characters
Line 512: 15 words, 146 characters
Line 513: 1 words, 10 characters
Line 514: 11 words, 94 characters
Line 515: 14 words, 117 characters
Line 516: 2 words, 13 characters
Line 517: 6 words, 48 characters
Line 518: 5 words, 41 characters
Line 519: 20 words, 170 characters
Line 520: 2 words, 18 characters
Line 521: 18 words, 149 characters
Line 522: 5 words, 42 characters
Line 523: 16 words, 124 characters
Total: 523 lines, 5419 words, 45581 characters
