Line 1: 18 words, 163 characters
Line 146: 12 words, 83 characters
Line 147: 14 words, 117 characters
Line 148: 20 words, 154 characters
Line 149: 18 words, 158 characters
Line 150: 1 words, 8 characters
Line 151: 9 words, 78 characters
Line 152: 14 words, 115 characters
Line 153: 18 words, 159 characters
Line 154: 3 words, 36 characters
Line 155: 4 words, 33 characters
Line 156: 2 words, 14 characters
Line 157: 6 words, 56 characters
Line 158: 20 words, 183 characters
Line 159: 19 words, 170 characters
Line 160: 16 words, 133 characters
Line 161: 17 words, 166 characters
Line 162: 12 words, 97 characters
Line 163: 0 words, 0 characters
Line 164: 20 words, 172 characters
Line 165: 5 words, 35 characters
Line 166: 19 words, 172 characters
Line 167: 1 words, 5 characters
Line 168: 18 words, 174 characters
Line 169: 20 words, 169 characters
Line 170: 18 words, 142 characters
Line 171: 9 words, 87 characters
Line 172: 8 words, 74 characters
Line 173: 3 words, 28 characters
Line 174: 14 words, 124 characters
Line 175: 13 words, 116 characters
Line 176: 11 words, 76 characters
Line 177: 10 words, 82 characters
Line 178: 11 words, 100 characters
Line 179: 14 words, 108 characters
Line 180: 20 words, 153 characters
Line 181: 9 words, 85 characters
Line 182: 9 words, 78 characters
Line 183: 3 words, 20 characters
Line 184: 20 words, 165 characters
Line 185: 3 words, 21 characters
Line 186: 18 words, 135 characters
Line 187: 14 words, 118 characters
Line 188: 8 words, 84 characters
Line 189: 7 words, 57 characters
Line 190: 6 words, 56 characters
Line 191: 14 words, 132 characters
Line 192: 6 words, 56 characters
Line 193: 8 words, 69 characters
Line 194: 4 words, 38 characters
Line 195: 0 words, 0 characters
Line 196: 18 words, 154 characters
Line 197: 7 words, 62 characters
Line 198: 9 words, 77 characters
Line 199: 19 words, 140 characters
Line 200: 4 words, 36 characters
Line 201: 20 words, 165 characters
Line 202: 20 words, 154 characters
Line 203: 4 words, 23 characters
Line 204: 13 words, 106 characters
Line 205: 12 words, 110 characters
Line 206: 2 words, 20 characters
Line 207: 4 words, 30 characters
Line 208: 10 words, 88 characters
Line 209: 5 words, 36 characters
Line 210: 5 words, 32 characters
Line 211: 17 words, 141 characters
Line 212: 5 words, 33 characters
Line 213: 15 words, 114 characters
Line 214: 18 words, 162 characters
Line 215: 0 words, 0 characters
Line 216: 0 words, 0 characters
Line 217: 0 words, 0 characters
Line 218: 5 words, 39 characters
Line 219: 2 words, 21 characters
Line 220: 8 words, 72 characters
Line 221: 20 words, 152 characters
Line 222: 0 words, 0 characters
Line 223: 5 words, 40 characters
Line 224: 12 words, 93 characters
Line 225: 2 words, 20 characters
Line 226: 12 words, 107 characters
Line 227: 0 words, 0 characters
Line 228: 5 words, 44 characters
Line 229: 13 words, 110 characters
Line 230: 12 words, 91 characters
Line 231: 3 words, 13 characters
Line 232: 5 words, 44 characters
Line 233: 7 words, 74 characters
Line 234: 3 words, 23 characters
Line 235: 18 words, 183 characters
Line 236: 6 words, 44 characters
Line 237: 14 words, 121 characters
Line 238: 8 words, 54 characters
Line 239: 10 words, 91 characters
Line 240: 12 words, 124 characters
Line 241: 1 words, 5 characters
Line 242: 14 words, 112 characters
Line 243: 12 words, 100 characters
Line 244: 0 words, 0 characters
Line 245: 1 words, 12 characters
Line 246: 9 words, 62 characters
Line 247: 14 words, 108 characters
Line 248: 10 words, 99 characters
Line 249: 15 words, 116 characters
Line 250: 13 words, 101 characters
Line 251: 17 words, 162 characters
Line 252: 13 words, 93 characters
Line 253: 19 words, 143 characters
Line 254: 20 words, 179 characters
Line 255: 3 words, 28 characters
Line 256: 20 words, 161 characters
Line 257: 2 words, 16 characters
Line 258: 5 words, 41 characters
Line 259: 8 words, 56 characters
Line 260: 11 words, 90 characters
Line 261: 16 words, 125 characters
Line 262: 3 words, 28 characters
Line 263: 0 words, 0 characters
Line 264: 1 words, 3 characters
Line 265: 7 words, 59 characters
Line 266: 15 words, 131 characters
Line 267: 0 words, 0 characters
Line 268: 17 words, 146 characters
Line 269: 14 words, 111 characters
Line 270: 2 words, 18 characters
Line 271: 13 words, 96 characters
Line 272: 11 words, 88 characters
Line 273: 11 words, 106 characters
Line 274: 15 words, 127 characters
Line 275: 5 words, 47 characters
Line 276: 9 words, 69 characters
Line 277: 1 words, 6 characters
Line 278: 3 words, 26 characters
Line 279: 1 words, 6 characters
Line 280: 14 words, 128 characters
Line 281: 5 words, 41 characters
Line 282: 6 words, 44 characters
Line 283: 18 words, 155 characters
Line 284: 19 words, 149 characters
Line 285: 1 words, 6 characters
Line 286: 8 words, 70 characters
Line 287: 18 words, 151 characters
Line 288: 19 words, 153 characters
Line 289: 9 words, 87 characters
Line 290: 20 words, 157 characters
Line 291: 8 words, 61 characters
Line 292: 3 words, 29 characters
Line 293: 18 words, 141 characters
Line 294: 18 words, 149 characters
Line 295: 13 words, 100 characters
Line 296: 17 words, 140 characters
Line 297: 7 words, 65 characters
Line 298: 5 words, 50 characters
Line 299: 9 words, 66 characters
Line 300: 7 words, 59 characters
Line 301: 5 words, 46 characters
Line 302: 9 words, 63 characters
Line 303: 10 words, 85 characters
Line 304: 0 words, 0 characters
Line 305: 15 words, 116 characters
Line 306: 9 words, 67 characters
Line 307: 10 words, 95 characters
Line 308: 4 words, 38 characters
Line 309: 18 words, 164 characters
Line 310: 20 words, 150 characters
Line 311: 7 words, 59 characters
Line 312: 2 words, 17 characters
Line 313: 13 words, 111 characters
Line 314: 20 words, 164 characters
Line 315: 17 words, 152 characters
Line 316: 3 words, 20 characters
Line 317: 0 words, 0 characters
Line 318: 11 words, 97 characters
Line 319: 11 words, 83 characters
Line 320: 13 words, 96 characters
Line 321: 16 words, 144 characters
Line 322: 15 words, 118 characters
Line 323: 10 words, 78 characters
Line 324: 16 words, 135 characters
Line 325: 12 words, 108 characters
Line 326: 8 words, 58 characters
Line 327: 5 words, 46 characters
Line 328: 5 words, 32 characters
Line 329: 12 words, 96 characters
Line 330: 14 words, 99 characters
Line 331: 8 words, 67 characters
Line 332: 8 words, 67 characters
Line 333: 10 words, 74 characters
Line 334: 12 words, 116 characters
Line 335: 9 words, 63 characters
Line 336: 13 words, 119 characters
Line 337: 15 words, 115 characters
Line 338: 17 words, 148 characters
Line 339: 14 words, 116 characters
Line 340: 6 words, 49 characters
Line 341: 14 words, 108 characters
Line 342: 10 words, 83 characters
Line 343: 0 words, 0 characters
Line 344: 5 words, 41 characters
Line 345: 5 words, 35 characters
Line 346: 0 words, 0 characters
Line 347: 19 words, 151 characters
Line 348: 2 words, 19 characters
Line 349: 18 words, 155 characters
Line 350: 8 words, 65 characters
Line 351: 3 words, 21 characters
Line 352: 9 words, 84 characters
Line 353: 12 words, 90 characters
Line 354: 2 words, 19 characters
Line 355: 19 words, 175 characters
Line 356: 9 words, 61 characters
Line 357: 12 words, 92 characters
Line 358: 19 words, 145 characters
Line 359: 13 words, 107 characters
Line 360: 18 words, 164 characters
Line 361: 8 words, 64 characters
Line 362: 18 words, 161 characters
Line 363: 0 words, 0 characters
Line 364: 0 words, 0 characters
Line 365: 14 words, 132 characters
Line 366: 13 words, 102 characters
Line 367: 10 words, 79 characters
Line 368: 1 words, 12 characters
Line 369: 0 words, 0 characters
Line 370: 9 words, 73 characters
Line 371: 1 words, 11 characters
Line 372: 18 words, 156 characters
Line 373: 4 words, 28 characters
Line 374: 20 words, 159 characters
Line 375: 11 words, 81 characters
Line 376: 0 words, 0 characters
Line 377: 18 words, 142 characters
Line 378: 17 words, 144 characters
Line 379: 20 words, 173 characters
Line 380: 14 words, 107 characters
Line 381: 2 words, 14 characters
Line 382: 5 words, 40 characters
Line 383: 2 words, 15 characters
Line 384: 0 words, 0 characters
Line 385: 6 words, 50 characters
Line 386: 11 words, 98 characters
Line 387: 3 words, 21 characters
Line 388: 11 words, 85 characters
Line 389: 0 words, 0 characters
Line 390: 18 words, 146 characters
Line 391: 16 words, 135 characters
Line 392: 16 words, 129 characters
Line 393: 0 words, 0 characters
Line 394: 10 words, 68 characters
Line 395: 2 words, 17 characters
Line 396: 16 words, 129 characters
Line 397: 7 words, 71 characters
Line 398: 12 words, 92 characters
Line 399: 2 words, 20 characters
Line 400: 9 words, 84 characters
Line 401: 9 words, 73 characters
Line 402: 10 words, 88 characters
Line 403: 14 words, 106 characters
Line 404: 14 words, 130 characters
Line 405: 10 words, 79 characters
Line 406: 15 words, 138 characters
Line 407: 6 words, 44 characters
Line 408: 20 words, 157 characters
Line 409: 15 words, 113 characters
Line 410: 17 words, 143 characters
Line 411: 12 words, 92 characters
Line 412: 13 words, 116 characters
Line 413: 3 words, 27 characters
Line 414: 2 words, 15 characters
Line 415: 5 words, 46 characters
Line 416: 17 words, 140 characters
Line 417: 3 words, 27 characters
Line 418: 14 words, 121 characters
Line 419: 5 words, 50 characters
Line 420: 2 words, 13 characters
Line 421: 0 words, 0 characters
Line 422: 7 words, 67 characters
Line 423: 12 words, 95 characters
Line 424: 12 words, 104 characters
Line 425: 12 words, 99 characters
Line 426: 0 words, 0 characters
Line 427: 4 words, 38 characters
Line 428: 13 words, 102 characters
Line 429: 3 words, 28 characters
Line 430: 20 words, 173 characters
Line 431: 3 words, 23 characters
Line 432: 9 words, 93 characters
Line 433: 3 words, 25 characters
Line 434: 2 words, 14 characters
Line 435: 4 words, 34 characters
Line 436: 1 words, 9 characters
Line 437: 12 words, 122 characters
Line 438: 19 words, 156 characters
Line 439: 4 words, 32 characters
Line 440: 6 words, 64 characters
Line 441: 5 words, 43 characters
Line 442: 12 words, 94 characters
Line 443: 5 words, 40 characters
Line 444: 4 words, 31 characters
Line 445: 10 words, 72 characters
Line 446: 16 words, 109 characters
Line 447: 18 words, 144 characters
Line 448: 16 words, 126 characters
Line 449: 15 words, 123 characters
Line 450: 12 words, 107 characters
Line 451: 20 words, 159 characters
Line 452: 2 words, 10 characters
Line 453: 12 words, 100 characters
Line 454: 16 words, 126 characters
Line 455: 15 words, 139 characters
Line 456: 14 words, 130 characters
Line 457: 7 words, 47 characters
Line 458: 4 words, 33 characters
Line 459: 15 words, 129 characters
Line 460: 19 words, 163 characters
Line 461: 2 words, 18 characters
Line 462: 9 words, 70 characters
Line 463: 8 words, 68 characters
Line 464: 16 words, 139 characters
Line 465: 17 words, 144 characters
Line 466: 0 words, 0 characters
Line 467: 8 words, 75 characters
Line 468: 20 words, 179 characters
Line 469: 8 words, 59 characters
Line 470: 0 words, 0 characters
Line 471: 19 words, 167 characters
Line 472: 9 words, 81 characters
Line 473: 12 words, 117 characters
Line 474: 17 words, 125 characters
Line 475: 0 words, 0 characters
Line 476: 5 words, 50 characters
Line 477: 3 words, 23 characters
Line 478: 12 words, 96 characters
Line 479: 12 words, 97 characters
Line 480: 18 words, 153 characters
Line 481: 9 words, 57 characters
Line 482: 3 words, 34 characters
Line 483: 2 words, 16 characters
Line 484: 15 words, 137 characters
Line 485: 0 words, 0 characters
Line 486: 18 words, 137 characters
Line 487: 7 words, 52 characters
Line 488: 3 words, 23 characters
Line 489: 6 words, 52 characters
Line 490: 8 words, 56 characters
Line 491: 11 words, 84 characters
Line 492: 6 words, 47 characters
Line 493: 15 words, 119 characters
Line 494: 18 words, 130 characters
Line 495: 12 words, 98 characters
Line 496: 4 words, 33 characters
Line 497: 18 words, 175 characters
Line 498: 5 words, 45 characters
Line 499: 7 words, 51 characters
Line 500: 4 words, 43 characters
Line 501: 5 words, 53 characters
Line 502: 17 words, 148 characters
Line 503: 1 words, 11 characters
Line 504: 4 words, 32 characters
Line 505: 15 words, 120 characters
Line 506: 17 words, 126 characters
Line 507: 12 words, 97 characters
Line 508: 1 words, 6 characters
Line 509: 4 words, 34 characters
Line 510: 9 words, 77 characters
Line 511: 18 words, 171 characters
Line 512: 18 words, 168 characters
Line 513: 17 words, 136 characters
Line 514: 5 words, 49 characters
Line 515: 15 words, 140 characters
Line 516: 1 words, 11 characters
Line 517: 2 words, 18 characters
Line 518: 6 words, 54 characters
Line 519: 9 words, 76 characters
Line 520: 6 words, 44 characters
Line 521: 13 words, 98 characters
Line 522: 17 words, 149 characters
Line 523: 3 words, 31 characters
Line 524: 3 words, 23 characters
Line 525: 6 words, 40 characters
Line 526: 20 words, 142 characters
Line 527: 12 words, 105 characters
Line 528: 16 words, 143 characters
Line 529: 18 words, 133 characters
Line 530: 0 words, 0 characters
Line 531: 15 words, 116 characters
Line 532: 12 words, 103 characters
Line 533: 1 words, 12 characters
Line 534: 6 words, 56 characters
Line 535: 11 words, 103 characters
Line 536: 16 words, 151 characters
Line 537: 6 words, 30 characters
Line 538: 9 words, 68 characters
Line 539: 0 words, 0 characters
Line 540: 12 words, 97 characters
Line 541: 2 words, 23 characters
Line 542: 9 words, 75 characters
Line 543: 4 words, 38 characters
Line 544: 4 words, 31 characters
Line 545: 19 words, 172 characters
Line 546: 11 words, 92 characters
Line 547: 7 words, 56 characters
Line 548: 13 words, 113 characters
Line 549: 4 words, 35 characters
Line 550: 7 words, 44 characters
Line 551: 17 words, 142 characters
Line 552: 5 words, 41 characters
Line 553: 14 words, 120 characters
Line 554: 5 words, 48 characters
Line 555: 20 words, 152 characters
Line 556: 1 words, 9 characters
Line 557: 8 words, 64 characters
Line 558: 4 words, 39 characters
Line 559: 14 words, 120 characters
Line 560: 15 words, 141 characters
Line 561: 12 words, 97 characters
Line 562: 14 words, 121 characters
Line 563: 7 words, 63 characters
Line 564: 14 words, 117 characters
Line 565: 1 words, 6 characters
Line 566: 18 words, 161 characters
Line 567: 8 words, 62 characters
Line 568: 4 words, 34 characters
Line 569: 14 words, 121 characters
Line 570: 0 words, 0 characters
Line 571: 9 words, 69 characters
Line 572: 20 words, 151 characters
Line 573: 4 words, 34 characters
Line 574: 6 words, 58 characters
Line 575: 11 words, 78 characters
Line 576: 16 words, 126 characters
Line 577: 12 words, 112 characters
Line 578: 13 words, 96 characters
Line 579: 19 words, 150 characters
Line 580: 18 words, 149 characters
Line 581: 5 words, 54 characters
Line 582: 16 words, 138 characters
Line 583: 14 words, 130 characters
Line 584: 10 words, 88 characters
Line 585: 4 words, 32 characters
Line 586: 20 words, 151 characters
Line 587: 5 words, 42 characters
Line 588: 12 words, 127 characters
Line 589: 15 words, 123 characters
Line 590: 13 words, 91 characters
Line 591: 8 words, 85 characters
Line 592: 6 words, 48 characters
Line 593: 4 words, 44 characters
Line 594: 18 words, 128 characters
Line 595: 18 words, 161 characters
Line 596: 5 words, 35 characters
Line 597: 13 words, 100 characters
Line 598: 2 words, 9 characters
Line 599: 5 words, 39 characters
Line 600: 5 words, 46 characters
Line 601: 13 words, 125 characters
Line 602: 8 words, 73 characters
Line 603: 1 words, 10 characters
Line 604: 5 words, 39 characters
Line 605: 15 words, 139 characters
Line 606: 15 words, 125 characters
Line 607: 14 words, 112 characters
Line 608: 1 words, 8 characters
Line 609: 16 words, 140 characters
Line 610: 10 words, 97 characters
Line 611: 2 words, 21 characters
Line 612: 13 words, 106 characters
Line 613: 19 words, 185 characters
Line 614: 13 words, 114 characters
Line 615: 9 words, 81 characters
Line 616: 6 words, 44 characters
Line 617: 10 words, 91 characters
Line 618: 16 words, 135 characters
Line 619: 11 words, 97 characters
Line 620: 16 words, 141 characters
Line 621: 2 words, 23 characters
Line 622: 12 words, 100 characters
Line 623: 19 words, 169 characters
Line 624: 17 words, 153 characters
Line 625: 1 words, 6 characters
Line 626: 20 words, 183 characters
Line 627: 5 words, 48 characters
Line 628: 19 words, 156 characters
Line 629: 9 words, 65 characters
Line 630: 13 words, 102 characters
Line 631: 15 words, 115 characters
Line 632: 11 words, 102 characters
Line 633: 14 words, 133 characters
Line 634: 0 words, 0 characters
Line 635: 20 words, 191 characters
Line 636: 14 words, 131 characters
Line 637: 10 words, 78 characters
Line 638: 20 words, 186 characters
Line 639: 14 words, 114 characters
Line 640: 3 words, 26 characters
Line 641: 20 words, 175 characters
Line 642: 1 words, 3 characters
Line 643: 11 words, 99 characters
Line 644: 18 words, 129 characters
Line 645: 10 words, 69 characters
Line 646: 1 words, 8 characters
Line 647: 17 words, 142 characters
Line 648: 13 words, 110 characters
Line 649: 8 words, 73 characters
Line 650: 3 words, 22 characters
Line 651: 7 words, 66 characters
Line 652: 17 words, 162 characters
Line 653: 13 words, 120 characters
Line 654: 19 words, 149 characters
Line 655: 9 words, 70 characters
Line 656: 11 words, 93 characters
Line 657: 17 words, 149 characters
Line 658: 3 words, 19 characters
Line 659: 18 words, 148 characters
Line 660: 16 words, 122 characters
Line 661: 11 words, 63 characters
Line 662: 14 words, 139 characters
Line 663: 8 words, 54 characters
Line 664: 9 words, 73 characters
Line 665: 10 words, 80 characters
Line 666: 16 words, 142 characters
Line 667: 12 words, 87 characters
Line 668: 13 words, 97 characters
Line 669: 10 words, 71 characters
Line 670: 17 words, 142 characters
Line 671: 13 words, 96 characters
Line 672: 0 words, 0 characters
Line 673: 12 words, 102 characters
Line 674: 16 words, 111 characters
Line 675: 7 words, 65 characters
Line 676: 10 words, 82 characters
Line 677: 8 words, 74 characters
Line 678: 8 words, 70 characters
Line 679: 15 words, 128 characters
Line 680: 14 words, 100 characters
Line 681: 15 words, 147 characters
Line 682: 11 words, 93 characters
Line 683: 1 words, 3 characters
Line 684: 18 words, 148 characters
Line 685: 0 words, 0 characters
Line 686: 15 words, 126 characters
Line 687: 9 words, 79 characters
Line 688: 2 words, 17 characters
Line 689: 5 words, 41 characters
Line 690: 2 words, 21 characters
Line 691: 15 words, 125 characters
Line 692: 12 words, 98 characters
Line 693: 16 words, 145 characters
Line 694: 14 words, 132 characters
Line 695: 13 words, 99 characters
Line 696: 6 words, 76 characters
Line 697: 20 words, 152 characters
Line 698: 7 words, 43 characters
Line 699: 18 words, 163 characters
Line 700: 12 words, 105 characters
Line 701: 16 words, 145 characters
Line 702: 4 words, 34 characters
Line 703: 10 words, 92 characters
Line 704: 0 words, 0 characters
Line 705: 16 words, 130 characters
Line 706: 8 words, 62 characters
Line 707: 15 words, 114 characters
Line 708: 13 words, 112 characters
Line 709: 17 words, 137 characters
Line 710: 3 words, 28 characters
Line 711: 8 words, 72 characters
Line 712: 17 words, 136 characters
Line 713: 6 words, 41 characters
Line 714: 12 words, 98 characters
Line 715: 4 words, 30 characters
Line 716: 9 words, 69 characters
Line 717: 2 words, 20 characters
Line 718: 13 words, 122 characters
Line 719: 8 words, 63 characters
Line 720: 11 words, 85 characters
Line 721: 7 words, 62 characters
Line 722: 19 words, 164 characters
Line 723: 20 words, 184 characters
Line 724: 5 words, 47 characters
Line 725: 12 words, 105 characters
Line 726: 1 words, 10 characters
Line 727: 16 words, 122 characters
Line 728: 9 words, 67 characters
Line 729: 7 words, 59 characters
Line 730: 7 words, 63 characters
Line 731: 7 words, 59 characters
Line 732: 14 words, 117 characters
Line 733: 16 words, 144 characters
Line 734: 11 words, 89 characters
Line 735: 16 words, 122 characters
Line 736: 17 words, 153 characters
Line 737: 12 words, 102 characters
Line 738: 18 words, 149 characters
Line 739: 8 words, 66 characters
Line 740: 15 words, 145 characters
Line 741: 15 words, 149 characters
Line 742: 18 words, 152 characters
Line 743: 2 words, 22 characters
Line 744: 3 words, 21 characters
Line 745: 14 words, 108 characters
Line 746: 13 words, 118 characters
Line 747: 10 words, 91 characters
Line 748: 12 words, 103 characters
Line 749: 12 words, 101 characters
Line 750: 14 words, 111 characters
Line 751: 2 words, 23 characters
Line 752: 12 words, 105 characters
Line 753: 3 words, 25 characters
Line 754: 1 words, 11 characters
Line 755: 14 words, 129 characters
Line 756: 2 words, 17 characters
Line 757: 8 words, 70 characters
Line 758: 20 words, 182 characters
Line 759: 16 words, 124 characters
Line 760: 18 words, 162 characters
Line 761: 3 words, 29 characters
Line 762: 0 words, 0 characters
Line 763: 8 words, 68 characters
Line 764: 6 words, 51 characters
Line 765: 18 words, 161 characters
Line 766: 9 words, 70 characters
Line 767: 0 words, 0 characters
Line 768: 19 words, 161 characters
Line 769: 8 words, 71 characters
Line 770: 1 words, 11 characters
Line 771: 10 words, 88 characters
Line 772: 16 words, 127 characters
Line 773: 7 words, 60 characters
Line 774: 15 words, 143 characters
Line 775: 5 words, 40 characters
Line 776: 10 words, 87 characters
Line 777: 4 words, 28 characters
Line 778: 2 words, 11 characters
Line 779: 3 words, 20 characters
Line 780: 15 words, 132 characters
Line 781: 11 words, 100 characters
Line 782: 5 words, 34 characters
Line 783: 2 words, 21 characters
Line 784: 6 words, 45 characters
Line 785: 5 words, 50 characters
Line 786: 17 words, 143 characters
Line 787: 5 words, 43 characters
Line 788: 6 words, 48 characters
Line 789: 9 words, 82 characters
Line 790: 14 words, 128 characters
Line 791: 10 words, 75 characters
Line 792: 15 words, 123 characters
Line 793: 6 words, 44 characters
Line 794: 10 words, 95 characters
Line 795: 3 words, 22 characters
Line 796: 14 words, 123 characters
Line 797: 16 words, 116 characters
Line 798: 17 words, 135 characters
Line 799: 1 words, 3 characters
Line 800: 15 words, 135 characters
Line 801: 1 words, 7 characters
Line 802: 15 words, 116 characters
Line 803: 4 words, 42 characters
Line 804: 20 words, 174 characters
Line 805: 10 words, 72 characters
Line 806: 20 words, 181 characters
Line 807: 12 words, 101 characters
Line 808: 6 words, 51 characters
Line 809: 16 words, 136 characters
Line 810: 3 words, 32 characters
Line 811: 1 words, 5 characters
Line 812: 2 words, 19 characters
Line 813: 12 words, 103 characters
Line 814: 1 words, 9 characters
Line 815: 19 words, 170 characters
Line 816: 20 words, 182 characters
Line 817: 12 words, 108 characters
Line 818: 18 words, 157 characters
Line 819: 8 words, 69 characters
Line 820: 8 words, 65 characters
Line 821: 6 words, 34 characters
Line 822: 9 words, 79 characters
Line 823: 15 words, 129 characters
Line 824: 4 words, 23 characters
Line 825: 16 words, 144 characters
Line 826: 1 words, 6 characters
Line 827: 6 words, 35 characters
Line 828: 16 words, 144 characters
Line 829: 4 words, 25 characters
Line 830: 8 words, 64 characters
Line 831: 15 words, 131 characters
Line 832: 13 words, 97 characters
Line 833: 15 words, 121 characters
Line 834: 11 words, 114 characters
Line 835: 9 words, 75 characters
Line 836: 15 words, 111 characters
Line 837: 19 words, 151 characters
Line 838: 4 words, 35 characters
Line 839: 2 words, 16 characters
Line 840: 16 words, 135 characters
Line 841: 10 words, 92 characters
Line 842: 17 words, 129 characters
Line 843: 16 words, 131 characters
Line 844: 3 words, 20 characters
Line 845: 6 words, 51 characters
Line 846: 1 words, 7 characters
Line 847: 15 words, 119 characters
Line 848: 5 words, 36 characters
Line 849: 9 words, 75 characters
Line 850: 0 words, 0 characters
Line 851: 8 words, 66 characters
Line 852: 11 words, 92 characters
Line 853: 15 words, 142 characters
Line 854: 18 words, 131 characters
Line 855: 11 words, 87 characters
Line 856: 8 words, 57 characters
Line 857: 18 words, 167 characters
Line 858: 7 words, 61 characters
Line 859: 2 words, 17 characters
Line 860: 12 words, 89 characters
Line 861: 2 words, 8 characters
Line 862: 14 words, 110 characters
Line 863: 8 words, 85 characters
Line 864: 5 words, 46 characters
Line 865: 14 words, 129 characters
Line 866: 14 words, 103 characters
Line 867: 20 words, 176 characters
Line 868: 19 words, 166 characters
Line 869: 9 words, 83 characters
Line 870: 17 words, 131 characters
Line 871: 5 words, 44 characters
Line 872: 16 words, 140 characters
Line 873: 17 words, 126 characters
Line 874: 7 words, 55 characters
