Line 1: 9 words, 81 characters
Line 87: 13 words, 113 characters
Line 88: 20 words, 182 characters
Line 89: 5 words, 33 characters
Line 90: 5 words, 49 characters
Line 91: 13 words, 104 characters
Line 92: 4 words, 26 characters
Line 93: 1 words, 4 characters
Line 94: 0 words, 0 characters
Line 95: 0 words, 0 characters
Line 96: 13 words, 125 characters
Line 97: 4 words, 33 characters
Line 98: 3 words, 36 characters
Line 99: 2 words, 22 characters
Line 100: 5 words, 32 characters
Line 101: 8 words, 58 characters
Line 102: 18 words, 156 characters
Line 103: 5 words, 50 characters
Line 104: 18 words, 158 characters
Line 105: 8 words, 73 characters
Line 106: 2 words, 11 characters
Line 107: 7 words, 62 characters
Line 108: 13 words, 120 characters
Line 109: 13 words, 97 characters
Line 110: 5 words, 36 characters
Line 111: 12 words, 115 characters
Line 112: 6 words, 39 characters
Line 113: 14 words, 133 characters
Line 114: 17 words, 148 characters
Line 115: 0 words, 0 characters
Line 116: 12 words, 112 characters
Line 117: 18 words, 154 characters
Line 118: 13 words, 103 characters
Line 119: 1 words, 6 characters
Line 120: 19 words, 169 characters
Line 121: 15 words, 127 characters
Line 122: 0 words, 0 characters
Line 123: 0 words, 0 characters
Line 124: 13 words, 96 characters
Line 125: 19 words, 137 characters
Line 126: 4 words, 29 characters
Line 127: 12 words, 82 characters
Line 128: 7 words, 73 characters
Line 129: 16 words, 142 characters
Line 130: 18 words, 133 characters
Line 131: 7 words, 58 characters
Line 132: 2 words, 16 characters
Line 133: 12 words, 105 characters
Line 134: 4 words, 35 characters
Line 135: 0 words, 0 characters
Line 136: 10 words, 88 characters
Line 137: 6 words, 54 characters
Line 138: 18 words, 163 characters
Line 139: 9 words, 71 characters
Line 140: 9 words, 75 characters
Line 141: 3 words, 25 characters
Line 142: 12 words, 96 characters
Line 143: 9 words, 78 characters
Line 144: 2 words, 19 characters
Line 145: 6 words, 48 characters
Line 146: 8 words, 62 characters
Line 147: 14 words, 124 characters
Line 148: 0 words, 0 characters
Line 149: 0 words, 0 characters
Line 150: 13 words, 107 characters
Line 151: 1 words, 9 characters
Line 152: 8 words, 49 characters
Line 153: 18 words, 157 characters
Line 154: 9 words, 77 characters
Line 155: 16 words, 139 characters
Line 156: 5 words, 50 characters
Line 157: 12 words, 104 characters
Line 158: 16 words, 149 characters
Line 159: 13 words, 109 characters
Line 160: 10 words, 88 characters
Line 161: 10 words, 107 characters
Line 162: 16 words, 138 characters
Line 163: 1 words, 11 characters
Line 164: 8 words, 74 characters
Line 165: 4 words, 29 characters
Line 166: 12 words, 118 characters
Line 167: 13 words, 111 characters
Line 168: 5 words, 36 characters
Line 169: 13 words, 121 characters
Line 170: 5 words, 50 characters
Line 171: 1 words, 6 characters
Line 172: 16 words, 139 characters
Line 173: 11 words, 84 characters
Line 174: 2 words, 16 characters
Line 175: 15 words, 119 characters
Line 176: 18 words, 156 characters
Line 177: 16 words, 139 characters
Line 178: 16 words, 141 characters
Line 179: 6 words, 62 characters
Line 180: 4 words, 34 characters
Line 181: 8 words, 84 characters
Line 182: 16 words, 136 characters
Line 183: 2 words, 16 characters
Line 184: 5 words, 36 characters
Line 185: 2 words, 15 characters
Line 186: 17 words, 151 characters
Line 187: 16 words, 128 characters
Line 188: 17 words, 132 characters
Line 189: 0 words, 0 characters
Line 190: 9 words, 93 characters
Line 191: 7 words, 58 characters
Line 192: 1 words, 4 characters
Line 193: 11 words, 103 characters
Line 194: 9 words, 59 characters
Line 195: 17 words, 139 characters
Line 196: 6 words, 50 characters
Line 197: 15 words, 132 characters
Line 198: 14 words, 108 characters
Line 199: 15 words, 143 characters
Line 200: 12 words, 103 characters
Line 201: 1 words, 6 characters
Line 202: 15 words, 112 characters
Line 203: 15 words, 127 characters
Line 204: 19 words, 174 characters
Line 205: 20 words, 174 characters
Line 206: 7 words, 56 characters
Line 207: 14 words, 129 characters
Line 208: 4 words, 37 characters
Line 209: 13 words, 129 characters
Line 210: 16 words, 143 characters
Line 211: 13 words, 90 characters
Line 212: 15 words, 111 characters
Line 213: 5 words, 48 characters
Line 214: 0 words, 0 characters
Line 215: 3 words, 26 characters
Line 216: 11 words, 85 characters
Line 217: 2 words, 16 characters
Line 218: 15 words, 117 characters
Line 219: 15 words, 138 characters
Line 220: 8 words, 64 characters
Line 221: 9 words, 81 characters
Line 222: 1 words, 10 characters
Line 223: 2 words, 18 characters
Line 224: 13 words, 125 characters
Line 225: 9 words, 82 characters
Line 226: 10 words, 98 characters
Line 227: 16 words, 127 characters
Line 228: 19 words, 126 characters
Line 229: 20 words, 165 characters
Line 230: 20 words, 195 characters
Line 231: 6 words, 48 characters
Line 232: 2 words, 16 characters
Line 233: 10 words, 82 characters
Line 234: 13 words, 122 characters
Line 235: 3 words, 19 characters
Line 236: 1 words, 3 characters
Line 237: 11 words, 96 characters
Line 238: 10 words, 101 characters
Line 239: 4 words, 28 characters
Line 240: 6 words, 49 characters
Line 241: 10 words, 96 characters
Line 242: 2 words, 16 characters
Line 243: 8 words, 59 characters
Line 244: 12 words, 97 characters
Line 245: 16 words, 135 characters
Line 246: 4 words, 40 characters
Line 247: 18 words, 142 characters
Line 248: 0 words, 0 characters
Line 249: 7 words, 48 characters
Line 250: 4 words, 37 characters
Line 251: 13 words, 108 characters
Line 252: 15 words, 123 characters
Line 253: 16 words, 142 characters
Line 254: 14 words, 116 characters
Line 255: 7 words, 57 characters
Line 256: 1 words, 7 characters
Line 257: 7 words, 48 characters
Line 258: 18 words, 139 characters
Line 259: 7 words, 53 characters
Line 260: 5 words, 36 characters
Line 261: 1 words, 5 characters
Line 262: 8 words, 61 characters
Line 263: 20 words, 191 characters
Line 264: 1 words, 10 characters
Line 265: 1 words, 7 characters
Line 266: 1 words, 3 characters
Line 267: 16 words, 135 characters
Line 268: 13 words, 100 characters
Line 269: 12 words, 89 characters
Line 270: 16 words, 128 characters
Line 271: 19 words, 153 characters
Line 272: 3 words, 33 characters
Line 273: 19 words, 146 characters
Line 274: 14 words, 110 characters
Line 275: 12 words, 129 characters
Line 276: 16 words, 161 characters
Line 277: 16 words, 134 characters
Line 278: 15 words, 129 characters
Line 279: 17 words, 148 characters
Line 280: 20 words, 163 characters
Line 281: 20 words, 172 characters
Line 282: 13 words, 117 characters
Line 283: 9 words, 76 characters
Line 284: 14 words, 142 characters
Line 285: 19 words, 157 characters
Line 286: 12 words, 100 characters
Line 287: 8 words, 74 characters
Line 288: 13 words, 113 characters
Line 289: 6 words, 45 characters
Line 290: 5 words, 38 characters
Line 291: 0 words, 0 characters
Line 292: 15 words, 120 characters
Line 293: 10 words, 80 characters
Line 294: 8 words, 63 characters
Line 295: 9 words, 87 characters
Line 296: 8 words, 66 characters
Line 297: 2 words, 24 characters
Line 298: 9 words, 64 characters
Line 299: 14 words, 108 characters
Line 300: 16 words, 125 characters
Line 301: 4 words, 27 characters
Line 302: 19 words, 157 characters
Line 303: 10 words, 80 characters
Line 304: 13 words, 117 characters
Line 305: 10 words, 83 characters
Line 306: 6 words, 34 characters
Line 307: 0 words, 0 characters
Line 308: 17 words, 154 characters
Line 309: 11 words, 98 characters
Line 310: 11 words, 82 characters
Line 311: 0 words, 0 characters
Line 312: 12 words, 96 characters
Line 313: 9 words, 93 characters
Line 314: 20 words, 166 characters
Line 315: 4 words, 32 characters
Line 316: 19 words, 158 characters
Line 317: 3 words, 31 characters
Line 318: 10 words, 88 characters
Line 319: 11 words, 77 characters
Line 320: 12 words, 91 characters
Line 321: 0 words, 0 characters
Line 322: 17 words, 129 characters
Line 323: 18 words, 158 characters
Line 324: 2 words, 11 characters
Line 325: 20 words, 165 characters
Line 326: 3 words, 23 characters
Line 327: 19 words, 163 characters
Line 328: 9 words, 78 characters
Line 329: 16 words, 130 characters
Line 330: 4 words, 39 characters
Line 331: 1 words, 3 characters
Line 332: 8 words, 51 characters
Line 333: 2 words, 13 characters
Line 334: 3 words, 24 characters
Line 335: 10 words, 67 characters
Line 336: 2 words, 17 characters
Line 337: 13 words, 94 characters
Line 338: 10 words, 93 characters
Line 339: 13 words, 108 characters
Line 340: 1 words, 4 characters
Line 341: 10 words, 99 characters
Line 342: 10 words, 77 characters
Line 343: 2 words, 13 characters
Line 344: 13 words, 113 characters
Line 345: 4 words, 30 characters
Line 346: 19 words, 182 characters
Line 347: 12 words, 99 characters
Line 348: 16 words, 120 characters
Line 349: 20 words, 163 characters
Line 350: 4 words, 31 characters
Line 351: 13 words, 132 characters
Line 352: 5 words, 48 characters
Line 353: 6 words, 46 characters
Line 354: 18 words, 181 characters
Line 355: 4 words, 37 characters
Line 356: 9 words, 86 characters
Line 357: 11 words, 89 characters
Line 358: 1 words, 6 characters
Line 359: 13 words, 86 characters
Line 360: 16 words, 134 characters
Line 361: 7 words, 57 characters
Line 362: 0 words, 0 characters
Line 363: 17 words, 141 characters
Line 364: 5 words, 26 characters
Line 365: 20 words, 175 characters
Line 366: 1 words, 3 characters
Line 367: 7 words, 51 characters
Line 368: 16 words, 124 characters
Line 369: 6 words, 49 characters
Line 370: 4 words, 28 characters
Line 371: 17 words, 156 characters
Line 372: 17 words, 135 characters
Line 373: 1 words, 12 characters
Line 374: 18 words, 152 characters
Line 375: 0 words, 0 characters
Line 376: 6 words, 57 characters
Line 377: 13 words, 124 characters
Line 378: 2 words, 11 characters
Line 379: 4 words, 37 characters
Line 380: 2 words, 17 characters
Line 381: 0 words, 0 characters
Line 382: 2 words, 17 characters
Line 383: 10 words, 85 characters
Line 384: 16 words, 135 characters
Line 385: 16 words, 138 characters
Line 386: 11 words, 105 characters
Line 387: 19 words, 168 characters
Line 388: 9 words, 70 characters
Line 389: 1 words, 11 characters
Line 390: 7 words, 65 characters
Line 391: 13 words, 106 characters
Line 392: 3 words, 30 characters
Line 393: 12 words, 98 characters
Line 394: 5 words, 31 characters
Line 395: 19 words, 149 characters
Line 396: 4 words, 35 characters
Line 397: 14 words, 123 characters
Line 398: 10 words, 90 characters
Line 399: 11 words, 103 characters
Line 400: 1 words, 8 characters
Line 401: 20 words, 171 characters
Line 402: 2 words, 20 characters
Line 403: 19 words, 166 characters
Line 404: 11 words, 115 characters
Line 405: 14 words, 108 characters
Line 406: 14 words, 128 characters
Line 407: 7 words, 58 characters
Line 408: 3 words, 33 characters
Line 409: 9 words, 81 characters
Line 410: 8 words, 78 characters
Line 411: 1 words, 10 characters
Line 412: 1 words, 5 characters
Line 413: 3 words, 23 characters
Line 414: 7 words, 71 characters
Line 415: 7 words, 74 characters
Line 416: 1 words, 5 characters
Line 417: 0 words, 0 characters
Line 418: 6 words, 52 characters
Line 419: 8 words, 60 characters
Line 420: 4 words, 39 characters
Line 421: 0 words, 0 characters
Line 422: 13 words, 104 characters
Line 423: 6 words, 41 characters
Line 424: 9 words, 78 characters
Line 425: 8 words, 75 characters
Line 426: 6 words, 52 characters
Line 427: 8 words, 60 characters
Line 428: 11 words, 87 characters
Line 429: 1 words, 12 characters
Line 430: 9 words, 74 characters
Line 431: 16 words, 139 characters
Line 432: 19 words, 160 characters
Line 433: 0 words, 0 characters
Line 434: 13 words, 101 characters
Line 435: 9 words, 76 characters
Line 436: 1 words, 12 characters
Line 437: 19 words, 173 characters
Line 438: 18 words, 135 characters
Line 439: 11 words, 106 characters
Line 440: 15 words, 122 characters
Line 441: 19 words, 162 characters
Line 442: 11 words, 89 characters
Line 443: 18 words, 153 characters
Line 444: 18 words, 135 characters
Line 445: 15 words, 125 characters
Line 446: 4 words, 32 characters
Line 447: 9 words, 94 characters
Line 448: 9 words, 89 characters
Line 449: 7 words, 58 characters
Line 450: 17 words, 148 characters
Line 451: 8 words, 74 characters
Line 452: 5 words, 45 characters
Line 453: 10 words, 89 characters
Line 454: 20 words, 178 characters
Line 455: 11 words, 110 characters
Line 456: 1 words, 5 characters
Line 457: 13 words, 98 characters
Line 458: 12 words, 116 characters
Line 459: 4 words, 40 characters
Line 460: 17 words, 159 characters
Line 461: 10 words, 81 characters
Line 462: 2 words, 20 characters
Line 463: 20 words, 174 characters
Line 464: 10 words, 89 characters
Line 465: 2 words, 11 characters
Line 466: 19 words, 147 characters
Line 467: 6 words, 52 characters
Line 468: 4 words, 39 characters
Line 469: 10 words, 59 characters
Line 470: 2 words, 17 characters
Line 471: 10 words, 83 characters
Line 472: 19 words, 156 characters
Line 473: 18 words, 150 characters
Line 474: 3 words, 25 characters
Line 475: 10 words, 91 characters
Line 476: 7 words, 62 characters
Line 477: 7 words, 55 characters
Line 478: 0 words, 0 characters
Line 479: 0 words, 0 characters
Line 480: 15 words, 141 characters
Line 481: 7 words, 65 characters
Line 482: 1 words, 9 characters
Line 483: 14 words, 138 characters
Line 484: 15 words, 136 characters
Line 485: 16 words, 136 characters
Line 486: 13 words, 112 characters
Line 487: 13 words, 120 characters
Line 488: 4 words, 35 characters
Line 489: 20 words, 167 characters
Line 490: 10 words, 77 characters
Line 491: 5 words, 32 characters
Line 492: 12 words, 107 characters
Line 493: 15 words, 126 characters
Line 494: 3 words, 36 characters
Line 495: 7 words, 59 characters
Line 496: 0 words, 0 characters
Line 497: 20 words, 163 characters
Line 498: 8 words, 68 characters
Line 499: 10 words, 85 characters
Line 500: 16 words, 136 characters
Line 501: 18 words, 167 characters
Line 502: 11 words, 96 characters
Line 503: 12 words, 96 characters
Line 504: 15 words, 112 characters
Line 505: 4 words, 32 characters
Line 506: 10 words, 78 characters
Line 507: 14 words, 118 characters
Line 508: 0 words, 0 characters
Line 509: 1 words, 8 characters
Line 510: 9 words, 65 characters
Line 511: 15 words, 132 characters
Line 512: 19 words, 161 characters
Line 513: 1 words, 3 characters
Line 514: 1 words, 3 characters
Line 515: 12 words, 85 characters
Line 516: 10 words, 83 characters
Line 517: 7 words, 53 characters
Line 518: 17 words, 155 characters
Line 519: 9 words, 76 characters
Line 520: 18 words, 160 characters
Line 521: 5 words, 41 characters
Line 522: 11 words, 95 characters
Line 523: 17 words, 128 characters
Line 524: 16 words, 135 characters
Line 525: 3 words, 22 characters
Line 526: 5 words, 41 characters
Line 527: 7 words, 58 characters
Line 528: 5 words, 48 characters
Line 529: 16 words, 135 characters
Line 530: 18 words, 153 characters
Line 531: 13 words, 115 characters
Line 532: 14 words, 104 characters
Line 533: 15 words, 110 characters
Line 534: 14 words, 128 characters
Line 535: 5 words, 35 characters
Line 536: 1 words, 6 characters
Line 537: 14 words, 129 characters
Line 538: 15 words, 110 characters
Line 539: 15 words, 143 characters
Line 540: 0 words, 0 characters
Line 541: 13 words, 110 characters
Line 542: 14 words, 129 characters
Line 543: 4 words, 35 characters
Line 544: 4 words, 30 characters
Line 545: 11 words, 87 characters
Line 546: 15 words, 123 characters
Line 547: 2 words, 9 characters
Line 548: 18 words, 153 characters
Line 549: 6 words, 59 characters
Line 550: 15 words, 127 characters
Line 551: 20 words, 157 characters
Line 552: 16 words, 139 characters
Line 553: 8 words, 74 characters
Line 554: 7 words, 47 characters
Line 555: 7 words, 57 characters
Line 556: 4 words, 32 characters
Line 557: 11 words, 83 characters
Line 558: 16 words, 135 characters
Line 559: 2 words, 20 characters
Line 560: 19 words, 180 characters
Line 561: 10 words, 100 characters
Line 562: 1 words, 4 characters
Line 563: 3 words, 26 characters
Line 564: 1 words, 8 characters
Line 565: 8 words, 70 characters
Line 566: 14 words, 126 characters
Line 567: 6 words, 51 characters
Line 568: 7 words, 71 characters
Line 569: 14 words, 109 characters
Line 570: 15 words, 135 characters
Line 571: 11 words, 93 characters
Line 572: 16 words, 138 characters
Line 573: 10 words, 84 characters
Line 574: 8 words, 74 characters
Line 575: 7 words, 68 characters
Line 576: 14 words, 121 characters
Line 577: 11 words, 98 characters
Line 578: 20 words, 189 characters
Line 579: 7 words, 58 characters
Line 580: 17 words, 152 characters
Line 581: 9 words, 70 characters
Line 582: 16 words, 126 characters
Line 583: 18 words, 150 characters
Line 584: 19 words, 147 characters
Line 585: 14 words, 113 characters
Line 586: 15 words, 120 characters
Line 587: 0 words, 0 characters
Line 588: 15 words, 108 characters
Line 589: 5 words, 52 characters
Line 590: 0 words, 0 characters
Line 591: 7 words, 51 characters
Line 592: 2 words, 8 characters
Line 593: 3 words, 23 characters
Line 594: 6 words, 52 characters
Line 595: 11 words, 72 characters
Line 596: 12 words, 115 characters
Line 597: 0 words, 0 characters
Line 598: 0 words, 0 characters
Line 599: 9 words, 74 characters
Line 600: 0 words, 0 characters
Line 601: 20 words, 140 characters
Line 602: 7 words, 62 characters
Line 603: 18 words, 179 characters
Line 604: 15 words, 114 characters
Line 605: 6 words, 44 characters
Line 606: 10 words, 75 characters
Line 607: 15 words, 138 characters
Line 608: 7 words, 59 characters
Line 609: 17 words, 145 characters
Line 610: 7 words, 70 characters
Line 611: 6 words, 50 characters
Line 612: 5 words, 43 characters
Line 613: 2 words, 18 characters
Line 614: 13 words, 115 characters
Line 615: 3 words, 28 characters
Line 616: 20 words, 196 characters
Line 617: 9 words, 74 characters
Line 618: 6 words, 59 characters
Line 619: 15 words, 121 characters
Line 620: 0 words, 0 characters
Line 621: 17 words, 134 characters
Line 622: 5 words, 51 characters
Line 623: 5 words, 34 characters
Line 624: 0 words, 0 characters
Line 625: 4 words, 38 characters
Line 626: 0 words, 0 characters
Line 627: 10 words, 74 characters
Line 628: 1 words, 5 characters
Line 629: 7 words, 57 characters
Line 630: 19 words, 141 characters
Line 631: 6 words, 38 characters
Line 632: 17 words, 141 characters
Line 633: 15 words, 127 characters
Line 634: 8 words, 62 characters
Line 635: 13 words, 117 characters
Line 636: 16 words, 117 characters
Line 637: 20 words, 172 characters
Line 638: 0 words, 0 characters
Line 639: 6 words, 55 characters
Line 640: 4 words, 38 characters
Line 641: 5 words, 42 characters
Line 642: 13 words, 84 characters
Line 643: 6 words, 47 characters
Line 644: 14 words, 115 characters
Line 645: 12 words, 96 characters
Line 646: 10 words, 91 characters
Line 647: 9 words, 65 characters
Line 648: 17 words, 150 characters
Line 649: 2 words, 9 characters
Line 650: 16 words, 147 characters
Line 651: 17 words, 139 characters
Line 652: 8 words, 60 characters
Line 653: 13 words, 101 characters
Line 654: 8 words, 59 characters
Line 655: 8 words, 74 characters
Line 656: 13 words, 102 characters
Line 657: 18 words, 145 characters
Line 658: 17 words, 157 characters
Line 659: 0 words, 0 characters
Line 660: 10 words, 89 characters
Line 661: 0 words, 0 characters
Line 662: 10 words, 77 characters
Line 663: 9 words, 61 characters
Line 664: 0 words, 0 characters
Line 665: 20 words, 192 characters
Line 666: 0 words, 0 characters
Line 667: 0 words, 0 characters
Line 668: 13 words, 116 characters
Line 669: 13 words, 108 characters
Line 670: 14 words, 132 characters
Line 671: 14 words, 120 characters
Line 672: 1 words, 6 characters
Line 673: 14 words, 120 characters
Line 674: 18 words, 175 characters
Line 675: 15 words, 139 characters
Line 676: 7 words, 70 characters
Line 677: 1 words, 4 characters
Line 678: 14 words, 109 characters
Line 679: 2 words, 20 characters
Line 680: 1 words, 10 characters
Line 681: 15 words, 134 characters
Line 682: 2 words, 19 characters
Line 683: 4 words, 37 characters
Line 684: 1 words, 6 characters
Line 685: 3 words, 22 characters
Line 686: 8 words, 71 characters
Line 687: 17 words, 151 characters
Line 688: 8 words, 68 characters
Line 689: 13 words, 124 characters
Line 690: 8 words, 54 characters
Line 691: 14 words, 116 characters
Line 692: 17 words, 153 characters
Line 693: 13 words, 103 characters
Line 694: 11 words, 102 characters
Line 695: 17 words, 158 characters
Line 696: 12 words, 109 characters
Line 697: 8 words, 75 characters
Line 698: 6 words, 58 characters
Line 699: 6 words, 42 characters
Line 700: 11 words, 73 characters
Line 701: 12 words, 112 characters
Line 702: 15 words, 149 characters
Line 703: 16 words, 138 characters
Line 704: 8 words, 62 characters
Line 705: 12 words, 96 characters
Line 706: 15 words, 120 characters
Line 707: 1 words, 4 characters
Line 708: 9 words, 93 characters
Line 709: 16 words, 145 characters
Line 710: 10 words, 90 characters
Line 711: 0 words, 0 characters
Line 712: 20 words, 185 characters
Line 713: 20 words, 147 characters
Line 714: 17 words, 143 characters
Line 715: 8 words, 64 characters
Line 716: 6 words, 62 characters
Line 717: 0 words, 0 characters
Line 718: 4 words, 47 characters
Line 719: 18 words, 140 characters
Line 720: 17 words, 147 characters
Line 721: 3 words, 22 characters
Line 722: 15 words, 113 characters
Line 723: 12 words, 106 characters
Line 724: 20 words, 198 characters
Line 725: 14 words, 131 characters
Line 726: 15 words, 144 characters
Line 727: 20 words, 152 characters
Line 728: 1 words, 12 characters
Line 729: 2 words, 25 characters
Line 730: 9 words, 73 characters
Line 731: 10 words, 90 characters
Line 732: 4 words, 29 characters
Line 733: 5 words, 23 characters
Line 734: 13 words, 94 characters
Line 735: 20 words, 154 characters
Line 736: 7 words, 52 characters
Line 737: 19 words, 186 characters
Line 738: 11 words, 102 characters
Line 739: 18 words, 147 characters
Line 740: 9 words, 74 characters
Line 741: 3 words, 17 characters
Line 742: 20 words, 160 characters
Line 743: 3 words, 21 characters
Line 744: 7 words, 51 characters
Line 745: 7 words, 52 characters
Line 746: 2 words, 19 characters
Line 747: 2 words, 24 characters
Line 748: 8 words, 53 characters
Line 749: 18 words, 158 characters
Line 750: 15 words, 116 characters
Line 751: 17 words, 129 characters
Line 752: 7 words, 49 characters
Line 753: 1 words, 10 characters
Line 754: 17 words, 150 characters
Line 755: 10 words, 87 characters
Line 756: 0 words, 0 characters
Line 757: 6 words, 43 characters
Line 758: 19 words, 158 characters
Line 759: 9 words, 73 characters
Line 760: 3 words, 24 characters
Line 761: 14 words, 111 characters
Line 762: 2 words, 19 characters
Line 763: 4 words, 32 characters
Line 764: 17 words, 147 characters
Line 765: 7 words, 54 characters
Line 766: 15 words, 152 characters
Line 767: 12 words, 108 characters
Line 768: 4 words, 31 characters
Line 769: 4 words, 28 characters
Line 770: 9 words, 81 characters
Line 771: 0 words, 0 characters
Line 772: 3 words, 29 characters
Line 773: 0 words, 0 characters
Line 774: 8 words, 59 characters
Line 775: 16 words, 130 characters
Line 776: 10 words, 86 characters
Line 777: 16 words, 132 characters
Line 778: 16 words, 145 characters
Line 779: 0 words, 0 characters
Line 780: 1 words, 5 characters
Line 781: 4 words, 32 characters
Line 782: 16 words, 130 characters
Line 783: 7 words, 72 characters
Line 784: 13 words, 91 characters
Line 785: 19 words, 171 characters
Line 786: 16 words, 147 characters
Line 787: 11 words, 99 characters
Line 788: 19 words, 175 characters
Line 789: 2 words, 18 characters
Line 790: 11 words, 79 characters
Line 791: 18 words, 143 characters
Line 792: 5 words, 35 characters
Line 793: 4 words, 33 characters
Line 794: 11 words, 89 characters
Line 795: 20 words, 188 characters
Line 796: 9 words, 82 characters
Line 797: 8 words, 75 characters
Line 798: 7 words, 65 characters
Line 799: 2 words, 16 characters
Line 800: 18 words, 137 characters
Line 801: 4 words, 30 characters
Line 802: 11 words, 109 characters
Line 803: 4 words, 37 characters
Line 804: 9 words, 77 characters
Line 805: 17 words, 138 characters
Line 806: 17 words, 159 characters
Line 807: 14 words, 125 characters
Line 808: 3 words, 16 characters
Line 809: 8 words, 66 characters
Line 810: 5 words, 40 characters
Line 811: 0 words, 0 characters
Line 812: 14 words, 121 characters
Line 813: 6 words, 49 characters
Line 814: 0 words, 0 characters
Line 815: 15 words, 135 characters
Line 816: 14 words, 115 characters
Line 817: 3 words, 26 characters
Line 818: 8 words, 83 characters
Line 819: 14 words, 133 characters
Line 820: 9 words, 69 characters
Line 821: 1 words, 6 characters
Line 822: 0 words, 0 characters
Line 823: 20 words, 182 characters
Line 824: 20 words, 182 characters
Line 825: 3 words, 18 characters
Line 826: 9 words, 82 characters
Line 827: 9 words, 70 characters
Line 828: 18 words, 158 characters
Line 829: 10 words, 71 characters
Line 830: 5 words, 44 characters
Line 831: 9 words, 63 characters
Line 832: 5 words, 39 characters
Line 833: 5 words, 39 characters
Line 834: 17 words, 141 characters
Line 835: 20 words, 198 characters
Line 836: 20 words, 169 characters
Line 837: 17 words, 147 characters
Line 838: 13 words, 125 characters
Line 839: 18 words, 149 characters
Line 840: 17 words, 169 characters
Line 841: 16 words, 126 characters
Line 842: 2 words, 19 characters
Line 843: 18 words, 158 characters
Line 844: 18 words, 154 characters
Line 845: 14 words, 140 characters
Line 846: 12 words, 105 characters
Line 847: 10 words, 55 characters
Line 848: 5 words, 42 characters
Line 849: 15 words, 127 characters
Line 850: 2 words, 21 characters
Line 851: 17 words, 161 characters
Line 852: 4 words, 31 characters
Line 853: 17 words, 155 characters
Line 854: 11 words, 102 characters
Line 855: 12 words, 97 characters
Line 856: 16 words, 144 characters
Line 857: 17 words, 153 characters
Line 858: 1 words, 8 characters
Line 859: 11 words, 98 characters
Line 860: 3 words, 26 characters
Line 861: 12 words, 91 characters
Line 862: 4 words, 20 characters
Line 863: 17 words, 158 characters
Line 864: 9 words, 79 characters
Line 865: 13 words, 107 characters
Line 866: 7 words, 56 characters
Line 867: 7 words, 69 characters
Line 868: 10 words, 80 characters
Line 869: 19 words, 170 characters
Line 870: 1 words, 11 characters
Line 871: 10 words, 90 characters
Line 872: 13 words, 109 characters
Line 873: 17 words, 129 characters
Line 874: 9 words, 74 characters
