Line 1: 20 words, 151 characters
Line 81: 9 words, 87 characters
Line 82: 6 words, 57 characters
Line 83: 20 words, 177 characters
Line 84: 0 words, 0 characters
Line 85: 20 words, 175 characters
Line 86: 8 words, 53 characters
Line 87: 12 words, 99 characters
Line 88: 1 words, 6 characters
Line 89: 19 words, 163 characters
Line 90: 4 words, 27 characters
Line 91: 8 words, 71 characters
Line 92: 16 words, 143 characters
Line 93: 18 words, 157 characters
Line 94: 19 words, 169 characters
Line 95: 3 words, 25 characters
Line 96: 8 words, 62 characters
Line 97: 15 words, 123 characters
Line 98: 2 words, 15 characters
Line 99: 16 words, 144 characters
Line 100: 7 words, 57 characters
Line 101: 7 words, 64 characters
Line 102: 11 words, 81 characters
Line 103: 8 words, 70 characters
Line 104: 10 words, 92 characters
Line 105: 9 words, 82 characters
Line 106: 8 words, 60 characters
Line 107: 0 words, 0 characters
Line 108: 4 words, 21 characters
Line 109: 4 words, 30 characters
Line 110: 11 words, 95 characters
Line 111: 2 words, 23 characters
Line 112: 3 words, 28 characters
Line 113: 17 words, 129 characters
Line 114: 16 words, 121 characters
Line 115: 10 words, 94 characters
Line 116: 2 words, 14 characters
Line 117: 8 words, 76 characters
Line 118: 8 words, 61 characters
Line 119: 13 words, 117 characters
Line 120: 17 words, 166 characters
Line 121: 0 words, 0 characters
Line 122: 12 words, 105 characters
Line 123: 3 words, 20 characters
Line 124: 7 words, 61 characters
Line 125: 9 words, 80 characters
Line 126: 2 words, 14 characters
Line 127: 11 words, 82 characters
Line 128: 1 words, 3 characters
Line 129: 7 words, 59 characters
Line 130: 2 words, 13 characters
Line 131: 0 words, 0 characters
Line 132: 18 words, 174 characters
Line 133: 13 words, 115 characters
Line 134: 6 words, 57 characters
Line 135: 1 words, 4 characters
Line 136: 3 words, 24 characters
Line 137: 10 words, 82 characters
Line 138: 4 words, 28 characters
Line 139: 17 words, 153 characters
Line 140: 11 words, 91 characters
Line 141: 18 words, 160 characters
Line 142: 18 words, 149 characters
Line 143: 9 words, 80 characters
Line 144: 5 words, 42 characters
Line 145: 12 words, 111 characters
Line 146: 6 words, 47 characters
Line 147: 5 words, 34 characters
Line 148: 9 words, 90 characters
Line 149: 19 words, 175 characters
Line 150: 0 words, 0 characters
Line 151: 11 words, 94 characters
Line 152: 1 words, 9 characters
Line 153: 1 words, 11 characters
Line 154: 4 words, 32 characters
Line 155: 5 words, 47 characters
Line 156: 12 words, 118 characters
Line 157: 12 words, 118 characters
Line 158: 3 words, 31 characters
Line 159: 10 words, 76 characters
Line 160: 19 words, 157 characters
Line 161: 5 words, 46 characters
Line 162: 7 words, 50 characters
Line 163: 17 words, 141 characters
Line 164: 4 words, 34 characters
Line 165: 17 words, 141 characters
Line 166: 3 words, 19 characters
Line 167: 8 words, 78 characters
Line 168: 13 words, 109 characters
Line 169: 9 words, 77 characters
Line 170: 20 words, 173 characters
Line 171: 3 words, 24 characters
Line 172: 14 words, 136 characters
Line 173: 7 words, 67 characters
Line 174: 18 words, 158 characters
Line 175: 3 words, 18 characters
Line 176: 20 words, 178 characters
Line 177: 17 words, 158 characters
Line 178: 19 words, 155 characters
Line 179: 9 words, 68 characters
Line 180: 12 words, 101 characters
Line 181: 12 words, 108 characters
Line 182: 20 words, 160 characters
Line 183: 13 words, 119 characters
Line 184: 15 words, 114 characters
Line 185: 13 words, 125 characters
Line 186: 13 words, 90 characters
Line 187: 10 words, 80 characters
Line 188: 1 words, 4 characters
Line 189: 10 words, 90 characters
Line 190: 12 words, 105 characters
Line 191: 4 words, 42 characters
Line 192: 0 words, 0 characters
Line 193: 10 words, 75 characters
Line 194: 5 words, 38 characters
Line 195: 15 words, 136 characters
Line 196: 8 words, 66 characters
Line 197: 14 words, 96 characters
Line 198: 9 words, 73 characters
Line 199: 10 words, 92 characters
Line 200: 17 words, 143 characters
Line 201: 2 words, 11 characters
Line 202: 14 words, 118 characters
Line 203: 20 words, 162 characters
Line 204: 7 words, 74 characters
Line 205: 11 words, 79 characters
Line 206: 0 words, 0 characters
Line 207: 8 words, 66 characters
Line 208: 10 words, 75 characters
Line 209: 12 words, 101 characters
Line 210: 4 words, 36 characters
Line 211: 11 words, 89 characters
Line 212: 15 words, 144 characters
Line 213: 15 words, 118 characters
Line 214: 19 words, 166 characters
Line 215: 6 words, 52 characters
Line 216: 16 words, 122 characters
Line 217: 14 words, 112 characters
Line 218: 16 words, 137 characters
Line 219: 15 words, 124 characters
Line 220: 12 words, 97 characters
Line 221: 5 words, 45 characters
Line 222: 11 words, 100 characters
Line 223: 20 words, 186 characters
Line 224: 1 words, 9 characters
Line 225: 17 words, 125 characters
Line 226: 7 words, 63 characters
Line 227: 3 words, 23 characters
Line 228: 3 words, 19 characters
Line 229: 10 words, 83 characters
Line 230: 15 words, 146 characters
Line 231: 15 words, 124 characters
Line 232: 1 words, 9 characters
Line 233: 13 words, 99 characters
Line 234: 13 words, 121 characters
Line 235: 9 words, 73 characters
Line 236: 6 words, 39 characters
Line 237: 14 words, 124 characters
Line 238: 10 words, 79 characters
Line 239: 1 words, 5 characters
Line 240: 18 words, 158 characters
Line 241: 8 words, 58 characters
Line 242: 20 words, 172 characters
Line 243: 18 words, 157 characters
Line 244: 8 words, 65 characters
Line 245: 7 words, 61 characters
Line 246: 20 words, 158 characters
Line 247: 14 words, 116 characters
Line 248: 20 words, 171 characters
Line 249: 12 words, 114 characters
Line 250: 15 words, 106 characters
Line 251: 17 words, 162 characters
Line 252: 4 words, 33 characters
Line 253: 13 words, 117 characters
Line 254: 5 words, 29 characters
Line 255: 11 words, 90 characters
Line 256: 13 words, 108 characters
Line 257: 8 words, 67 characters
Line 258: 12 words, 102 characters
Line 259: 8 words, 69 characters
Line 260: 0 words, 0 characters
Line 261: 1 words, 7 characters
Line 262: 12 words, 106 characters
Line 263: 14 words, 135 characters
Line 264: 8 words, 61 characters
Line 265: 3 words, 33 characters
Line 266: 1 words, 3 characters
Line 267: 12 words, 105 characters
Line 268: 19 words, 192 characters
Line 269: 14 words, 104 characters
Line 270: 5 words, 41 characters
Line 271: 14 words, 105 characters
Line 272: 14 words, 111 characters
Line 273: 12 words, 85 characters
Line 274: 20 words, 164 characters
Line 275: 6 words, 46 characters
Line 276: 18 words, 141 characters
Line 277: 16 words, 122 characters
Line 278: 13 words, 105 characters
Line 279: 0 words, 0 characters
Line 280: 3 words, 14 characters
Line 281: 14 words, 108 characters
Line 282: 1 words, 7 characters
Line 283: 7 words, 71 characters
Line 284: 11 words, 89 characters
Line 285: 7 words, 58 characters
Line 286: 16 words, 139 characters
Line 287: 20 words, 157 characters
Line 288: 20 words, 183 characters
Line 289: 11 words, 106 characters
Line 290: 1 words, 9 characters
Line 291: 17 words, 137 characters
Line 292: 6 words, 72 characters
Line 293: 10 words, 74 characters
Line 294: 0 words, 0 characters
Line 295: 17 words, 140 characters
Line 296: 7 words, 56 characters
Line 297: 20 words, 187 characters
Line 298: 0 words, 0 characters
Line 299: 9 words, 68 characters
Line 300: 6 words, 40 characters
Line 301: 15 words, 134 characters
Line 302: 10 words, 77 characters
Line 303: 16 words, 119 characters
Line 304: 7 words, 59 characters
Line 305: 4 words, 41 characters
Line 306: 3 words, 17 characters
Line 307: 8 words, 70 characters
Line 308: 10 words, 84 characters
Line 309: 3 words, 18 characters
Line 310: 11 words, 90 characters
Line 311: 20 words, 167 characters
Line 312: 17 words, 140 characters
Line 313: 20 words, 154 characters
Line 314: 3 words, 16 characters
Line 315: 16 words, 149 characters
Line 316: 3 words, 18 characters
Line 317: 12 words, 106 characters
Line 318: 17 words, 155 characters
Line 319: 0 words, 0 characters
Line 320: 11 words, 79 characters
Line 321: 1 words, 11 characters
Line 322: 6 words, 55 characters
Line 323: 18 words, 167 characters
Line 324: 8 words, 84 characters
Line 325: 13 words, 106 characters
Line 326: 10 words, 95 characters
Line 327: 9 words, 72 characters
Line 328: 17 words, 151 characters
Line 329: 4 words, 32 characters
Line 330: 7 words, 60 characters
Line 331: 1 words, 6 characters
Line 332: 17 words, 138 characters
Line 333: 6 words, 41 characters
Line 334: 16 words, 140 characters
Line 335: 16 words, 123 characters
Line 336: 16 words, 118 characters
Line 337: 5 words, 44 characters
Line 338: 0 words, 0 characters
Line 339: 7 words, 51 characters
Line 340: 2 words, 9 characters
Line 341: 2 words, 17 characters
Line 342: 16 words, 145 characters
Line 343: 12 words, 113 characters
Line 344: 2 words, 12 characters
Line 345: 15 words, 124 characters
Line 346: 11 words, 87 characters
Line 347: 18 words, 160 characters
Line 348: 12 words, 95 characters
Line 349: 7 words, 51 characters
Line 350: 14 words, 110 characters
Line 351: 6 words, 57 characters
Line 352: 15 words, 129 characters
Line 353: 9 words, 85 characters
Line 354: 10 words, 92 characters
Line 355: 9 words, 80 characters
Line 356: 15 words, 134 characters
Line 357: 15 words, 125 characters
Line 358: 3 words, 25 characters
Line 359: 9 words, 75 characters
Line 360: 13 words, 106 characters
Line 361: 13 words, 132 characters
Line 362: 0 words, 0 characters
Line 363: 11 words, 95 characters
Line 364: 7 words, 55 characters
Line 365: 18 words, 174 characters
Line 366: 17 words, 139 characters
Line 367: 2 words, 13 characters
Line 368: 4 words, 36 characters
Line 369: 7 words, 58 characters
Line 370: 1 words, 4 characters
Line 371: 8 words, 65 characters
Line 372: 7 words, 59 characters
Line 373: 11 words, 82 characters
Line 374: 0 words, 0 characters
Line 375: 15 words, 131 characters
Line 376: 13 words, 119 characters
Line 377: 4 words, 29 characters
Line 378: 12 words, 87 characters
Line 379: 3 words, 31 characters
Line 380: 9 words, 73 characters
Line 381: 4 words, 27 characters
Line 382: 15 words, 109 characters
Line 383: 7 words, 64 characters
Line 384: 11 words, 84 characters
Line 385: 10 words, 77 characters
Line 386: 9 words, 82 characters
Line 387: 8 words, 76 characters
Line 388: 2 words, 19 characters
Line 389: 4 words, 32 characters
Line 390: 4 words, 29 characters
Line 391: 2 words, 15 characters
Line 392: 4 words, 39 characters
Line 393: 2 words, 18 characters
Line 394: 4 words, 36 characters
Line 395: 0 words, 0 characters
Line 396: 2 words, 21 characters
Line 397: 20 words, 164 characters
Line 398: 0 words, 0 characters
Line 399: 4 words, 42 characters
Line 400: 4 words, 38 characters
Line 401: 1 words, 9 characters
Line 402: 5 words, 44 characters
Line 403: 6 words, 65 characters
Line 404: 16 words, 133 characters
Line 405: 15 words, 137 characters
Line 406: 0 words, 0 characters
Line 407: 12 words, 99 characters
Line 408: 19 words, 160 characters
Line 409: 3 words, 22 characters
Line 410: 1 words, 8 characters
Line 411: 12 words, 100 characters
Line 412: 14 words, 132 characters
Line 413: 15 words, 135 characters
Line 414: 6 words, 43 characters
Line 415: 6 words, 43 characters
Line 416: 13 words, 110 characters
Line 417: 11 words, 97 characters
Line 418: 15 words, 119 characters
Line 419: 11 words, 78 characters
Line 420: 13 words, 96 characters
Line 421: 2 words, 10 characters
Line 422: 14 words, 119 characters
Line 423: 15 words, 119 characters
Line 424: 15 words, 148 characters
Line 425: 18 words, 175 characters
Line 426: 18 words, 144 characters
Line 427: 12 words, 99 characters
Line 428: 16 words, 153 characters
Line 429: 0 words, 0 characters
Line 430: 7 words, 49 characters
Line 431: 17 words, 143 characters
Line 432: 4 words, 50 characters
Line 433: 6 words, 48 characters
Line 434: 5 words, 41 characters
Line 435: 3 words, 29 characters
Line 436: 9 words, 65 characters
Line 437: 2 words, 20 characters
Line 438: 10 words, 87 characters
Line 439: 2 words, 11 characters
Line 440: 10 words, 89 characters
Line 441: 3 words, 26 characters
Line 442: 4 words, 38 characters
Line 443: 20 words, 178 characters
Line 444: 20 words, 203 characters
Line 445: 17 words, 143 characters
Line 446: 14 words, 111 characters
Line 447: 13 words, 133 characters
Line 448: 11 words, 87 characters
Line 449: 6 words, 47 characters
Line 450: 0 words, 0 characters
Line 451: 19 words, 154 characters
Line 452: 10 words, 79 characters
Line 453: 18 words, 147 characters
Line 454: 10 words, 75 characters
Line 455: 8 words, 56 characters
Line 456: 9 words, 81 characters
Line 457: 14 words, 112 characters
Line 458: 5 words, 50 characters
Line 459: 6 words, 62 characters
Line 460: 16 words, 144 characters
Line 461: 16 words, 134 characters
Line 462: 20 words, 168 characters
Line 463: 7 words, 58 characters
Line 464: 6 words, 33 characters
Line 465: 0 words, 0 characters
Line 466: 12 words, 110 characters
Line 467: 9 words, 73 characters
Line 468: 19 words, 164 characters
Line 469: 10 words, 88 characters
Line 470: 0 words, 0 characters
Line 471: 5 words, 41 characters
Line 472: 10 words, 101 characters
Line 473: 1 words, 6 characters
Line 474: 6 words, 35 characters
Line 475: 8 words, 73 characters
Line 476: 13 words, 112 characters
Line 477: 3 words, 23 characters
Line 478: 8 words, 67 characters
Line 479: 15 words, 130 characters
Line 480: 14 words, 122 characters
Line 481: 7 words, 64 characters
Line 482: 17 words, 136 characters
Line 483: 6 words, 48 characters
Line 484: 19 words, 170 characters
Line 485: 14 words, 113 characters
Line 486: 17 words, 144 characters
Line 487: 8 words, 67 characters
Line 488: 15 words, 133 characters
Line 489: 15 words, 135 characters
Line 490: 11 words, 92 characters
Line 491: 14 words, 107 characters
Line 492: 2 words, 13 characters
Line 493: 10 words, 70 characters
Line 494: 3 words, 20 characters
Line 495: 15 words, 120 characters
Line 496: 14 words, 122 characters
Line 497: 9 words, 68 characters
Line 498: 18 words, 146 characters
Line 499: 6 words, 43 characters
Line 500: 13 words, 96 characters
Line 501: 14 words, 118 characters
Line 502: 3 words, 17 characters
Line 503: 6 words, 65 characters
Line 504: 7 words, 63 characters
Line 505: 20 words, 194 characters
Line 506: 14 words, 135 characters
Line 507: 12 words, 103 characters
Line 508: 11 words, 105 characters
Line 509: 4 words, 32 characters
Line 510: 1 words, 6 characters
Line 511: 7 words, 66 characters
Line 512: 15 words, 118 characters
Line 513: 12 words, 106 characters
Line 514: 4 words, 22 characters
Line 515: 15 words, 114 characters
Line 516: 18 words, 174 characters
Line 517: 3 words, 22 characters
Line 518: 15 words, 116 characters
Line 519: 4 words, 38 characters
Line 520: 13 words, 120 characters
Line 521: 17 words, 145 characters
Line 522: 13 words, 115 characters
Line 523: 15 words, 112 characters
Line 524: 11 words, 91 characters
Line 525: 15 words, 128 characters
Line 526: 10 words, 87 characters
Line 527: 8 words, 53 characters
Line 528: 11 words, 97 characters
Line 529: 8 words, 77 characters
Line 530: 10 words, 83 characters
Line 531: 9 words, 61 characters
Line 532: 4 words, 28 characters
Line 533: 4 words, 24 characters
Line 534: 6 words, 58 characters
Line 535: 15 words, 125 characters
Line 536: 20 words, 146 characters
Line 537: 19 words, 133 characters
Line 538: 2 words, 20 characters
Line 539: 6 words, 44 characters
Line 540: 5 words, 38 characters
Line 541: 13 words, 120 characters
Line 542: 19 words, 143 characters
Line 543: 15 words, 111 characters
Line 544: 17 words, 136 characters
Line 545: 18 words, 163 characters
Line 546: 2 words, 24 characters
Line 547: 0 words, 0 characters
Line 548: 1 words, 9 characters
Line 549: 13 words, 107 characters
Line 550: 10 words, 98 characters
Line 551: 0 words, 0 characters
Line 552: 20 words, 202 characters
Line 553: 0 words, 0 characters
Line 554: 5 words, 30 characters
Line 555: 15 words, 139 characters
Line 556: 1 words, 8 characters
Line 557: 13 words, 111 characters
Line 558: 17 words, 139 characters
Line 559: 10 words, 83 characters
Line 560: 6 words, 45 characters
Line 561: 20 words, 159 characters
Line 562: 15 words, 135 characters
Line 563: 7 words, 72 characters
Line 564: 6 words, 59 characters
Line 565: 3 words, 23 characters
Line 566: 4 words, 35 characters
Line 567: 14 words, 109 characters
Line 568: 11 words, 94 characters
Line 569: 8 words, 59 characters
Line 570: 6 words, 57 characters
Line 571: 10 words, 80 characters
Line 572: 13 words, 99 characters
Line 573: 2 words, 13 characters
Line 574: 16 words, 135 characters
Line 575: 6 words, 47 characters
Line 576: 15 words, 122 characters
Line 577: 13 words, 94 characters
Line 578: 17 words, 136 characters
Line 579: 8 words, 64 characters
Line 580: 5 words, 31 characters
Line 581: 0 words, 0 characters
Line 582: 20 words, 161 characters
Line 583: 9 words, 84 characters
Line 584: 6 words, 36 characters
Line 585: 10 words, 74 characters
Line 586: 19 words, 176 characters
Line 587: 3 words, 28 characters
Line 588: 4 words, 21 characters
Line 589: 0 words, 0 characters
Line 590: 19 words, 158 characters
Line 591: 16 words, 154 characters
Line 592: 8 words, 72 characters
Line 593: 4 words, 27 characters
Line 594: 3 words, 21 characters
Line 595: 16 words, 134 characters
Line 596: 4 words, 26 characters
Line 597: 8 words, 56 characters
Line 598: 12 words, 106 characters
Line 599: 17 words, 143 characters
Line 600: 12 words, 103 characters
Line 601: 7 words, 45 characters
Line 602: 12 words, 90 characters
Line 603: 1 words, 9 characters
Line 604: 2 words, 13 characters
Line 605: 19 words, 171 characters
Line 606: 17 words, 141 characters
Line 607: 5 words, 45 characters
Line 608: 5 words, 46 characters
Line 609: 11 words, 87 characters
Line 610: 15 words, 142 characters
Line 611: 0 words, 0 characters
Line 612: 13 words, 102 characters
Line 613: 0 words, 0 characters
Line 614: 6 words, 65 characters
Line 615: 5 words, 43 characters
Line 616: 15 words, 113 characters
Line 617: 17 words, 152 characters
Line 618: 17 words, 146 characters
Line 619: 11 words, 107 characters
Line 620: 16 words, 117 characters
Line 621: 14 words, 117 characters
Line 622: 16 words, 148 characters
Line 623: 6 words, 42 characters
Line 624: 15 words, 130 characters
Line 625: 6 words, 51 characters
Line 626: 6 words, 52 characters
Line 627: 6 words, 39 characters
Line 628: 19 words, 158 characters
Line 629: 17 words, 132 characters
Line 630: 19 words, 145 characters
Line 631: 1 words, 7 characters
Line 632: 15 words, 144 characters
Line 633: 10 words, 77 characters
Line 634: 1 words, 5 characters
Line 635: 0 words, 0 characters
Line 636: 20 words, 192 characters
Line 637: 12 words, 100 characters
Line 638: 10 words, 86 characters
Line 639: 17 words, 154 characters
Line 640: 7 words, 59 characters
Line 641: 7 words, 65 characters
Line 642: 11 words, 91 characters
Line 643: 8 words, 52 characters
Line 644: 4 words, 46 characters
Line 645: 6 words, 47 characters
Line 646: 1 words, 12 characters
Line 647: 3 words, 21 characters
Line 648: 14 words, 124 characters
Line 649: 10 words, 78 characters
Line 650: 1 words, 8 characters
Line 651: 2 words, 18 characters
Line 652: 18 words, 149 characters
Line 653: 9 words, 71 characters
Line 654: 20 words, 170 characters
Line 655: 14 words, 113 characters
Line 656: 15 words, 125 characters
Line 657: 4 words, 35 characters
Line 658: 17 words, 147 characters
Line 659: 3 words, 31 characters
Line 660: 7 words, 56 characters
Line 661: 2 words, 8 characters
Line 662: 9 words, 78 characters
Line 663: 9 words, 80 characters
Line 664: 18 words, 131 characters
Line 665: 7 words, 70 characters
Line 666: 10 words, 88 characters
Line 667: 16 words, 130 characters
Line 668: 3 words, 28 characters
Line 669: 15 words, 143 characters
Line 670: 1 words, 11 characters
Line 671: 13 words, 109 characters
Line 672: 20 words, 166 characters
Line 673: 12 words, 80 characters
Line 674: 8 words, 63 characters
Line 675: 11 words, 80 characters
Line 676: 4 words, 32 characters
Line 677: 18 words, 157 characters
Line 678: 15 words, 130 characters
Line 679: 0 words, 0 characters
Line 680: 7 words, 65 characters
Line 681: 12 words, 94 characters
Line 682: 7 words, 60 characters
Line 683: 2 words, 19 characters
Line 684: 1 words, 7 characters
Line 685: 12 words, 106 characters
Line 686: 13 words, 103 characters
Line 687: 4 words, 32 characters
Line 688: 11 words, 90 characters
Line 689: 15 words, 112 characters
Line 690: 13 words, 109 characters
Line 691: 12 words, 102 characters
Line 692: 6 words, 51 characters
Line 693: 11 words, 109 characters
Line 694: 14 words, 110 characters
Line 695: 13 words, 108 characters
Line 696: 4 words, 40 characters
Line 697: 11 words, 90 characters
Line 698: 7 words, 50 characters
Line 699: 4 words, 34 characters
Line 700: 13 words, 96 characters
Line 701: 18 words, 145 characters
Line 702: 20 words, 147 characters
Line 703: 7 words, 52 characters
Line 704: 8 words, 61 characters
Line 705: 6 words, 55 characters
Line 706: 17 words, 136 characters
Line 707: 3 words, 23 characters
Line 708: 15 words, 112 characters
Line 709: 15 words, 122 characters
Line 710: 17 words, 134 characters
Line 711: 19 words, 162 characters
Line 712: 6 words, 47 characters
Line 713: 1 words, 10 characters
Line 714: 18 words, 148 characters
Line 715: 6 words, 53 characters
Line 716: 6 words, 44 characters
Line 717: 13 words, 118 characters
Line 718: 12 words, 94 characters
Line 719: 2 words, 16 characters
Line 720: 6 words, 53 characters
Line 721: 0 words, 0 characters
Line 722: 16 words, 153 characters
Line 723: 8 words, 50 characters
Line 724: 13 words, 116 characters
Line 725: 4 words, 27 characters
Line 726: 15 words, 105 characters
Line 727: 6 words, 31 characters
Line 728: 3 words, 26 characters
Line 729: 6 words, 48 characters
Line 730: 19 words, 148 characters
Line 731: 12 words, 89 characters
Line 732: 10 words, 98 characters
Line 733: 2 words, 11 characters
Line 734: 18 words, 175 characters
Line 735: 7 words, 50 characters
Line 736: 19 words, 153 characters
Line 737: 12 words, 102 characters
Line 738: 19 words, 146 characters
Line 739: 12 words, 116 characters
Line 740: 19 words, 172 characters
Line 741: 16 words, 121 characters
Line 742: 11 words, 91 characters
Line 743: 11 words, 90 characters
Line 744: 15 words, 115 characters
Line 745: 6 words, 48 characters
Line 746: 0 words, 0 characters
Line 747: 19 words, 147 characters
Line 748: 19 words, 159 characters
Line 749: 8 words, 56 characters
Line 750: 15 words, 118 characters
Line 751: 10 words, 80 characters
Line 752: 14 words, 134 characters
Line 753: 1 words, 9 characters
Line 754: 10 words, 74 characters
Line 755: 3 words, 21 characters
Line 756: 4 words, 30 characters
Line 757: 7 words, 54 characters
Line 758: 7 words, 57 characters
Line 759: 12 words, 89 characters
Line 760: 14 words, 119 characters
Line 761: 13 words, 114 characters
Line 762: 5 words, 44 characters
Line 763: 7 words, 50 characters
Line 764: 20 words, 165 characters
Line 765: 11 words, 97 characters
Line 766: 14 words, 126 characters
Line 767: 10 words, 102 characters
Line 768: 4 words, 39 characters
Line 769: 9 words, 88 characters
Line 770: 7 words, 55 characters
Line 771: 0 words, 0 characters
Line 772: 2 words, 17 characters
Line 773: 20 words, 188 characters
Line 774: 7 words, 52 characters
Line 775: 15 words, 113 characters
Line 776: 8 words, 55 characters
Line 777: 11 words, 85 characters
Line 778: 18 words, 155 characters
Line 779: 8 words, 64 characters
Line 780: 17 words, 161 characters
Line 781: 19 words, 172 characters
Line 782: 10 words, 80 characters
Line 783: 16 words, 152 characters
Line 784: 0 words, 0 characters
Line 785: 16 words, 127 characters
Line 786: 7 words, 60 characters
Line 787: 0 words, 0 characters
Line 788: 20 words, 181 characters
Line 789: 7 words, 52 characters
Line 790: 9 words, 73 characters
Line 791: 0 words, 0 characters
Line 792: 20 words, 164 characters
Line 793: 13 words, 105 characters
Line 794: 11 words, 85 characters
Line 795: 0 words, 0 characters
Line 796: 0 words, 0 characters
Line 797: 15 words, 127 characters
Line 798: 7 words, 56 characters
Line 799: 18 words, 173 characters
Line 800: 1 words, 6 characters
Line 801: 13 words, 104 characters
Line 802: 19 words, 156 characters
Line 803: 12 words, 103 characters
Line 804: 15 words, 116 characters
Line 805: 7 words, 57 characters
Line 806: 19 words, 162 characters
Line 807: 3 words, 13 characters
Line 808: 11 words, 91 characters
Line 809: 0 words, 0 characters
Line 810: 6 words, 70 characters
Line 811: 1 words, 8 characters
Line 812: 15 words, 118 characters
Line 813: 16 words, 156 characters
Line 814: 12 words, 109 characters
Line 815: 13 words, 90 characters
Line 816: 17 words, 157 characters
Line 817: 18 words, 149 characters
Line 818: 7 words, 60 characters
Line 819: 3 words, 32 characters
Line 820: 5 words, 49 characters
Line 821: 19 words, 149 characters
Line 822: 0 words, 0 characters
Line 823: 17 words, 143 characters
Line 824: 7 words, 69 characters
Line 825: 7 words, 49 characters
Line 826: 6 words, 56 characters
Line 827: 17 words, 162 characters
Line 828: 16 words, 127 characters
Line 829: 9 words, 75 characters
Line 830: 17 words, 153 characters
Line 831: 13 words, 101 characters
Line 832: 8 words, 79 characters
Line 833: 7 words, 71 characters
Line 834: 9 words, 72 characters
Line 835: 15 words, 143 characters
Line 836: 2 words, 12 characters
Line 837: 1 words, 4 characters
Line 838: 1 words, 10 characters
Line 839: 11 words, 83 characters
Line 840: 7 words, 58 characters
Line 841: 11 words, 80 characters
Line 842: 11 words, 98 characters
Line 843: 9 words, 71 characters
Line 844: 6 words, 53 characters
Line 845: 3 words, 18 characters
Line 846: 11 words, 93 characters
Line 847: 0 words, 0 characters
Line 848: 0 words, 0 characters
Line 849: 10 words, 82 characters
Line 850: 9 words, 78 characters
Line 851: 8 words, 66 characters
Line 852: 13 words, 121 characters
Line 853: 8 words, 55 characters
Line 854: 13 words, 97 characters
Line 855: 1 words, 10 characters
Line 856: 10 words, 84 characters
Line 857: 3 words, 16 characters
Line 858: 10 words, 97 characters
Line 859: 8 words, 70 characters
Line 860: 2 words, 13 characters
Line 861: 7 words, 70 characters
Line 862: 6 words, 45 characters
Line 863: 5 words, 45 characters
Line 864: 19 words, 171 characters
Line 865: 16 words, 134 characters
Line 866: 13 words, 110 characters
Line 867: 12 words, 103 characters
Line 868: 17 words, 119 characters
Line 869: 9 words, 70 characters
Line 870: 11 words, 103 characters
Line 871: 8 words, 65 characters
Line 872: 18 words, 160 characters
Line 873: 12 words, 115 characters
Line 874: 20 words, 165 characters
