Line 1: 16 words, 128 characters
Line 74: 19 words, 158 characters
Line 75: 3 words, 17 characters
Line 76: 5 words, 34 characters
Line 77: 10 words, 80 characters
Line 78: 0 words, 0 characters
Line 79: 5 words, 37 characters
Line 80: 15 words, 146 characters
Line 81: 9 words, 86 characters
Line 82: 17 words, 131 characters
Line 83: 1 words, 4 characters
Line 84: 20 words, 139 characters
Line 85: 9 words, 83 characters
Line 86: 7 words, 55 characters
Line 87: 7 words, 55 characters
Line 88: 16 words, 141 characters
Line 89: 5 words, 38 characters
Line 90: 16 words, 120 characters
Line 91: 5 words, 36 characters
Line 92: 15 words, 118 characters
Line 93: 12 words, 113 characters
Line 94: 4 words, 37 characters
Line 95: 14 words, 122 characters
Line 96: 2 words, 23 characters
Line 97: 20 words, 138 characters
Line 98: 16 words, 147 characters
Line 99: 11 words, 83 characters
Line 100: 7 words, 53 characters
Line 101: 8 words, 59 characters
Line 102: 18 words, 144 characters
Line 103: 7 words, 60 characters
Line 104: 20 words, 164 characters
Line 105: 10 words, 70 characters
Line 106: 13 words, 102 characters
Line 107: 14 words, 126 characters
Line 108: 11 words, 91 characters
Line 109: 10 words, 76 characters
Line 110: 19 words, 167 characters
Line 111: 9 words, 92 characters
Line 112: 15 words, 114 characters
Line 113: 8 words, 68 characters
Line 114: 11 words, 97 characters
Line 115: 0 words, 0 characters
Line 116: 5 words, 33 characters
Line 117: 13 words, 119 characters
Line 118: 11 words, 78 characters
Line 119: 5 words, 48 characters
Line 120: 19 words, 148 characters
Line 121: 19 words, 151 characters
Line 122: 3 words, 20 characters
Line 123: 14 words, 126 characters
Line 124: 17 words, 157 characters
Line 125: 13 words, 116 characters
Line 126: 11 words, 93 characters
Line 127: 18 words, 151 characters
Line 128: 10 words, 98 characters
Line 129: 4 words, 38 characters
Line 130: 12 words, 111 characters
Line 131: 18 words, 146 characters
Line 132: 20 words, 169 characters
Line 133: 6 words, 51 characters
Line 134: 10 words, 69 characters
Line 135: 17 words, 151 characters
Line 136: 9 words, 72 characters
Line 137: 17 words, 164 characters
Line 138: 5 words, 53 characters
Line 139: 15 words, 117 characters
Line 140: 5 words, 31 characters
Line 141: 19 words, 146 characters
Line 142: 15 words, 128 characters
Line 143: 12 words, 88 characters
Line 144: 3 words, 24 characters
Line 145: 5 words, 40 characters
Line 146: 10 words, 79 characters
Line 147: 10 words, 68 characters
Line 148: 13 words, 111 characters
Line 149: 13 words, 119 characters
Line 150: 20 words, 166 characters
Line 151: 2 words, 10 characters
Line 152: 10 words, 81 characters
Line 153: 2 words, 17 characters
Line 154: 12 words, 96 characters
Line 155: 19 words, 175 characters
Line 156: 9 words, 70 characters
Line 157: 11 words, 84 characters
Line 158: 1 words, 3 characters
Line 159: 13 words, 95 characters
Line 160: 3 words, 25 characters
Line 161: 18 words, 163 characters
Line 162: 14 words, 99 characters
Line 163: 20 words, 179 characters
Line 164: 19 words, 154 characters
Line 165: 5 words, 48 characters
Line 166: 19 words, 167 characters
Line 167: 4 words, 34 characters
Line 168: 4 words, 36 characters
Line 169: 9 words, 70 characters
Line 170: 0 words, 0 characters
Line 171: 0 words, 0 characters
Line 172: 10 words, 83 characters
Line 173: 1 words, 5 characters
Line 174: 8 words, 88 characters
Line 175: 13 words, 116 characters
Line 176: 11 words, 93 characters
Line 177: 6 words, 54 characters
Line 178: 9 words, 74 characters
Line 179: 4 words, 36 characters
Line 180: 18 words, 164 characters
Line 181: 0 words, 0 characters
Line 182: 8 words, 66 characters
Line 183: 6 words, 42 characters
Line 184: 6 words, 43 characters
Line 185: 7 words, 52 characters
Line 186: 3 words, 23 characters
Line 187: 12 words, 101 characters
Line 188: 3 words, 26 characters
Line 189: 20 words, 167 characters
Line 190: 14 words, 117 characters
Line 191: 18 words, 135 characters
Line 192: 4 words, 29 characters
Line 193: 14 words, 115 characters
Line 194: 17 words, 122 characters
Line 195: 12 words, 111 characters
Line 196: 9 words, 73 characters
Line 197: 16 words, 145 characters
Line 198: 16 words, 128 characters
Line 199: 1 words, 3 characters
Line 200: 7 words, 51 characters
Line 201: 17 words, 115 characters
Line 202: 17 words, 140 characters
Line 203: 18 words, 148 characters
Line 204: 7 words, 56 characters
Line 205: 7 words, 56 characters
Line 206: 4 words, 42 characters
Line 207: 7 words, 63 characters
Line 208: 19 words, 181 characters
Line 209: 5 words, 47 characters
Line 210: 15 words, 110 characters
Line 211: 4 words, 39 characters
Line 212: 0 words, 0 characters
Line 213: 5 words, 42 characters
Line 214: 13 words, 106 characters
Line 215: 3 words, 19 characters
Line 216: 12 words, 83 characters
Line 217: 6 words, 55 characters
Line 218: 11 words, 79 characters
Line 219: 3 words, 24 characters
Line 220: 6 words, 39 characters
Line 221: 13 words, 124 characters
Line 222: 6 words, 50 characters
Line 223: 15 words, 120 characters
Line 224: 9 words, 56 characters
Line 225: 17 words, 146 characters
Line 226: 5 words, 40 characters
Line 227: 20 words, 188 characters
Line 228: 13 words, 99 characters
Line 229: 17 words, 140 characters
Line 230: 1 words, 7 characters
Line 231: 2 words, 17 characters
Line 232: 12 words, 104 characters
Line 233: 13 words, 123 characters
Line 234: 20 words, 178 characters
Line 235: 7 words, 53 characters
Line 236: 20 words, 183 characters
Line 237: 11 words, 98 characters
Line 238: 18 words, 168 characters
Line 239: 11 words, 99 characters
Line 240: 12 words, 106 characters
Line 241: 9 words, 72 characters
Line 242: 2 words, 13 characters
Line 243: 17 words, 156 characters
Line 244: 2 words, 13 characters
Line 245: 14 words, 133 characters
Line 246: 12 words, 103 characters
Line 247: 11 words, 91 characters
Line 248: 3 words, 30 characters
Line 249: 14 words, 109 characters
Line 250: 17 words, 141 characters
Line 251: 5 words, 41 characters
Line 252: 8 words, 62 characters
Line 253: 1 words, 8 characters
Line 254: 15 words, 127 characters
Line 255: 14 words, 130 characters
Line 256: 18 words, 152 characters
Line 257: 8 words, 59 characters
Line 258: 7 words, 56 characters
Line 259: 2 words, 9 characters
Line 260: 17 words, 134 characters
Line 261: 18 words, 154 characters
Line 262: 12 words, 91 characters
Line 263: 8 words, 66 characters
Line 264: 2 words, 14 characters
Line 265: 19 words, 161 characters
Line 266: 13 words, 110 characters
Line 267: 19 words, 150 characters
Line 268: 13 words, 118 characters
Line 269: 20 words, 176 characters
Line 270: 3 words, 17 characters
Line 271: 10 words, 73 characters
Line 272: 11 words, 92 characters
Line 273: 15 words, 141 characters
Line 274: 9 words, 70 characters
Line 275: 1 words, 5 characters
Line 276: 9 words, 84 characters
Line 277: 1 words, 4 characters
Line 278: 0 words, 0 characters
Line 279: 17 words, 148 characters
Line 280: 15 words, 122 characters
Line 281: 7 words, 54 characters
Line 282: 15 words, 118 characters
Line 283: 20 words, 176 characters
Line 284: 5 words, 40 characters
Line 285: 19 words, 154 characters
Line 286: 1 words, 5 characters
Line 287: 15 words, 130 characters
Line 288: 3 words, 21 characters
Line 289: 16 words, 129 characters
Line 290: 0 words, 0 characters
Line 291: 9 words, 72 characters
Line 292: 6 words, 38 characters
Line 293: 9 words, 83 characters
Line 294: 9 words, 82 characters
Line 295: 8 words, 62 characters
Line 296: 12 words, 83 characters
Line 297: 14 words, 116 characters
Line 298: 8 words, 68 characters
Line 299: 13 words, 122 characters
Line 300: 20 words, 163 characters
Line 301: 5 words, 47 characters
Line 302: 14 words, 124 characters
Line 303: 15 words, 123 characters
Line 304: 0 words, 0 characters
Line 305: 7 words, 60 characters
Line 306: 12 words, 110 characters
Line 307: 16 words, 133 characters
Line 308: 8 words, 79 characters
Line 309: 16 words, 131 characters
Line 310: 17 words, 143 characters
Line 311: 13 words, 107 characters
Line 312: 17 words, 126 characters
Line 313: 3 words, 17 characters
Line 314: 5 words, 33 characters
Line 315: 11 words, 95 characters
Line 316: 13 words, 125 characters
Line 317: 20 words, 173 characters
Line 318: 12 words, 121 characters
Line 319: 8 words, 67 characters
Line 320: 11 words, 87 characters
Line 321: 16 words, 131 characters
Line 322: 1 words, 12 characters
Line 323: 0 words, 0 characters
Line 324: 12 words, 96 characters
Line 325: 14 words, 115 characters
Line 326: 6 words, 45 characters
Line 327: 2 words, 17 characters
Line 328: 18 words, 128 characters
Line 329: 2 words, 19 characters
Line 330: 13 words, 105 characters
Line 331: 9 words, 74 characters
Line 332: 19 words, 158 characters
Line 333: 12 words, 105 characters
Line 334: 15 words, 113 characters
Line 335: 18 words, 146 characters
Line 336: 6 words, 63 characters
Line 337: 0 words, 0 characters
Line 338: 17 words, 144 characters
Line 339: 15 words, 131 characters
Line 340: 19 words, 147 characters
Line 341: 10 words, 83 characters
Line 342: 7 words, 64 characters
Line 343: 0 words, 0 characters
Line 344: 3 words, 33 characters
Line 345: 13 words, 105 characters
Line 346: 13 words, 100 characters
Line 347: 5 words, 48 characters
Line 348: 6 words, 47 characters
Line 349: 13 words, 110 characters
Line 350: 16 words, 124 characters
Line 351: 10 words, 98 characters
Line 352: 16 words, 124 characters
Line 353: 13 words, 92 characters
Line 354: 17 words, 140 characters
Line 355: 18 words, 160 characters
Line 356: 15 words, 125 characters
Line 357: 7 words, 61 characters
Line 358: 0 words, 0 characters
Line 359: 20 words, 183 characters
Line 360: 20 words, 168 characters
Line 361: 2 words, 23 characters
Line 362: 15 words, 120 characters
Line 363: 3 words, 25 characters
Line 364: 6 words, 34 characters
Line 365: 0 words, 0 characters
Line 366: 20 words, 171 characters
Line 367: 14 words, 136 characters
Line 368: 16 words, 135 characters
Line 369: 19 words, 163 characters
Line 370: 3 words, 25 characters
Line 371: 14 words, 113 characters
Line 372: 4 words, 42 characters
Line 373: 3 words, 15 characters
Line 374: 1 words, 8 characters
Line 375: 11 words, 79 characters
Line 376: 11 words, 83 characters
Line 377: 16 words, 159 characters
Line 378: 15 words, 121 characters
Line 379: 7 words, 60 characters
Line 380: 4 words, 36 characters
Line 381: 19 words, 163 characters
Total: 381 lines, 3922 words, 32634 characters
