Line 1: 6 words, 43 characters
Line 178: 8 words, 75 characters
Line 179: 13 words, 108 characters
Line 180: 9 words, 79 characters
Line 181: 20 words, 158 characters
Line 182: 19 words, 180 characters
Line 183: 6 words, 44 characters
Line 184: 10 words, 73 characters
Line 185: 7 words, 53 characters
Line 186: 5 words, 47 characters
Line 187: 14 words, 107 characters
Line 188: 17 words, 123 characters
Line 189: 2 words, 11 characters
Line 190: 17 words, 146 characters
Line 191: 12 words, 101 characters
Line 192: 12 words, 104 characters
Line 193: 14 words, 149 characters
Line 194: 3 words, 12 characters
Line 195: 1 words, 4 characters
Line 196: 0 words, 0 characters
Line 197: 3 words, 28 characters
Line 198: 10 words, 80 characters
Line 199: 8 words, 57 characters
Line 200: 7 words, 61 characters
Line 201: 19 words, 144 characters
Line 202: 15 words, 131 characters
Line 203: 19 words, 138 characters
Line 204: 0 words, 0 characters
Line 205: 12 words, 107 characters
Line 206: 10 words, 75 characters
Line 207: 6 words, 47 characters
Line 208: 15 words, 123 characters
Line 209: 7 words, 56 characters
Line 210: 5 words, 48 characters
Line 211: 18 words, 165 characters
Line 212: 18 words, 157 characters
Line 213: 13 words, 107 characters
Line 214: 4 words, 27 characters
Line 215: 9 words, 77 characters
Line 216: 8 words, 55 characters
Line 217: 10 words, 93 characters
Line 218: 13 words, 114 characters
Line 219: 16 words, 164 characters
Line 220: 9 words, 70 characters
Line 221: 3 words, 31 characters
Line 222: 19 words, 169 characters
Line 223: 13 words, 108 characters
Line 224: 8 words, 75 characters
Line 225: 2 words, 14 characters
Line 226: 12 words, 108 characters
Line 227: 0 words, 0 characters
Line 228: 7 words, 51 characters
Line 229: 5 words, 35 characters
Line 230: 1 words, 7 characters
Line 231: 3 words, 32 characters
Line 232: 19 words, 167 characters
Line 233: 6 words, 52 characters
Line 234: 18 words, 152 characters
Line 235: 9 words, 93 characters
Line 236: 4 words, 37 characters
Line 237: 2 words, 16 characters
Line 238: 7 words, 64 characters
Line 239: 18 words, 172 characters
Line 240: 12 words, 101 characters
Line 241: 17 words, 151 characters
Line 242: 19 words, 167 characters
Line 243: 12 words, 104 characters
Line 244: 6 words, 53 characters
Line 245: 0 words, 0 characters
Line 246: 2 words, 12 characters
Line 247: 13 words, 106 characters
Line 248: 14 words, 107 characters
Line 249: 4 words, 42 characters
Line 250: 16 words, 135 characters
Line 251: 16 words, 159 characters
Line 252: 17 words, 145 characters
Line 253: 12 words, 95 characters
Line 254: 6 words, 50 characters
Line 255: 14 words, 117 characters
Line 256: 12 words, 98 characters
Line 257: 4 words, 34 characters
Line 258: 20 words, 179 characters
Line 259: 8 words, 68 characters
Line 260: 2 words, 22 characters
Line 261: 5 words, 46 characters
Line 262: 12 words, 106 characters
Line 263: 10 words, 94 characters
Line 264: 18 words, 164 characters
Line 265: 3 words, 23 characters
Line 266: 8 words, 70 characters
Line 267: 6 words, 52 characters
Line 268: 5 words, 53 characters
Line 269: 8 words, 64 characters
Line 270: 17 words, 155 characters
Line 271: 18 words, 149 characters
Line 272: 17 words, 171 characters
Line 273: 9 words, 75 characters
Line 274: 15 words, 121 characters
Line 275: 20 words, 181 characters
Line 276: 20 words, 176 characters
Line 277: 7 words, 58 characters
Line 278: 17 words, 160 characters
Line 279: 16 words, 129 characters
Line 280: 3 words, 20 characters
Line 281: 14 words, 124 characters
Line 282: 15 words, 118 characters
Line 283: 4 words, 35 characters
Line 284: 17 words, 141 characters
Line 285: 20 words, 206 characters
Line 286: 4 words, 36 characters
Line 287: 10 words, 82 characters
Line 288: 19 words, 142 characters
Line 289: 2 words, 21 characters
Line 290: 5 words, 47 characters
Line 291: 3 words, 23 characters
Line 292: 20 words, 172 characters
Line 293: 19 words, 160 characters
Line 294: 9 words, 89 characters
Line 295: 9 words, 91 characters
Line 296: 10 words, 80 characters
Line 297: 5 words, 33 characters
Line 298: 10 words, 77 characters
Line 299: 4 words, 39 characters
Line 300: 3 words, 14 characters
Line 301: 14 words, 122 characters
Line 302: 8 words, 55 characters
Line 303: 16 words, 122 characters
Line 304: 2 words, 24 characters
Line 305: 0 words, 0 characters
Line 306: 11 words, 106 characters
Line 307: 20 words, 162 characters
Line 308: 14 words, 100 characters
Line 309: 19 words, 174 characters
Line 310: 8 words, 64 characters
Line 311: 18 words, 134 characters
Line 312: 5 words, 43 characters
Line 313: 6 words, 57 characters
Line 314: 15 words, 139 characters
Line 315: 6 words, 49 characters
Line 316: 4 words, 34 characters
Line 317: 5 words, 49 characters
Line 318: 20 words, 183 characters
Line 319: 13 words, 132 characters
Line 320: 0 words, 0 characters
Line 321: 0 words, 0 characters
Line 322: 5 words, 36 characters
Line 323: 4 words, 29 characters
Line 324: 19 words, 154 characters
Line 325: 7 words, 68 characters
Line 326: 14 words, 120 characters
Line 327: 6 words, 44 characters
Line 328: 16 words, 143 characters
Line 329: 1 words, 9 characters
Line 330: 0 words, 0 characters
Line 331: 14 words, 118 characters
Line 332: 12 words, 105 characters
Line 333: 13 words, 116 characters
Line 334: 17 words, 136 characters
Line 335: 9 words, 74 characters
Line 336: 7 words, 50 characters
Line 337: 20 words, 175 characters
Line 338: 13 words, 127 characters
Line 339: 17 words, 128 characters
Line 340: 6 words, 48 characters
Line 341: 16 words, 163 characters
Line 342: 3 words, 27 characters
Line 343: 0 words, 0 characters
Line 344: 20 words, 190 characters
Line 345: 4 words, 32 characters
Line 346: 8 words, 68 characters
Line 347: 4 words, 45 characters
Line 348: 11 words, 78 characters
Line 349: 0 words, 0 characters
Line 350: 13 words, 103 characters
Line 351: 3 words, 23 characters
Line 352: 1 words, 11 characters
Line 353: 8 words, 65 characters
Line 354: 16 words, 144 characters
Line 355: 6 words, 38 characters
Line 356: 19 words, 175 characters
Line 357: 13 words, 116 characters
Line 358: 12 words, 101 characters
Line 359: 3 words, 29 characters
Line 360: 18 words, 148 characters
Line 361: 15 words, 128 characters
Line 362: 15 words, 120 characters
Line 363: 12 words, 108 characters
Line 364: 16 words, 151 characters
Line 365: 5 words, 39 characters
Line 366: 19 words, 167 characters
Line 367: 16 words, 138 characters
Line 368: 2 words, 24 characters
Line 369: 15 words, 120 characters
Line 370: 17 words, 155 characters
Line 371: 5 words, 45 characters
Line 372: 9 words, 58 characters
Line 373: 5 words, 37 characters
Line 374: 12 words, 97 characters
Line 375: 7 words, 51 characters
Line 376: 11 words, 100 characters
Line 377: 3 words, 22 characters
Line 378: 11 words, 93 characters
Line 379: 17 words, 161 characters
Line 380: 3 words, 27 characters
Line 381: 11 words, 104 characters
Line 382: 15 words, 132 characters
Line 383: 2 words, 12 characters
Line 384: 20 words, 181 characters
Line 385: 1 words, 9 characters
Line 386: 20 words, 165 characters
Line 387: 8 words, 68 characters
Line 388: 20 words, 158 characters
Line 389: 3 words, 19 characters
Line 390: 2 words, 18 characters
Line 391: 9 words, 82 characters
Line 392: 20 words, 171 characters
Line 393: 8 words, 65 characters
Line 394: 4 words, 36 characters
Line 395: 20 words, 207 characters
Line 396: 0 words, 0 characters
Line 397: 1 words, 12 characters
Line 398: 17 words, 141 characters
Line 399: 17 words, 132 characters
Line 400: 17 words, 144 characters
Line 401: 5 words, 57 characters
Line 402: 1 words, 12 characters
Line 403: 14 words, 112 characters
Line 404: 1 words, 6 characters
Line 405: 0 words, 0 characters
Line 406: 4 words, 32 characters
Line 407: 20 words, 142 characters
Line 408: 6 words, 53 characters
Line 409: 5 words, 41 characters
Line 410: 0 words, 0 characters
Line 411: 13 words, 108 characters
Line 412: 12 words, 85 characters
Line 413: 1 words, 3 characters
Line 414: 18 words, 154 characters
Line 415: 11 words, 92 characters
Line 416: 11 words, 102 characters
Line 417: 1 words, 5 characters
Line 418: 7 words, 64 characters
Line 419: 12 words, 88 characters
Line 420: 2 words, 14 characters
Line 421: 9 words, 88 characters
Line 422: 7 words, 53 characters
Line 423: 7 words, 54 characters
Line 424: 5 words, 45 characters
Line 425: 8 words, 62 characters
Line 426: 19 words, 154 characters
Line 427: 5 words, 44 characters
Line 428: 2 words, 19 characters
Line 429: 3 words, 27 characters
Line 430: 10 words, 87 characters
Line 431: 9 words, 91 characters
Line 432: 10 words, 70 characters
Line 433: 12 words, 86 characters
Line 434: 0 words, 0 characters
Line 435: 15 words, 111 characters
Line 436: 3 words, 32 characters
Line 437: 18 words, 153 characters
Line 438: 19 words, 148 characters
Line 439: 4 words, 46 characters
Line 440: 14 words, 138 characters
Line 441: 17 words, 153 characters
Line 442: 15 words, 145 characters
Line 443: 15 words, 117 characters
Line 444: 16 words, 148 characters
Line 445: 0 words, 0 characters
Line 446: 19 words, 165 characters
Line 447: 2 words, 18 characters
Line 448: 6 words, 51 characters
Line 449: 13 words, 87 characters
Line 450: 17 words, 140 characters
Line 451: 7 words, 59 characters
Line 452: 16 words, 130 characters
Line 453: 9 words, 81 characters
Line 454: 18 words, 155 characters
Line 455: 2 words, 15 characters
Line 456: 19 words, 176 characters
Line 457: 11 words, 115 characters
Line 458: 12 words, 104 characters
Line 459: 10 words, 75 characters
Line 460: 18 words, 164 characters
Line 461: 7 words, 63 characters
Line 462: 11 words, 85 characters
Line 463: 7 words, 48 characters
Line 464: 11 words, 90 characters
Line 465: 7 words, 45 characters
Line 466: 2 words, 18 characters
Line 467: 4 words, 32 characters
Line 468: 13 words, 114 characters
Line 469: 17 words, 128 characters
Line 470: 7 words, 59 characters
Line 471: 16 words, 115 characters
Line 472: 19 words, 167 characters
Line 473: 5 words, 46 characters
Line 474: 14 words, 109 characters
Line 475: 7 words, 64 characters
Line 476: 20 words, 158 characters
Line 477: 8 words, 51 characters
Line 478: 7 words, 61 characters
Line 479: 20 words, 164 characters
Line 480: 10 words, 90 characters
Line 481: 14 words, 122 characters
Line 482: 12 words, 103 characters
Line 483: 20 words, 177 characters
Line 484: 14 words, 114 characters
Line 485: 20 words, 148 characters
Line 486: 7 words, 58 characters
Line 487: 2 words, 17 characters
Line 488: 6 words, 53 characters
Line 489: 20 words, 183 characters
Line 490: 19 words, 156 characters
Line 491: 11 words, 79 characters
Line 492: 2 words, 16 characters
Line 493: 17 words, 145 characters
Line 494: 12 words, 98 characters
Line 495: 17 words, 147 characters
Line 496: 0 words, 0 characters
Line 497: 14 words, 130 characters
Line 498: 9 words, 70 characters
Line 499: 0 words, 0 characters
Line 500: 11 words, 91 characters
Line 501: 0 words, 0 characters
Line 502: 8 words, 64 characters
Line 503: 2 words, 13 characters
Line 504: 6 words, 43 characters
Line 505: 12 words, 93 characters
Line 506: 13 words, 122 characters
Line 507: 19 words, 159 characters
Line 508: 4 words, 23 characters
Line 509: 17 words, 138 characters
Line 510: 19 words, 171 characters
Line 511: 13 words, 104 characters
Line 512: 3 words, 19 characters
Line 513: 13 words, 100 characters
Line 514: 10 words, 59 characters
Line 515: 8 words, 71 characters
Line 516: 17 words, 155 characters
Line 517: 1 words, 6 characters
Line 518: 4 words, 36 characters
Line 519: 11 words, 95 characters
Line 520: 8 words, 67 characters
Line 521: 9 words, 87 characters
Line 522: 9 words, 77 characters
Line 523: 12 words, 95 characters
Line 524: 14 words, 111 characters
Line 525: 1 words, 6 characters
Line 526: 3 words, 25 characters
Line 527: 12 words, 105 characters
Line 528: 14 words, 139 characters
Line 529: 8 words, 53 characters
Line 530: 5 words, 45 characters
Line 531: 7 words, 55 characters
Line 532: 17 words, 140 characters
Line 533: 18 words, 135 characters
Line 534: 16 words, 126 characters
Line 535: 18 words, 181 characters
Line 536: 12 words, 108 characters
Line 537: 12 words, 105 characters
Line 538: 13 words, 106 characters
Line 539: 3 words, 23 characters
Line 540: 17 words, 157 characters
Line 541: 4 words, 35 characters
Line 542: 7 words, 59 characters
Line 543: 19 words, 147 characters
Line 544: 19 words, 161 characters
Line 545: 18 words, 158 characters
Line 546: 7 words, 51 characters
Line 547: 5 words, 36 characters
Line 548: 11 words, 94 characters
Line 549: 8 words, 73 characters
Line 550: 12 words, 113 characters
Line 551: 9 words, 92 characters
Line 552: 6 words, 41 characters
Line 553: 13 words, 114 characters
Line 554: 7 words, 58 characters
Line 555: 20 words, 170 characters
Line 556: 5 words, 40 characters
Line 557: 18 words, 163 characters
Line 558: 9 words, 77 characters
Line 559: 6 words, 63 characters
Line 560: 6 words, 52 characters
Line 561: 12 words, 106 characters
Line 562: 11 words, 94 characters
Line 563: 1 words, 5 characters
Line 564: 8 words, 61 characters
Line 565: 11 words, 87 characters
Line 566: 8 words, 73 characters
Line 567: 6 words, 43 characters
Line 568: 1 words, 8 characters
Line 569: 13 words, 116 characters
Line 570: 9 words, 74 characters
Line 571: 5 words, 43 characters
Line 572: 1 words, 7 characters
Line 573: 19 words, 150 characters
Line 574: 17 words, 160 characters
Line 575: 2 words, 9 characters
Line 576: 10 words, 71 characters
Line 577: 9 words, 90 characters
Line 578: 4 words, 31 characters
Line 579: 7 words, 66 characters
Line 580: 15 words, 133 characters
Line 581: 17 words, 150 characters
Line 582: 8 words, 66 characters
Line 583: 3 words, 17 characters
Line 584: 1 words, 8 characters
Line 585: 0 words, 0 characters
Line 586: 1 words, 3 characters
Line 587: 18 words, 169 characters
Line 588: 18 words, 139 characters
Line 589: 19 words, 150 characters
Line 590: 13 words, 115 characters
Line 591: 16 words, 131 characters
Line 592: 14 words, 110 characters
Line 593: 19 words, 166 characters
Line 594: 13 words, 95 characters
Line 595: 14 words, 124 characters
Line 596: 0 words, 0 characters
Line 597: 10 words, 85 characters
Line 598: 18 words, 148 characters
Line 599: 18 words, 172 characters
Line 600: 20 words, 185 characters
Line 601: 8 words, 84 characters
Line 602: 1 words, 8 characters
Line 603: 16 words, 131 characters
Line 604: 10 words, 96 characters
Line 605: 16 words, 115 characters
Line 606: 5 words, 38 characters
Line 607: 1 words, 9 characters
Line 608: 18 words, 156 characters
Line 609: 5 words, 43 characters
Line 610: 14 words, 139 characters
Line 611: 11 words, 108 characters
Line 612: 20 words, 175 characters
Line 613: 12 words, 99 characters
Line 614: 15 words, 132 characters
Line 615: 5 words, 41 characters
Line 616: 16 words, 134 characters
Line 617: 19 words, 162 characters
Line 618: 0 words, 0 characters
Line 619: 2 words, 19 characters
Line 620: 19 words, 173 characters
Line 621: 11 words, 86 characters
Line 622: 12 words, 115 characters
Line 623: 17 words, 162 characters
Line 624: 11 words, 84 characters
Line 625: 14 words, 118 characters
Line 626: 20 words, 202 characters
Line 627: 16 words, 109 characters
Line 628: 10 words, 101 characters
Line 629: 14 words, 115 characters
Line 630: 13 words, 111 characters
Line 631: 16 words, 128 characters
Line 632: 13 words, 113 characters
Line 633: 11 words, 82 characters
Line 634: 1 words, 6 characters
Line 635: 6 words, 51 characters
Line 636: 7 words, 47 characters
Line 637: 11 words, 113 characters
Line 638: 16 words, 142 characters
Line 639: 9 words, 75 characters
Line 640: 0 words, 0 characters
Line 641: 15 words, 123 characters
Line 642: 13 words, 106 characters
Line 643: 11 words, 100 characters
Line 644: 10 words, 85 characters
Line 645: 14 words, 133 characters
Line 646: 4 words, 34 characters
Line 647: 13 words, 133 characters
Line 648: 5 words, 42 characters
Line 649: 0 words, 0 characters
Line 650: 6 words, 37 characters
Line 651: 7 words, 60 characters
Line 652: 18 words, 162 characters
Line 653: 17 words, 142 characters
Line 654: 8 words, 64 characters
Line 655: 13 words, 99 characters
Line 656: 4 words, 33 characters
Line 657: 5 words, 39 characters
Line 658: 17 words, 137 characters
Line 659: 8 words, 68 characters
Line 660: 2 words, 21 characters
Line 661: 16 words, 148 characters
Line 662: 9 words, 75 characters
Line 663: 5 words, 40 characters
Line 664: 1 words, 3 characters
Line 665: 14 words, 122 characters
Line 666: 15 words, 129 characters
Line 667: 4 words, 35 characters
Line 668: 6 words, 42 characters
Line 669: 2 words, 11 characters
Line 670: 7 words, 50 characters
Line 671: 19 words, 160 characters
Line 672: 12 words, 116 characters
Line 673: 4 words, 38 characters
Line 674: 20 words, 161 characters
Line 675: 19 words, 159 characters
Line 676: 15 words, 140 characters
Line 677: 17 words, 151 characters
Line 678: 17 words, 119 characters
Line 679: 20 words, 163 characters
Line 680: 0 words, 0 characters
Line 681: 17 words, 131 characters
Line 682: 8 words, 57 characters
Line 683: 15 words, 107 characters
Line 684: 12 words, 101 characters
Line 685: 7 words, 63 characters
Line 686: 20 words, 163 characters
Line 687: 13 words, 112 characters
Line 688: 6 words, 53 characters
Line 689: 4 words, 29 characters
Line 690: 14 words, 109 characters
Line 691: 20 words, 189 characters
Line 692: 18 words, 141 characters
Line 693: 8 words, 78 characters
Line 694: 1 words, 8 characters
Line 695: 8 words, 78 characters
Line 696: 20 words, 153 characters
Line 697: 15 words, 144 characters
Line 698: 10 words, 89 characters
Line 699: 15 words, 130 characters
Line 700: 16 words, 138 characters
Line 701: 13 words, 105 characters
Line 702: 13 words, 112 characters
Line 703: 6 words, 48 characters
Line 704: 0 words, 0 characters
Line 705: 12 words, 95 characters
Line 706: 3 words, 18 characters
Line 707: 19 words, 146 characters
Line 708: 0 words, 0 characters
Line 709: 2 words, 18 characters
Line 710: 2 words, 16 characters
Line 711: 13 words, 112 characters
Line 712: 5 words, 34 characters
Line 713: 2 words, 18 characters
Line 714: 5 words, 37 characters
Line 715: 7 words, 60 characters
Line 716: 4 words, 38 characters
Line 717: 6 words, 57 characters
Line 718: 2 words, 13 characters
Line 719: 16 words, 141 characters
Line 720: 16 words, 118 characters
Line 721: 6 words, 41 characters
Line 722: 0 words, 0 characters
Line 723: 4 words, 33 characters
Line 724: 9 words, 74 characters
Line 725: 1 words, 9 characters
Line 726: 12 words, 102 characters
Line 727: 2 words, 9 characters
Line 728: 17 words, 134 characters
Line 729: 0 words, 0 characters
Line 730: 6 words, 44 characters
Line 731: 14 words, 133 characters
Line 732: 18 words, 164 characters
Line 733: 10 words, 76 characters
Line 734: 10 words, 80 characters
Line 735: 17 words, 159 characters
Line 736: 7 words, 80 characters
Line 737: 18 words, 170 characters
Line 738: 16 words, 128 characters
Line 739: 16 words, 136 characters
Line 740: 4 words, 48 characters
Line 741: 6 words, 58 characters
Line 742: 19 words, 155 characters
Line 743: 12 words, 98 characters
Line 744: 12 words, 110 characters
Line 745: 1 words, 5 characters
Line 746: 14 words, 114 characters
Line 747: 18 words, 167 characters
Line 748: 5 words, 41 characters
Line 749: 14 words, 119 characters
Line 750: 3 words, 31 characters
Line 751: 3 words, 31 characters
Line 752: 2 words, 14 characters
Line 753: 20 words, 162 characters
Line 754: 3 words, 19 characters
Line 755: 17 words, 158 characters
Line 756: 0 words, 0 characters
Line 757: 19 words, 167 characters
Line 758: 15 words, 122 characters
Line 759: 4 words, 38 characters
Line 760: 18 words, 172 characters
Line 761: 10 words, 98 characters
Line 762: 17 words, 153 characters
Line 763: 16 words, 142 characters
Line 764: 2 words, 12 characters
Line 765: 6 words, 47 characters
Line 766: 17 words, 154 characters
Line 767: 16 words, 142 characters
Line 768: 12 words, 114 characters
Line 769: 15 words, 124 characters
Line 770: 2 words, 18 characters
Line 771: 10 words, 85 characters
Line 772: 6 words, 51 characters
Line 773: 10 words, 81 characters
Line 774: 1 words, 11 characters
Line 775: 1 words, 10 characters
Line 776: 16 words, 165 characters
Line 777: 8 words, 70 characters
Line 778: 15 words, 133 characters
Line 779: 12 words, 97 characters
Line 780: 5 words, 51 characters
Line 781: 4 words, 36 characters
Line 782: 3 words, 27 characters
Line 783: 17 words, 137 characters
Line 784: 1 words, 7 characters
Line 785: 6 words, 55 characters
Line 786: 16 words, 121 characters
Line 787: 15 words, 124 characters
Line 788: 1 words, 12 characters
Line 789: 1 words, 10 characters
Line 790: 5 words, 32 characters
Line 791: 4 words, 35 characters
Line 792: 20 words, 155 characters
Line 793: 3 words, 21 characters
Line 794: 0 words, 0 characters
Line 795: 3 words, 19 characters
Line 796: 10 words, 77 characters
Line 797: 3 words, 27 characters
Line 798: 3 words, 25 characters
Line 799: 1 words, 10 characters
Line 800: 15 words, 113 characters
Line 801: 2 words, 16 characters
Line 802: 3 words, 17 characters
Line 803: 1 words, 4 characters
Line 804: 19 words, 179 characters
Line 805: 11 words, 102 characters
Line 806: 8 words, 63 characters
Line 807: 10 words, 89 characters
Line 808: 11 words, 83 characters
Line 809: 19 words, 161 characters
Line 810: 19 words, 167 characters
Line 811: 16 words, 135 characters
Line 812: 18 words, 163 characters
Line 813: 16 words, 100 characters
Line 814: 1 words, 6 characters
Line 815: 12 words, 93 characters
Line 816: 4 words, 35 characters
Line 817: 17 words, 154 characters
Line 818: 1 words, 7 characters
Line 819: 18 words, 142 characters
Line 820: 10 words, 87 characters
Line 821: 2 words, 17 characters
Line 822: 14 words, 125 characters
Line 823: 7 words, 62 characters
Line 824: 11 words, 90 characters
Line 825: 7 words, 58 characters
Line 826: 2 words, 22 characters
Line 827: 7 words, 50 characters
Line 828: 7 words, 60 characters
Line 829: 4 words, 24 characters
Line 830: 10 words, 88 characters
Line 831: 9 words, 78 characters
Line 832: 12 words, 109 characters
Line 833: 19 words, 159 characters
Line 834: 8 words, 78 characters
Line 835: 8 words, 70 characters
Line 836: 12 words, 97 characters
Line 837: 14 words, 124 characters
Line 838: 20 words, 140 characters
Line 839: 11 words, 101 characters
Line 840: 12 words, 100 characters
Line 841: 4 words, 29 characters
Line 842: 15 words, 132 characters
Line 843: 12 words, 92 characters
Line 844: 10 words, 76 characters
Line 845: 5 words, 30 characters
Line 846: 0 words, 0 characters
Line 847: 19 words, 140 characters
Line 848: 11 words, 107 characters
Line 849: 13 words, 105 characters
Line 850: 8 words, 66 characters
Line 851: 14 words, 114 characters
Line 852: 7 words, 56 characters
Line 853: 2 words, 17 characters
Line 854: 2 words, 18 characters
Line 855: 9 words, 66 characters
Line 856: 20 words, 166 characters
Line 857: 7 words, 71 characters
Line 858: 8 words, 80 characters
Line 859: 0 words, 0 characters
Line 860: 2 words, 20 characters
Line 861: 13 words, 99 characters
Line 862: 10 words, 75 characters
Line 863: 14 words, 115 characters
Line 864: 15 words, 119 characters
Line 865: 11 words, 96 characters
Line 866: 11 words, 96 characters
Line 867: 17 words, 150 characters
Line 868: 9 words, 79 characters
Line 869: 4 words, 26 characters
Line 870: 0 words, 0 characters
Line 871: 15 words, 129 characters
Line 872: 5 words, 42 characters
Line 873: 6 words, 48 characters
Line 874: 5 words, 46 characters
