Line 1: 4 words, 35 characters
Line 88: 17 words, 125 characters
Line 89: 15 words, 127 characters
Line 90: 9 words, 82 characters
Line 91: 10 words, 91 characters
Line 92: 8 words, 64 characters
Line 93: 14 words, 110 characters
Line 94: 4 words, 30 characters
Line 95: 11 words, 91 characters
Line 96: 18 words, 154 characters
Line 97: 11 words, 87 characters
Line 98: 2 words, 20 characters
Line 99: 18 words, 156 characters
Line 100: 0 words, 0 characters
Line 101: 11 words, 115 characters
Line 102: 17 words, 140 characters
Line 103: 20 words, 166 characters
Line 104: 7 words, 55 characters
Line 105: 0 words, 0 characters
Line 106: 15 words, 126 characters
Line 107: 14 words, 126 characters
Line 108: 4 words, 26 characters
Line 109: 16 words, 144 characters
Line 110: 9 words, 75 characters
Line 111: 1 words, 4 characters
Line 112: 1 words, 3 characters
Line 113: 15 words, 131 characters
Line 114: 1 words, 6 characters
Line 115: 12 words, 93 characters
Line 116: 14 words, 125 characters
Line 117: 0 words, 0 characters
Line 118: 4 words, 33 characters
Line 119: 16 words, 143 characters
Line 120: 16 words, 134 characters
Line 121: 9 words, 86 characters
Line 122: 11 words, 96 characters
Line 123: 1 words, 3 characters
Line 124: 17 words, 143 characters
Line 125: 19 words, 153 characters
Line 126: 6 words, 55 characters
Line 127: 9 words, 66 characters
Line 128: 1 words, 11 characters
Line 129: 0 words, 0 characters
Line 130: 11 words, 93 characters
Line 131: 7 words, 58 characters
Line 132: 11 words, 102 characters
Line 133: 13 words, 101 characters
Line 134: 7 words, 60 characters
Line 135: 12 words, 84 characters
Line 136: 4 words, 35 characters
Line 137: 9 words, 72 characters
Line 138: 1 words, 4 characters
Line 139: 20 words, 170 characters
Line 140: 8 words, 61 characters
Line 141: 9 words, 70 characters
Line 142: 1 words, 6 characters
Line 143: 2 words, 14 characters
Line 144: 1 words, 12 characters
Line 145: 13 words, 108 characters
Line 146: 0 words, 0 characters
Line 147: 9 words, 65 characters
Line 148: 12 words, 81 characters
Line 149: 17 words, 167 characters
Line 150: 3 words, 26 characters
Line 151: 20 words, 177 characters
Line 152: 12 words, 105 characters
Line 153: 16 words, 128 characters
Line 154: 14 words, 117 characters
Line 155: 19 words, 134 characters
Line 156: 0 words, 0 characters
Line 157: 12 words, 111 characters
Line 158: 18 words, 167 characters
Line 159: 20 words, 163 characters
Line 160: 8 words, 58 characters
Line 161: 15 words, 129 characters
Line 162: 1 words, 11 characters
Line 163: 8 words, 75 characters
Line 164: 0 words, 0 characters
Line 165: 12 words, 118 characters
Line 166: 14 words, 101 characters
Line 167: 11 words, 100 characters
Line 168: 14 words, 87 characters
Line 169: 0 words, 0 characters
Line 170: 1 words, 10 characters
Line 171: 14 words, 98 characters
Line 172: 1 words, 5 characters
Line 173: 0 words, 0 characters
Line 174: 7 words, 65 characters
Line 175: 16 words, 129 characters
Line 176: 10 words, 92 characters
Line 177: 19 words, 167 characters
Line 178: 7 words, 45 characters
Line 179: 19 words, 183 characters
Line 180: 2 words, 22 characters
Line 181: 1 words, 7 characters
Line 182: 1 words, 3 characters
Line 183: 6 words, 37 characters
Line 184: 14 words, 127 characters
Line 185: 13 words, 122 characters
Line 186: 1 words, 11 characters
Line 187: 10 words, 98 characters
Line 188: 20 words, 171 characters
Line 189: 5 words, 40 characters
Line 190: 10 words, 72 characters
Line 191: 3 words, 24 characters
Line 192: 1 words, 11 characters
Line 193: 15 words, 105 characters
Line 194: 10 words, 82 characters
Line 195: 18 words, 158 characters
Line 196: 11 words, 95 characters
Line 197: 16 words, 144 characters
Line 198: 4 words, 34 characters
Line 199: 17 words, 145 characters
Line 200: 14 words, 118 characters
Line 201: 4 words, 33 characters
Line 202: 14 words, 120 characters
Line 203: 2 words, 18 characters
Line 204: 15 words, 116 characters
Line 205: 17 words, 138 characters
Line 206: 9 words, 67 characters
Line 207: 13 words, 129 characters
Line 208: 0 words, 0 characters
Line 209: 5 words, 42 characters
Line 210: 7 words, 71 characters
Line 211: 16 words, 129 characters
Line 212: 10 words, 87 characters
Line 213: 12 words, 92 characters
Line 214: 8 words, 65 characters
Line 215: 6 words, 57 characters
Line 216: 8 words, 69 characters
Line 217: 16 words, 119 characters
Line 218: 12 words, 89 characters
Line 219: 1 words, 8 characters
Line 220: 19 words, 166 characters
Line 221: 6 words, 52 characters
Line 222: 18 words, 137 characters
Line 223: 8 words, 66 characters
Line 224: 5 words, 45 characters
Line 225: 11 words, 79 characters
Line 226: 8 words, 53 characters
Line 227: 18 words, 139 characters
Line 228: 14 words, 111 characters
Line 229: 19 words, 140 characters
Line 230: 4 words, 33 characters
Line 231: 8 words, 81 characters
Line 232: 2 words, 19 characters
Line 233: 5 words, 41 characters
Line 234: 0 words, 0 characters
Line 235: 16 words, 154 characters
Line 236: 7 words, 47 characters
Line 237: 11 words, 115 characters
Line 238: 14 words, 125 characters
Line 239: 7 words, 60 characters
Line 240: 6 words, 50 characters
Line 241: 7 words, 61 characters
Line 242: 20 words, 155 characters
Line 243: 2 words, 11 characters
Line 244: 10 words, 66 characters
Line 245: 18 words, 148 characters
Line 246: 2 words, 13 characters
Line 247: 1 words, 8 characters
Line 248: 14 words, 98 characters
Line 249: 19 words, 159 characters
Line 250: 3 words, 26 characters
Line 251: 13 words, 121 characters
Line 252: 4 words, 31 characters
Line 253: 19 words, 161 characters
Line 254: 9 words, 69 characters
Line 255: 16 words, 140 characters
Line 256: 5 words, 30 characters
Line 257: 18 words, 144 characters
Line 258: 11 words, 104 characters
Line 259: 4 words, 33 characters
Line 260: 12 words, 107 characters
Line 261: 15 words, 122 characters
Line 262: 7 words, 70 characters
Line 263: 8 words, 60 characters
Line 264: 9 words, 75 characters
Line 265: 16 words, 145 characters
Line 266: 3 words, 16 characters
Line 267: 0 words, 0 characters
Line 268: 12 words, 109 characters
Line 269: 19 words, 181 characters
Line 270: 16 words, 120 characters
Line 271: 4 words, 40 characters
Line 272: 4 words, 25 characters
Line 273: 4 words, 24 characters
Line 274: 9 words, 70 characters
Line 275: 0 words, 0 characters
Line 276: 7 words, 52 characters
Line 277: 18 words, 156 characters
Line 278: 7 words, 49 characters
Line 279: 7 words, 59 characters
Line 280: 18 words, 135 characters
Line 281: 9 words, 72 characters
Total: 281 lines, 2689 words, 22471 characters
