Line 1: 16 words, 138 characters
Line 224: 6 words, 46 characters
Line 225: 3 words, 26 characters
Line 226: 7 words, 62 characters
Line 227: 14 words, 102 characters
Line 228: 2 words, 18 characters
Line 229: 9 words, 80 characters
Line 230: 20 words, 174 characters
Line 231: 13 words, 119 characters
Line 232: 19 words, 158 characters
Line 233: 10 words, 79 characters
Line 234: 11 words, 89 characters
Line 235: 19 words, 152 characters
Line 236: 3 words, 20 characters
Line 237: 5 words, 46 characters
Line 238: 10 words, 81 characters
Line 239: 6 words, 54 characters
Line 240: 16 words, 108 characters
Line 241: 16 words, 144 characters
Line 242: 15 words, 122 characters
Line 243: 18 words, 134 characters
Line 244: 9 words, 75 characters
Line 245: 14 words, 121 characters
Line 246: 2 words, 12 characters
Line 247: 20 words, 171 characters
Line 248: 19 words, 163 characters
Line 249: 0 words, 0 characters
Line 250: 5 words, 44 characters
Line 251: 13 words, 126 characters
Line 252: 6 words, 50 characters
Line 253: 10 words, 96 characters
Line 254: 9 words, 79 characters
Line 255: 5 words, 40 characters
Line 256: 11 words, 74 characters
Line 257: 0 words, 0 characters
Line 258: 18 words, 141 characters
Line 259: 2 words, 25 characters
Line 260: 5 words, 41 characters
Line 261: 1 words, 4 characters
Line 262: 15 words, 122 characters
Line 263: 14 words, 105 characters
Line 264: 11 words, 94 characters
Line 265: 2 words, 13 characters
Line 266: 5 words, 37 characters
Line 267: 9 words, 75 characters
Line 268: 14 words, 122 characters
Line 269: 19 words, 151 characters
Line 270: 2 words, 13 characters
Line 271: 14 words, 110 characters
Line 272: 6 words, 38 characters
Line 273: 1 words, 9 characters
Line 274: 0 words, 0 characters
Line 275: 5 words, 42 characters
Line 276: 9 words, 67 characters
Line 277: 13 words, 122 characters
Line 278: 5 words, 48 characters
Line 279: 18 words, 152 characters
Line 280: 9 words, 63 characters
Line 281: 6 words, 47 characters
Line 282: 14 words, 117 characters
Line 283: 15 words, 131 characters
Line 284: 9 words, 89 characters
Line 285: 13 words, 113 characters
Line 286: 3 words, 34 characters
Line 287: 9 words, 76 characters
Line 288: 16 words, 119 characters
Line 289: 0 words, 0 characters
Line 290: 13 words, 105 characters
Line 291: 2 words, 10 characters
Line 292: 16 words, 132 characters
Line 293: 7 words, 70 characters
Line 294: 14 words, 118 characters
Line 295: 2 words, 16 characters
Line 296: 17 words, 125 characters
Line 297: 9 words, 80 characters
Line 298: 1 words, 6 characters
Line 299: 1 words, 6 characters
Line 300: 11 words, 100 characters
Line 301: 17 words, 139 characters
Line 302: 11 words, 109 characters
Line 303: 19 words, 163 characters
Line 304: 3 words, 25 characters
Line 305: 4 words, 37 characters
Line 306: 6 words, 61 characters
Line 307: 13 words, 102 characters
Line 308: 12 words, 83 characters
Line 309: 13 words, 112 characters
Line 310: 14 words, 119 characters
Line 311: 15 words, 127 characters
Line 312: 12 words, 105 characters
Line 313: 0 words, 0 characters
Line 314: 18 words, 152 characters
Line 315: 17 words, 142 characters
Line 316: 14 words, 122 characters
Line 317: 16 words, 154 characters
Line 318: 0 words, 0 characters
Line 319: 9 words, 61 characters
Line 320: 14 words, 107 characters
Line 321: 4 words, 27 characters
Line 322: 10 words, 95 characters
Line 323: 13 words, 108 characters
Line 324: 17 words, 142 characters
Line 325: 12 words, 113 characters
Line 326: 10 words, 78 characters
Line 327: 4 words, 24 characters
Line 328: 15 words, 124 characters
Line 329: 1 words, 12 characters
Line 330: 10 words, 85 characters
Line 331: 7 words, 59 characters
Line 332: 8 words, 58 characters
Line 333: 15 words, 137 characters
Line 334: 0 words, 0 characters
Line 335: 6 words, 50 characters
Line 336: 13 words, 113 characters
Line 337: 1 words, 7 characters
Line 338: 11 words, 105 characters
Line 339: 8 words, 77 characters
Line 340: 2 words, 12 characters
Line 341: 15 words, 126 characters
Line 342: 2 words, 9 characters
Line 343: 11 words, 95 characters
Line 344: 15 words, 129 characters
Line 345: 11 words, 96 characters
Line 346: 19 words, 146 characters
Line 347: 19 words, 161 characters
Line 348: 16 words, 138 characters
Line 349: 14 words, 127 characters
Line 350: 13 words, 117 characters
Line 351: 10 words, 75 characters
Line 352: 4 words, 24 characters
Line 353: 16 words, 119 characters
Line 354: 15 words, 130 characters
Line 355: 7 words, 51 characters
Line 356: 2 words, 17 characters
Line 357: 4 words, 37 characters
Line 358: 20 words, 173 characters
Line 359: 10 words, 93 characters
Line 360: 15 words, 114 characters
Line 361: 6 words, 38 characters
Line 362: 7 words, 54 characters
Line 363: 19 words, 126 characters
Line 364: 11 words, 93 characters
Line 365: 14 words, 126 characters
Line 366: 17 words, 136 characters
Line 367: 7 words, 63 characters
Line 368: 2 words, 20 characters
Line 369: 12 words, 122 characters
Line 370: 3 words, 16 characters
Line 371: 9 words, 70 characters
Line 372: 0 words, 0 characters
Line 373: 15 words, 110 characters
Line 374: 14 words, 100 characters
Line 375: 20 words, 143 characters
Line 376: 11 words, 112 characters
Line 377: 20 words, 153 characters
Line 378: 17 words, 144 characters
Line 379: 6 words, 50 characters
Line 380: 18 words, 149 characters
Line 381: 8 words, 63 characters
Line 382: 3 words, 20 characters
Line 383: 8 words, 75 characters
Line 384: 8 words, 59 characters
Line 385: 3 words, 21 characters
Line 386: 15 words, 143 characters
Line 387: 19 words, 154 characters
Line 388: 8 words, 60 characters
Line 389: 15 words, 141 characters
Line 390: 14 words, 108 characters
Line 391: 15 words, 125 characters
Line 392: 3 words, 24 characters
Line 393: 20 words, 171 characters
Line 394: 5 words, 40 characters
Line 395: 2 words, 21 characters
Line 396: 16 words, 115 characters
Line 397: 0 words, 0 characters
Line 398: 15 words, 132 characters
Line 399: 12 words, 105 characters
Line 400: 15 words, 107 characters
Line 401: 11 words, 76 characters
Line 402: 2 words, 19 characters
Line 403: 12 words, 105 characters
Line 404: 6 words, 53 characters
Line 405: 9 words, 82 characters
Line 406: 13 words, 81 characters
Line 407: 8 words, 60 characters
Line 408: 18 words, 155 characters
Line 409: 10 words, 77 characters
Line 410: 13 words, 112 characters
Line 411: 14 words, 136 characters
Line 412: 11 words, 84 characters
Line 413: 4 words, 39 characters
Line 414: 3 words, 23 characters
Line 415: 1 words, 12 characters
Line 416: 13 words, 97 characters
Line 417: 7 words, 67 characters
Line 418: 11 words, 99 characters
Line 419: 14 words, 126 characters
Line 420: 16 words, 148 characters
Line 421: 6 words, 54 characters
Line 422: 6 words, 46 characters
Line 423: 11 words, 86 characters
Line 424: 8 words, 63 characters
Line 425: 0 words, 0 characters
Line 426: 6 words, 52 characters
Line 427: 15 words, 147 characters
Line 428: 18 words, 160 characters
Line 429: 18 words, 154 characters
Line 430: 7 words, 54 characters
Line 431: 10 words, 81 characters
Line 432: 6 words, 52 characters
Line 433: 14 words, 113 characters
Line 434: 17 words, 140 characters
Line 435: 20 words, 128 characters
Line 436: 1 words, 7 characters
Line 437: 18 words, 159 characters
Line 438: 12 words, 99 characters
Line 439: 14 words, 115 characters
Line 440: 6 words, 43 characters
Line 441: 4 words, 34 characters
Line 442: 2 words, 16 characters
Line 443: 11 words, 91 characters
Line 444: 4 words, 36 characters
Line 445: 1 words, 7 characters
Line 446: 10 words, 83 characters
Line 447: 20 words, 155 characters
Line 448: 10 words, 76 characters
Line 449: 13 words, 104 characters
Line 450: 13 words, 106 characters
Line 451: 20 words, 159 characters
Line 452: 7 words, 53 characters
Line 453: 2 words, 11 characters
Line 454: 19 words, 158 characters
Line 455: 18 words, 148 characters
Line 456: 20 words, 180 characters
Line 457: 5 words, 36 characters
Line 458: 13 words, 100 characters
Line 459: 20 words, 171 characters
Line 460: 6 words, 42 characters
Line 461: 18 words, 137 characters
Line 462: 7 words, 64 characters
Line 463: 18 words, 140 characters
Line 464: 0 words, 0 characters
Line 465: 8 words, 76 characters
Line 466: 14 words, 129 characters
Line 467: 3 words, 28 characters
Line 468: 18 words, 144 characters
Line 469: 18 words, 161 characters
Line 470: 18 words, 153 characters
Line 471: 17 words, 161 characters
Line 472: 16 words, 133 characters
Line 473: 14 words, 116 characters
Line 474: 14 words, 93 characters
Line 475: 15 words, 138 characters
Line 476: 3 words, 22 characters
Line 477: 17 words, 133 characters
Line 478: 1 words, 12 characters
Line 479: 17 words, 150 characters
Line 480: 5 words, 42 characters
Line 481: 15 words, 115 characters
Line 482: 19 words, 164 characters
Line 483: 6 words, 54 characters
Line 484: 5 words, 51 characters
Line 485: 2 words, 16 characters
Line 486: 7 words, 38 characters
Line 487: 15 words, 144 characters
Line 488: 6 words, 59 characters
Line 489: 8 words, 80 characters
Line 490: 6 words, 48 characters
Line 491: 16 words, 132 characters
Line 492: 11 words, 91 characters
Line 493: 17 words, 141 characters
Line 494: 14 words, 121 characters
Line 495: 15 words, 109 characters
Line 496: 13 words, 124 characters
Line 497: 19 words, 135 characters
Line 498: 18 words, 151 characters
Line 499: 12 words, 97 characters
Line 500: 1 words, 9 characters
Line 501: 13 words, 99 characters
Line 502: 12 words, 90 characters
Line 503: 4 words, 20 characters
Line 504: 20 words, 163 characters
Line 505: 16 words, 128 characters
Line 506: 16 words, 142 characters
Line 507: 7 words, 54 characters
Line 508: 11 words, 92 characters
Line 509: 16 words, 127 characters
Line 510: 9 words, 61 characters
Line 511: 8 words, 67 characters
Line 512: 11 words, 88 characters
Line 513: 0 words, 0 characters
Line 514: 6 words, 42 characters
Line 515: 16 words, 126 characters
Line 516: 0 words, 0 characters
Line 517: 11 words, 83 characters
Line 518: 4 words, 41 characters
Line 519: 10 words, 93 characters
Line 520: 15 words, 138 characters
Line 521: 14 words, 131 characters
Line 522: 20 words, 193 characters
Line 523: 8 words, 62 characters
Line 524: 1 words, 4 characters
Line 525: 7 words, 61 characters
Line 526: 9 words, 91 characters
Line 527: 7 words, 60 characters
Line 528: 7 words, 59 characters
Line 529: 6 words, 36 characters
Line 530: 16 words, 134 characters
Line 531: 1 words, 4 characters
Line 532: 11 words, 97 characters
Line 533: 19 words, 158 characters
Line 534: 0 words, 0 characters
Line 535: 5 words, 53 characters
Line 536: 4 words, 32 characters
Line 537: 13 words, 91 characters
Line 538: 2 words, 18 characters
Line 539: 2 words, 15 characters
Line 540: 6 words, 48 characters
Line 541: 16 words, 133 characters
Line 542: 15 words, 109 characters
Line 543: 1 words, 9 characters
Line 544: 6 words, 39 characters
Line 545: 8 words, 69 characters
Line 546: 6 words, 46 characters
Line 547: 2 words, 22 characters
Line 548: 20 words, 162 characters
Line 549: 12 words, 105 characters
Line 550: 12 words, 119 characters
Line 551: 14 words, 123 characters
Line 552: 19 words, 167 characters
Line 553: 6 words, 45 characters
Line 554: 14 words, 131 characters
Line 555: 7 words, 52 characters
Line 556: 11 words, 91 characters
Line 557: 10 words, 78 characters
Line 558: 7 words, 69 characters
Line 559: 10 words, 87 characters
Line 560: 15 words, 129 characters
Line 561: 1 words, 9 characters
Line 562: 19 words, 137 characters
Line 563: 7 words, 59 characters
Line 564: 7 words, 62 characters
Line 565: 15 words, 138 characters
Line 566: 15 words, 126 characters
Line 567: 10 words, 81 characters
Line 568: 4 words, 36 characters
Line 569: 20 words, 178 characters
Line 570: 11 words, 95 characters
Line 571: 0 words, 0 characters
Line 572: 2 words, 17 characters
Line 573: 5 words, 47 characters
Line 574: 7 words, 51 characters
Line 575: 13 words, 117 characters
Line 576: 10 words, 102 characters
Line 577: 14 words, 118 characters
Line 578: 6 words, 58 characters
Line 579: 13 words, 109 characters
Line 580: 3 words, 18 characters
Line 581: 17 words, 153 characters
Line 582: 17 words, 134 characters
Line 583: 12 words, 101 characters
Line 584: 13 words, 115 characters
Line 585: 14 words, 115 characters
Line 586: 16 words, 130 characters
Line 587: 12 words, 115 characters
Line 588: 14 words, 120 characters
Line 589: 17 words, 155 characters
Line 590: 12 words, 106 characters
Line 591: 7 words, 52 characters
Line 592: 9 words, 66 characters
Line 593: 15 words, 126 characters
Line 594: 6 words, 42 characters
Line 595: 1 words, 11 characters
Line 596: 6 words, 52 characters
Line 597: 13 words, 121 characters
Line 598: 20 words, 165 characters
Line 599: 19 words, 153 characters
Line 600: 12 words, 106 characters
Line 601: 17 words, 140 characters
Line 602: 10 words, 94 characters
Line 603: 5 words, 37 characters
Line 604: 20 words, 178 characters
Line 605: 9 words, 76 characters
Line 606: 10 words, 78 characters
Line 607: 6 words, 48 characters
Line 608: 11 words, 91 characters
Line 609: 3 words, 26 characters
Line 610: 4 words, 40 characters
Line 611: 8 words, 57 characters
Line 612: 11 words, 100 characters
Line 613: 19 words, 186 characters
Line 614: 8 words, 76 characters
Line 615: 7 words, 66 characters
Line 616: 9 words, 80 characters
Line 617: 6 words, 49 characters
Line 618: 9 words, 67 characters
Line 619: 20 words, 177 characters
Line 620: 18 words, 149 characters
Line 621: 1 words, 12 characters
Line 622: 12 words, 90 characters
Line 623: 18 words, 142 characters
Line 624: 15 words, 127 characters
Line 625: 14 words, 117 characters
Line 626: 5 words, 32 characters
Line 627: 8 words, 60 characters
Line 628: 0 words, 0 characters
Line 629: 8 words, 65 characters
Line 630: 17 words, 133 characters
Line 631: 16 words, 150 characters
Line 632: 20 words, 167 characters
Line 633: 4 words, 29 characters
Line 634: 3 words, 29 characters
Line 635: 20 words, 173 characters
Line 636: 0 words, 0 characters
Line 637: 4 words, 19 characters
Line 638: 13 words, 124 characters
Line 639: 4 words, 28 characters
Line 640: 1 words, 10 characters
Line 641: 15 words, 127 characters
Line 642: 12 words, 96 characters
Line 643: 20 words, 187 characters
Line 644: 17 words, 143 characters
Line 645: 11 words, 81 characters
Line 646: 17 words, 139 characters
Line 647: 13 words, 109 characters
Line 648: 9 words, 79 characters
Line 649: 2 words, 15 characters
Line 650: 0 words, 0 characters
Line 651: 5 words, 38 characters
Line 652: 7 words, 59 characters
Line 653: 2 words, 14 characters
Line 654: 18 words, 132 characters
Line 655: 10 words, 77 characters
Line 656: 11 words, 100 characters
Line 657: 7 words, 63 characters
Line 658: 15 words, 130 characters
Line 659: 20 words, 188 characters
Line 660: 6 words, 47 characters
Line 661: 20 words, 167 characters
Line 662: 8 words, 60 characters
Line 663: 6 words, 52 characters
Line 664: 14 words, 120 characters
Line 665: 8 words, 77 characters
Line 666: 3 words, 17 characters
Line 667: 15 words, 136 characters
Line 668: 9 words, 71 characters
Line 669: 10 words, 94 characters
Line 670: 20 words, 181 characters
Line 671: 5 words, 35 characters
Line 672: 17 words, 128 characters
Line 673: 13 words, 104 characters
Line 674: 16 words, 145 characters
Line 675: 0 words, 0 characters
Line 676: 9 words, 58 characters
Line 677: 6 words, 43 characters
Line 678: 7 words, 62 characters
Line 679: 13 words, 112 characters
Line 680: 12 words, 112 characters
Line 681: 6 words, 60 characters
Line 682: 2 words, 21 characters
Line 683: 12 words, 87 characters
Line 684: 11 words, 110 characters
Line 685: 10 words, 92 characters
Line 686: 8 words, 74 characters
Line 687: 5 words, 46 characters
Line 688: 6 words, 54 characters
Line 689: 10 words, 101 characters
Line 690: 15 words, 133 characters
Line 691: 16 words, 148 characters
Line 692: 3 words, 29 characters
Line 693: 14 words, 102 characters
Line 694: 12 words, 98 characters
Line 695: 2 words, 11 characters
Line 696: 9 words, 76 characters
Line 697: 7 words, 58 characters
Line 698: 13 words, 115 characters
Line 699: 5 words, 51 characters
Line 700: 6 words, 50 characters
Line 701: 9 words, 65 characters
Line 702: 12 words, 111 characters
Line 703: 9 words, 78 characters
Line 704: 7 words, 55 characters
Line 705: 20 words, 182 characters
Line 706: 6 words, 51 characters
Line 707: 5 words, 45 characters
Line 708: 19 words, 169 characters
Line 709: 1 words, 3 characters
Line 710: 13 words, 110 characters
Line 711: 5 words, 30 characters
Line 712: 3 words, 33 characters
Line 713: 14 words, 119 characters
Line 714: 0 words, 0 characters
Line 715: 11 words, 93 characters
Line 716: 8 words, 68 characters
Line 717: 12 words, 101 characters
Line 718: 0 words, 0 characters
Line 719: 1 words, 6 characters
Line 720: 20 words, 157 characters
Line 721: 2 words, 17 characters
Line 722: 5 words, 32 characters
Line 723: 19 words, 153 characters
Line 724: 17 words, 144 characters
Line 725: 15 words, 120 characters
Line 726: 14 words, 130 characters
Line 727: 3 words, 25 characters
Line 728: 17 words, 135 characters
Line 729: 4 words, 39 characters
Line 730: 6 words, 50 characters
Line 731: 8 words, 73 characters
Line 732: 7 words, 66 characters
Line 733: 13 words, 107 characters
Line 734: 16 words, 134 characters
Line 735: 11 words, 86 characters
Line 736: 12 words, 114 characters
Line 737: 0 words, 0 characters
Line 738: 14 words, 119 characters
Line 739: 9 words, 74 characters
Line 740: 16 words, 135 characters
Line 741: 6 words, 60 characters
Line 742: 9 words, 90 characters
Line 743: 14 words, 116 characters
Line 744: 10 words, 88 characters
Line 745: 3 words, 16 characters
Line 746: 7 words, 55 characters
Line 747: 13 words, 107 characters
Line 748: 19 words, 147 characters
Line 749: 17 words, 160 characters
Line 750: 6 words, 52 characters
Line 751: 9 words, 81 characters
Line 752: 10 words, 98 characters
Line 753: 3 words, 23 characters
Line 754: 14 words, 107 characters
Line 755: 15 words, 133 characters
Line 756: 0 words, 0 characters
Line 757: 19 words, 172 characters
Line 758: 20 words, 179 characters
Line 759: 13 words, 95 characters
Line 760: 9 words, 73 characters
Line 761: 10 words, 69 characters
Line 762: 13 words, 108 characters
Line 763: 18 words, 135 characters
Line 764: 15 words, 123 characters
Line 765: 12 words, 113 characters
Line 766: 7 words, 57 characters
Line 767: 17 words, 144 characters
Line 768: 13 words, 110 characters
Line 769: 15 words, 134 characters
Line 770: 1 words, 4 characters
Line 771: 6 words, 55 characters
Line 772: 16 words, 137 characters
Line 773: 7 words, 70 characters
Line 774: 10 words, 93 characters
Line 775: 7 words, 57 characters
Line 776: 7 words, 65 characters
Line 777: 18 words, 151 characters
Line 778: 1 words, 6 characters
Line 779: 10 words, 82 characters
Line 780: 16 words, 143 characters
Line 781: 9 words, 76 characters
Line 782: 6 words, 44 characters
Line 783: 20 words, 175 characters
Line 784: 8 words, 70 characters
Line 785: 16 words, 120 characters
Line 786: 16 words, 159 characters
Line 787: 3 words, 22 characters
Line 788: 9 words, 71 characters
Line 789: 18 words, 151 characters
Line 790: 17 words, 146 characters
Line 791: 7 words, 68 characters
Line 792: 9 words, 77 characters
Line 793: 18 words, 174 characters
Line 794: 20 words, 159 characters
Line 795: 14 words, 128 characters
Line 796: 2 words, 7 characters
Line 797: 7 words, 45 characters
Line 798: 3 words, 22 characters
Line 799: 10 words, 85 characters
Line 800: 17 words, 146 characters
Line 801: 13 words, 89 characters
Line 802: 3 words, 26 characters
Line 803: 9 words, 72 characters
Line 804: 15 words, 112 characters
Line 805: 5 words, 25 characters
Line 806: 0 words, 0 characters
Line 807: 14 words, 128 characters
Line 808: 14 words, 141 characters
Line 809: 20 words, 162 characters
Line 810: 12 words, 102 characters
Line 811: 8 words, 76 characters
Line 812: 20 words, 158 characters
Line 813: 12 words, 113 characters
Line 814: 11 words, 81 characters
Line 815: 13 words, 99 characters
Line 816: 17 words, 149 characters
Line 817: 14 words, 106 characters
Line 818: 1 words, 9 characters
Line 819: 1 words, 6 characters
Line 820: 5 words, 41 characters
Line 821: 16 words, 156 characters
Line 822: 17 words, 135 characters
Line 823: 16 words, 130 characters
Line 824: 12 words, 98 characters
Line 825: 0 words, 0 characters
Line 826: 13 words, 105 characters
Line 827: 15 words, 137 characters
Line 828: 19 words, 162 characters
Line 829: 1 words, 6 characters
Line 830: 2 words, 19 characters
Line 831: 16 words, 137 characters
Line 832: 3 words, 28 characters
Line 833: 11 words, 113 characters
Line 834: 19 words, 165 characters
Line 835: 6 words, 49 characters
Line 836: 8 words, 56 characters
Line 837: 18 words, 129 characters
Line 838: 4 words, 35 characters
Line 839: 15 words, 150 characters
Line 840: 7 words, 47 characters
Line 841: 16 words, 134 characters
Line 842: 9 words, 79 characters
Line 843: 14 words, 106 characters
Line 844: 1 words, 5 characters
Line 845: 8 words, 65 characters
Line 846: 13 words, 97 characters
Line 847: 1 words, 9 characters
Line 848: 8 words, 64 characters
Line 849: 5 words, 30 characters
Line 850: 5 words, 42 characters
Line 851: 20 words, 170 characters
Line 852: 0 words, 0 characters
Line 853: 16 words, 123 characters
Line 854: 6 words, 46 characters
Line 855: 15 words, 137 characters
Line 856: 11 words, 97 characters
Line 857: 2 words, 18 characters
Line 858: 15 words, 144 characters
Line 859: 10 words, 95 characters
Line 860: 0 words, 0 characters
Line 861: 16 words, 152 characters
Line 862: 7 words, 67 characters
Line 863: 15 words, 112 characters
Line 864: 1 words, 7 characters
Line 865: 11 words, 91 characters
Line 866: 13 words, 97 characters
Line 867: 5 words, 47 characters
Line 868: 20 words, 163 characters
Line 869: 12 words, 107 characters
Line 870: 18 words, 142 characters
Line 871: 18 words, 152 characters
Line 872: 1 words, 3 characters
Line 873: 20 words, 149 characters
Line 874: 7 words, 57 characters
